"","t19","t34","t106","t107","t72","t29","t32","t52","t67","t68","t18","t98","t99","t27","t83","t108","t109","t85","t80","t124","t125","t97","t120","t121","t31","t36","t37","t47","t48","t4","t16","t63","t64","t94","t95","t5","t110","t111","t73","t74","t84","t112","t113","t69","t38","t114","t115","t49","t50","t54","t55","t43","t44","t41","t81","t82","t79","t96","t100","t101","t3","t7","t20","t21","t59","t60","t56","t17","t116","t117","t88","t28","t12","t2","t30","t62","t77","t78","t75","t42","t9","t13","t45","t46","t26","t58","t61","t118","t119","t92","t93","t24","t104","t105","t22","t23","t14","t39","t40","t70","t71","t57","t53","t122","t123","t91","t76","t51","t86","t87","t102","t103","t35","t33","t11","t8","t6","t10","t25","t65","t66","t15","t89","t90","t1"
"t23",6.2606291799,6.26062918,6.26062918006,6.26062918006,6.2606291801,6.26062918,6.2606291801,6.2606291801,6.2606291801,6.2606291801,5.06012793156,6.26062918038,6.26062918038,6.2606291797,6.26062918008,6.26062918008,6.26062918008,6.26062918015,6.2606291801,6.260629180452,6.260629180452,6.26062918045,6.26062918045,6.26062918045,6.26062918027,5.58534554398,6.26062918027,6.26062918035,6.26062918035,4.16020882925,5.0098777199,6.26062917998,6.26062917998,6.26062918004,6.26062918004,6.26062918,5.73121608711,5.73121608711,5.7312160875,5.7312160875,5.7312160877,5.73121608766,5.73121608766,5.7312160877,5.036517150327,5.73121608759,5.73121608759,5.2922192438,5.2922192438,5.2922192439,4.9412032547,5.2922192438,5.2922192438,5.2922192439,5.2922192439,5.2813671589,5.2922192439,5.29221924386,5.29221924386,5.29221924386,3.10789289004,4.24225230834,5.22180116234,5.07142073734,5.0277105023,5.2922192434,4.80608701622,5.29221924404,5.2922192437,5.2922192437,5.29221924374,5.29221924394,4.14838372664,3.80570588496,4.5758149879,4.575814988,4.57581498792,4.57581498792,4.5758149879,4.05077271097,4.314234549,3.6770287252,4.3142345485,4.3142345485,3.6842706345,4.3142345485,4.314234548501,4.314234548501,4.314234548501,3.277904744,3.277904744,2.27308247145,3.27790474436,3.27790474436,2.299097189,0,3.0683516419,4.0656522079,4.0656522079,4.0656522079,4.0656522079,4.0656522078,7.08252276918,7.08252276927,7.08252276927,7.08252276918,7.08252276918,7.08252276917,7.08252276929,7.08252276929,7.08252276928,7.08252276928,7.08252276923,7.0825227692,7.0825227691,6.5488191446,6.2970873634,7.0825227689,7.0825227696,7.0825227693,6.8966359708,7.0825227689,7.0825227691,7.0825227691,4.452655167077
"t14",5.2633286142,5.2633286143,5.26332861436,5.26332861436,5.2633286144,5.2633286143,5.2633286144,5.2633286144,5.2633286144,5.2633286144,4.06282736586,5.26332861468,5.26332861468,5.263328614,5.26332861438,5.26332861438,5.26332861438,5.26332861445,5.2633286144,5.263328614752,5.263328614752,5.26332861475,5.26332861475,5.26332861475,5.26332861457,4.58804497828,5.26332861457,5.26332861465,5.26332861465,3.16290826355,4.0125771542,5.26332861428,5.26332861428,5.26332861434,5.26332861434,5.2633286143,4.73391552141,4.73391552141,4.7339155218,4.7339155218,4.733915522,4.73391552196,4.73391552196,4.733915522,4.039216584627,4.73391552189,4.73391552189,4.2949186781,4.2949186781,4.2949186782,3.943902689,4.2949186781,4.2949186781,4.2949186782,4.2949186782,4.2840665932,4.2949186782,4.29491867816,4.29491867816,4.29491867816,2.11059232434,3.24495174264,4.22450059664,4.07412017164,4.0304099366,4.2949186777,3.80878645052,4.29491867834,4.294918678,4.294918678,4.29491867804,4.29491867824,3.15108316094,2.80840531926,3.5785144222,3.5785144223,3.57851442222,3.57851442222,3.5785144222,3.05347214527,3.3169339833,2.6797281595,3.3169339828,3.3169339828,2.6869700688,3.3169339828,3.316933982801,3.316933982801,3.316933982801,3.0683516419,3.0683516419,2.06352936935,3.06835164226,3.06835164226,2.9610225489,3.0683516419,0,1.6240520426,1.6240520426,1.6240520426,1.6240520426,1.6240520425,6.08522220348,6.08522220357,6.08522220357,6.08522220348,6.08522220348,6.08522220347,6.08522220359,6.08522220359,6.08522220358,6.08522220358,6.08522220353,6.0852222035,6.0852222034,5.5515185789,5.2997867977,6.0852222032,6.0852222039,6.0852222036,5.8993354051,6.0852222032,6.0852222034,6.0852222034,3.455354601377
"t39",6.2606291802,6.2606291803,6.26062918036,6.26062918036,6.2606291804,6.2606291803,6.2606291804,6.2606291804,6.2606291804,6.2606291804,5.06012793186,6.26062918068,6.26062918068,6.26062918,6.26062918038,6.26062918038,6.26062918038,6.26062918045,6.2606291804,6.260629180752,6.260629180752,6.26062918075,6.26062918075,6.26062918075,6.26062918057,5.58534554428,6.26062918057,6.26062918065,6.26062918065,4.16020882955,5.0098777202,6.26062918028,6.26062918028,6.26062918034,6.26062918034,6.2606291803,5.73121608741,5.73121608741,5.7312160878,5.7312160878,5.731216088,5.73121608796,5.73121608796,5.731216088,5.036517150627,5.73121608789,5.73121608789,5.2922192441,5.2922192441,5.2922192442,4.941203255,5.2922192441,5.2922192441,5.2922192442,5.2922192442,5.2813671592,5.2922192442,5.29221924416,5.29221924416,5.29221924416,3.10789289034,4.24225230864,5.22180116264,5.07142073764,5.0277105026,5.2922192437,4.80608701652,5.29221924434,5.292219244,5.292219244,5.29221924404,5.29221924424,4.14838372694,3.80570588526,4.5758149882,4.5758149883,4.57581498822,4.57581498822,4.5758149882,4.05077271127,4.3142345493,3.6770287255,4.3142345488,4.3142345488,3.6842706348,4.3142345488,4.314234548801,4.314234548801,4.314234548801,4.0656522079,4.0656522079,3.06082993535,4.06565220826,4.06565220826,3.9583231149,4.0656522079,1.6240520426,0,1.3897243244,1.9184449204,1.9184449204,1.9184449203,7.08252276948,7.08252276957,7.08252276957,7.08252276948,7.08252276948,7.08252276947,7.08252276959,7.08252276959,7.08252276958,7.08252276958,7.08252276953,7.0825227695,7.0825227694,6.5488191449,6.2970873637,7.0825227692,7.0825227699,7.0825227696,6.8966359711,7.0825227692,7.0825227694,7.0825227694,4.452655167377
"t40",6.2606291802,6.2606291803,6.26062918036,6.26062918036,6.2606291804,6.2606291803,6.2606291804,6.2606291804,6.2606291804,6.2606291804,5.06012793186,6.26062918068,6.26062918068,6.26062918,6.26062918038,6.26062918038,6.26062918038,6.26062918045,6.2606291804,6.260629180752,6.260629180752,6.26062918075,6.26062918075,6.26062918075,6.26062918057,5.58534554428,6.26062918057,6.26062918065,6.26062918065,4.16020882955,5.0098777202,6.26062918028,6.26062918028,6.26062918034,6.26062918034,6.2606291803,5.73121608741,5.73121608741,5.7312160878,5.7312160878,5.731216088,5.73121608796,5.73121608796,5.731216088,5.036517150627,5.73121608789,5.73121608789,5.2922192441,5.2922192441,5.2922192442,4.941203255,5.2922192441,5.2922192441,5.2922192442,5.2922192442,5.2813671592,5.2922192442,5.29221924416,5.29221924416,5.29221924416,3.10789289034,4.24225230864,5.22180116264,5.07142073764,5.0277105026,5.2922192437,4.80608701652,5.29221924434,5.292219244,5.292219244,5.29221924404,5.29221924424,4.14838372694,3.80570588526,4.5758149882,4.5758149883,4.57581498822,4.57581498822,4.5758149882,4.05077271127,4.3142345493,3.6770287255,4.3142345488,4.3142345488,3.6842706348,4.3142345488,4.314234548801,4.314234548801,4.314234548801,4.0656522079,4.0656522079,3.06082993535,4.06565220826,4.06565220826,3.9583231149,4.0656522079,1.6240520426,1.3897243244,0,1.9184449204,1.9184449204,1.9184449203,7.08252276948,7.08252276957,7.08252276957,7.08252276948,7.08252276948,7.08252276947,7.08252276959,7.08252276959,7.08252276958,7.08252276958,7.08252276953,7.0825227695,7.0825227694,6.5488191449,6.2970873637,7.0825227692,7.0825227699,7.0825227696,6.8966359711,7.0825227692,7.0825227694,7.0825227694,4.452655167377
"t70",6.2606291802,6.2606291803,6.26062918036,6.26062918036,6.2606291804,6.2606291803,6.2606291804,6.2606291804,6.2606291804,6.2606291804,5.06012793186,6.26062918068,6.26062918068,6.26062918,6.26062918038,6.26062918038,6.26062918038,6.26062918045,6.2606291804,6.260629180752,6.260629180752,6.26062918075,6.26062918075,6.26062918075,6.26062918057,5.58534554428,6.26062918057,6.26062918065,6.26062918065,4.16020882955,5.0098777202,6.26062918028,6.26062918028,6.26062918034,6.26062918034,6.2606291803,5.73121608741,5.73121608741,5.7312160878,5.7312160878,5.731216088,5.73121608796,5.73121608796,5.731216088,5.036517150627,5.73121608789,5.73121608789,5.2922192441,5.2922192441,5.2922192442,4.941203255,5.2922192441,5.2922192441,5.2922192442,5.2922192442,5.2813671592,5.2922192442,5.29221924416,5.29221924416,5.29221924416,3.10789289034,4.24225230864,5.22180116264,5.07142073764,5.0277105026,5.2922192437,4.80608701652,5.29221924434,5.292219244,5.292219244,5.29221924404,5.29221924424,4.14838372694,3.80570588526,4.5758149882,4.5758149883,4.57581498822,4.57581498822,4.5758149882,4.05077271127,4.3142345493,3.6770287255,4.3142345488,4.3142345488,3.6842706348,4.3142345488,4.314234548801,4.314234548801,4.314234548801,4.0656522079,4.0656522079,3.06082993535,4.06565220826,4.06565220826,3.9583231149,4.0656522079,1.6240520426,1.9184449204,1.9184449204,0,0.712861444,1.0352058117,7.08252276948,7.08252276957,7.08252276957,7.08252276948,7.08252276948,7.08252276947,7.08252276959,7.08252276959,7.08252276958,7.08252276958,7.08252276953,7.0825227695,7.0825227694,6.5488191449,6.2970873637,7.0825227692,7.0825227699,7.0825227696,6.8966359711,7.0825227692,7.0825227694,7.0825227694,4.452655167377
"t71",6.2606291802,6.2606291803,6.26062918036,6.26062918036,6.2606291804,6.2606291803,6.2606291804,6.2606291804,6.2606291804,6.2606291804,5.06012793186,6.26062918068,6.26062918068,6.26062918,6.26062918038,6.26062918038,6.26062918038,6.26062918045,6.2606291804,6.260629180752,6.260629180752,6.26062918075,6.26062918075,6.26062918075,6.26062918057,5.58534554428,6.26062918057,6.26062918065,6.26062918065,4.16020882955,5.0098777202,6.26062918028,6.26062918028,6.26062918034,6.26062918034,6.2606291803,5.73121608741,5.73121608741,5.7312160878,5.7312160878,5.731216088,5.73121608796,5.73121608796,5.731216088,5.036517150627,5.73121608789,5.73121608789,5.2922192441,5.2922192441,5.2922192442,4.941203255,5.2922192441,5.2922192441,5.2922192442,5.2922192442,5.2813671592,5.2922192442,5.29221924416,5.29221924416,5.29221924416,3.10789289034,4.24225230864,5.22180116264,5.07142073764,5.0277105026,5.2922192437,4.80608701652,5.29221924434,5.292219244,5.292219244,5.29221924404,5.29221924424,4.14838372694,3.80570588526,4.5758149882,4.5758149883,4.57581498822,4.57581498822,4.5758149882,4.05077271127,4.3142345493,3.6770287255,4.3142345488,4.3142345488,3.6842706348,4.3142345488,4.314234548801,4.314234548801,4.314234548801,4.0656522079,4.0656522079,3.06082993535,4.06565220826,4.06565220826,3.9583231149,4.0656522079,1.6240520426,1.9184449204,1.9184449204,0.712861444,0,1.0352058117,7.08252276948,7.08252276957,7.08252276957,7.08252276948,7.08252276948,7.08252276947,7.08252276959,7.08252276959,7.08252276958,7.08252276958,7.08252276953,7.0825227695,7.0825227694,6.5488191449,6.2970873637,7.0825227692,7.0825227699,7.0825227696,6.8966359711,7.0825227692,7.0825227694,7.0825227694,4.452655167377
"t57",6.2606291801,6.2606291802,6.26062918026,6.26062918026,6.2606291803,6.2606291802,6.2606291803,6.2606291803,6.2606291803,6.2606291803,5.06012793176,6.26062918058,6.26062918058,6.2606291799,6.26062918028,6.26062918028,6.26062918028,6.26062918035,6.2606291803,6.260629180652,6.260629180652,6.26062918065,6.26062918065,6.26062918065,6.26062918047,5.58534554418,6.26062918047,6.26062918055,6.26062918055,4.16020882945,5.0098777201,6.26062918018,6.26062918018,6.26062918024,6.26062918024,6.2606291802,5.73121608731,5.73121608731,5.7312160877,5.7312160877,5.7312160879,5.73121608786,5.73121608786,5.7312160879,5.036517150527,5.73121608779,5.73121608779,5.292219244,5.292219244,5.2922192441,4.9412032549,5.292219244,5.292219244,5.2922192441,5.2922192441,5.2813671591,5.2922192441,5.29221924406,5.29221924406,5.29221924406,3.10789289024,4.24225230854,5.22180116254,5.07142073754,5.0277105025,5.2922192436,4.80608701642,5.29221924424,5.2922192439,5.2922192439,5.29221924394,5.29221924414,4.14838372684,3.80570588516,4.5758149881,4.5758149882,4.57581498812,4.57581498812,4.5758149881,4.05077271117,4.3142345492,3.6770287254,4.3142345487,4.3142345487,3.6842706347,4.3142345487,4.314234548701,4.314234548701,4.314234548701,4.0656522078,4.0656522078,3.06082993525,4.06565220816,4.06565220816,3.9583231148,4.0656522078,1.6240520425,1.9184449203,1.9184449203,1.0352058117,1.0352058117,0,7.08252276938,7.08252276947,7.08252276947,7.08252276938,7.08252276938,7.08252276937,7.08252276949,7.08252276949,7.08252276948,7.08252276948,7.08252276943,7.0825227694,7.0825227693,6.5488191448,6.2970873636,7.0825227691,7.0825227698,7.0825227695,6.896635971,7.0825227691,7.0825227693,7.0825227693,4.452655167277
"t53",7.08252276908,7.08252276918,7.08252276924,7.08252276924,7.08252276928,7.08252276918,7.08252276928,7.08252276928,7.08252276928,7.08252276928,5.88202152074,7.08252276956,7.08252276956,7.08252276888,7.08252276926,7.08252276926,7.08252276926,7.08252276933,7.08252276928,7.082522769632,7.082522769632,7.08252276963,7.08252276963,7.08252276963,7.08252276945,6.40723913316,7.08252276945,7.08252276953,7.08252276953,4.98210241843,5.83177130908,7.08252276916,7.08252276916,7.08252276922,7.08252276922,7.08252276918,7.08252276889,7.08252276889,7.08252276928,7.08252276928,7.08252276948,7.08252276944,7.08252276944,7.08252276948,6.387823832107,7.08252276937,7.08252276937,7.08252276938,7.08252276938,7.08252276948,6.73150678028,7.08252276938,7.08252276938,7.08252276948,7.08252276948,7.07167068448,7.08252276948,7.08252276944,7.08252276944,7.08252276944,4.89819641562,6.03255583392,7.01210468792,6.86172426292,6.81801402788,7.08252276898,6.5963905418,7.08252276962,7.08252276928,7.08252276928,7.08252276932,7.08252276952,5.93868725222,5.59600941054,7.08252276888,7.08252276898,7.0825227689,7.0825227689,7.08252276888,6.55748049195,7.08252276978,6.44531694598,7.08252276928,7.08252276928,6.45255885528,7.08252276928,7.082522769281,7.082522769281,7.082522769281,7.08252276918,7.08252276918,6.07770049663,7.08252276954,7.08252276954,6.97519367618,7.08252276918,6.08522220348,7.08252276948,7.08252276948,7.08252276948,7.08252276948,7.08252276938,0,1.12454129649,1.12454129649,1.1245412964,1.1245412964,1.19147735981,1.40325272373,1.40325272373,1.40325272372,1.40325272372,1.55311017335,1.64899750098,3.04806616208,3.08719950858,3.08752668378,4.92568727188,4.92568727258,4.92568727228,4.73980047378,4.92568727188,5.84305442408,5.84305442408,3.213186822057
"t122",7.08252276917,7.08252276927,7.08252276933,7.08252276933,7.08252276937,7.08252276927,7.08252276937,7.08252276937,7.08252276937,7.08252276937,5.88202152083,7.08252276965,7.08252276965,7.08252276897,7.08252276935,7.08252276935,7.08252276935,7.08252276942,7.08252276937,7.082522769722,7.082522769722,7.08252276972,7.08252276972,7.08252276972,7.08252276954,6.40723913325,7.08252276954,7.08252276962,7.08252276962,4.98210241852,5.83177130917,7.08252276925,7.08252276925,7.08252276931,7.08252276931,7.08252276927,7.08252276898,7.08252276898,7.08252276937,7.08252276937,7.08252276957,7.08252276953,7.08252276953,7.08252276957,6.387823832197,7.08252276946,7.08252276946,7.08252276947,7.08252276947,7.08252276957,6.73150678037,7.08252276947,7.08252276947,7.08252276957,7.08252276957,7.07167068457,7.08252276957,7.08252276953,7.08252276953,7.08252276953,4.89819641571,6.03255583401,7.01210468801,6.86172426301,6.81801402797,7.08252276907,6.59639054189,7.08252276971,7.08252276937,7.08252276937,7.08252276941,7.08252276961,5.93868725231,5.59600941063,7.08252276897,7.08252276907,7.08252276899,7.08252276899,7.08252276897,6.55748049204,7.08252276987,6.44531694607,7.08252276937,7.08252276937,6.45255885537,7.08252276937,7.082522769371,7.082522769371,7.082522769371,7.08252276927,7.08252276927,6.07770049672,7.08252276963,7.08252276963,6.97519367627,7.08252276927,6.08522220357,7.08252276957,7.08252276957,7.08252276957,7.08252276957,7.08252276947,1.12454129649,0,0.02197994158,0.30663149449,0.61869992229,1.1914773599,1.40325272382,1.40325272382,1.40325272381,1.40325272381,1.55311017344,1.64899750107,3.04806616217,3.08719950867,3.08752668387,4.92568727197,4.92568727267,4.92568727237,4.73980047387,4.92568727197,5.84305442417,5.84305442417,3.213186822147
"t123",7.08252276917,7.08252276927,7.08252276933,7.08252276933,7.08252276937,7.08252276927,7.08252276937,7.08252276937,7.08252276937,7.08252276937,5.88202152083,7.08252276965,7.08252276965,7.08252276897,7.08252276935,7.08252276935,7.08252276935,7.08252276942,7.08252276937,7.082522769722,7.082522769722,7.08252276972,7.08252276972,7.08252276972,7.08252276954,6.40723913325,7.08252276954,7.08252276962,7.08252276962,4.98210241852,5.83177130917,7.08252276925,7.08252276925,7.08252276931,7.08252276931,7.08252276927,7.08252276898,7.08252276898,7.08252276937,7.08252276937,7.08252276957,7.08252276953,7.08252276953,7.08252276957,6.387823832197,7.08252276946,7.08252276946,7.08252276947,7.08252276947,7.08252276957,6.73150678037,7.08252276947,7.08252276947,7.08252276957,7.08252276957,7.07167068457,7.08252276957,7.08252276953,7.08252276953,7.08252276953,4.89819641571,6.03255583401,7.01210468801,6.86172426301,6.81801402797,7.08252276907,6.59639054189,7.08252276971,7.08252276937,7.08252276937,7.08252276941,7.08252276961,5.93868725231,5.59600941063,7.08252276897,7.08252276907,7.08252276899,7.08252276899,7.08252276897,6.55748049204,7.08252276987,6.44531694607,7.08252276937,7.08252276937,6.45255885537,7.08252276937,7.082522769371,7.082522769371,7.082522769371,7.08252276927,7.08252276927,6.07770049672,7.08252276963,7.08252276963,6.97519367627,7.08252276927,6.08522220357,7.08252276957,7.08252276957,7.08252276957,7.08252276957,7.08252276947,1.12454129649,0.02197994158,0,0.30663149449,0.61869992229,1.1914773599,1.40325272382,1.40325272382,1.40325272381,1.40325272381,1.55311017344,1.64899750107,3.04806616217,3.08719950867,3.08752668387,4.92568727197,4.92568727267,4.92568727237,4.73980047387,4.92568727197,5.84305442417,5.84305442417,3.213186822147
"t91",7.08252276908,7.08252276918,7.08252276924,7.08252276924,7.08252276928,7.08252276918,7.08252276928,7.08252276928,7.08252276928,7.08252276928,5.88202152074,7.08252276956,7.08252276956,7.08252276888,7.08252276926,7.08252276926,7.08252276926,7.08252276933,7.08252276928,7.082522769632,7.082522769632,7.08252276963,7.08252276963,7.08252276963,7.08252276945,6.40723913316,7.08252276945,7.08252276953,7.08252276953,4.98210241843,5.83177130908,7.08252276916,7.08252276916,7.08252276922,7.08252276922,7.08252276918,7.08252276889,7.08252276889,7.08252276928,7.08252276928,7.08252276948,7.08252276944,7.08252276944,7.08252276948,6.387823832107,7.08252276937,7.08252276937,7.08252276938,7.08252276938,7.08252276948,6.73150678028,7.08252276938,7.08252276938,7.08252276948,7.08252276948,7.07167068448,7.08252276948,7.08252276944,7.08252276944,7.08252276944,4.89819641562,6.03255583392,7.01210468792,6.86172426292,6.81801402788,7.08252276898,6.5963905418,7.08252276962,7.08252276928,7.08252276928,7.08252276932,7.08252276952,5.93868725222,5.59600941054,7.08252276888,7.08252276898,7.0825227689,7.0825227689,7.08252276888,6.55748049195,7.08252276978,6.44531694598,7.08252276928,7.08252276928,6.45255885528,7.08252276928,7.082522769281,7.082522769281,7.082522769281,7.08252276918,7.08252276918,6.07770049663,7.08252276954,7.08252276954,6.97519367618,7.08252276918,6.08522220348,7.08252276948,7.08252276948,7.08252276948,7.08252276948,7.08252276938,1.1245412964,0.30663149449,0.30663149449,0,0.6186999222,1.19147735981,1.40325272373,1.40325272373,1.40325272372,1.40325272372,1.55311017335,1.64899750098,3.04806616208,3.08719950858,3.08752668378,4.92568727188,4.92568727258,4.92568727228,4.73980047378,4.92568727188,5.84305442408,5.84305442408,3.213186822057
"t76",7.08252276908,7.08252276918,7.08252276924,7.08252276924,7.08252276928,7.08252276918,7.08252276928,7.08252276928,7.08252276928,7.08252276928,5.88202152074,7.08252276956,7.08252276956,7.08252276888,7.08252276926,7.08252276926,7.08252276926,7.08252276933,7.08252276928,7.082522769632,7.082522769632,7.08252276963,7.08252276963,7.08252276963,7.08252276945,6.40723913316,7.08252276945,7.08252276953,7.08252276953,4.98210241843,5.83177130908,7.08252276916,7.08252276916,7.08252276922,7.08252276922,7.08252276918,7.08252276889,7.08252276889,7.08252276928,7.08252276928,7.08252276948,7.08252276944,7.08252276944,7.08252276948,6.387823832107,7.08252276937,7.08252276937,7.08252276938,7.08252276938,7.08252276948,6.73150678028,7.08252276938,7.08252276938,7.08252276948,7.08252276948,7.07167068448,7.08252276948,7.08252276944,7.08252276944,7.08252276944,4.89819641562,6.03255583392,7.01210468792,6.86172426292,6.81801402788,7.08252276898,6.5963905418,7.08252276962,7.08252276928,7.08252276928,7.08252276932,7.08252276952,5.93868725222,5.59600941054,7.08252276888,7.08252276898,7.0825227689,7.0825227689,7.08252276888,6.55748049195,7.08252276978,6.44531694598,7.08252276928,7.08252276928,6.45255885528,7.08252276928,7.082522769281,7.082522769281,7.082522769281,7.08252276918,7.08252276918,6.07770049663,7.08252276954,7.08252276954,6.97519367618,7.08252276918,6.08522220348,7.08252276948,7.08252276948,7.08252276948,7.08252276948,7.08252276938,1.1245412964,0.61869992229,0.61869992229,0.6186999222,0,1.19147735981,1.40325272373,1.40325272373,1.40325272372,1.40325272372,1.55311017335,1.64899750098,3.04806616208,3.08719950858,3.08752668378,4.92568727188,4.92568727258,4.92568727228,4.73980047378,4.92568727188,5.84305442408,5.84305442408,3.213186822057
"t51",7.08252276907,7.08252276917,7.08252276923,7.08252276923,7.08252276927,7.08252276917,7.08252276927,7.08252276927,7.08252276927,7.08252276927,5.88202152073,7.08252276955,7.08252276955,7.08252276887,7.08252276925,7.08252276925,7.08252276925,7.08252276932,7.08252276927,7.082522769622,7.082522769622,7.08252276962,7.08252276962,7.08252276962,7.08252276944,6.40723913315,7.08252276944,7.08252276952,7.08252276952,4.98210241842,5.83177130907,7.08252276915,7.08252276915,7.08252276921,7.08252276921,7.08252276917,7.08252276888,7.08252276888,7.08252276927,7.08252276927,7.08252276947,7.08252276943,7.08252276943,7.08252276947,6.387823832097,7.08252276936,7.08252276936,7.08252276937,7.08252276937,7.08252276947,6.73150678027,7.08252276937,7.08252276937,7.08252276947,7.08252276947,7.07167068447,7.08252276947,7.08252276943,7.08252276943,7.08252276943,4.89819641561,6.03255583391,7.01210468791,6.86172426291,6.81801402787,7.08252276897,6.59639054179,7.08252276961,7.08252276927,7.08252276927,7.08252276931,7.08252276951,5.93868725221,5.59600941053,7.08252276887,7.08252276897,7.08252276889,7.08252276889,7.08252276887,6.55748049194,7.08252276977,6.44531694597,7.08252276927,7.08252276927,6.45255885527,7.08252276927,7.082522769271,7.082522769271,7.082522769271,7.08252276917,7.08252276917,6.07770049662,7.08252276953,7.08252276953,6.97519367617,7.08252276917,6.08522220347,7.08252276947,7.08252276947,7.08252276947,7.08252276947,7.08252276937,1.19147735981,1.1914773599,1.1914773599,1.19147735981,1.19147735981,0,1.40325272372,1.40325272372,1.40325272371,1.40325272371,1.55311017334,1.64899750097,3.04806616207,3.08719950857,3.08752668377,4.92568727187,4.92568727257,4.92568727227,4.73980047377,4.92568727187,5.84305442407,5.84305442407,3.213186822047
"t86",7.08252276919,7.08252276929,7.08252276935,7.08252276935,7.08252276939,7.08252276929,7.08252276939,7.08252276939,7.08252276939,7.08252276939,5.88202152085,7.08252276967,7.08252276967,7.08252276899,7.08252276937,7.08252276937,7.08252276937,7.08252276944,7.08252276939,7.082522769742,7.082522769742,7.08252276974,7.08252276974,7.08252276974,7.08252276956,6.40723913327,7.08252276956,7.08252276964,7.08252276964,4.98210241854,5.83177130919,7.08252276927,7.08252276927,7.08252276933,7.08252276933,7.08252276929,7.082522769,7.082522769,7.08252276939,7.08252276939,7.08252276959,7.08252276955,7.08252276955,7.08252276959,6.387823832217,7.08252276948,7.08252276948,7.08252276949,7.08252276949,7.08252276959,6.73150678039,7.08252276949,7.08252276949,7.08252276959,7.08252276959,7.07167068459,7.08252276959,7.08252276955,7.08252276955,7.08252276955,4.89819641573,6.03255583403,7.01210468803,6.86172426303,6.81801402799,7.08252276909,6.59639054191,7.08252276973,7.08252276939,7.08252276939,7.08252276943,7.08252276963,5.93868725233,5.59600941065,7.08252276899,7.08252276909,7.08252276901,7.08252276901,7.08252276899,6.55748049206,7.08252276989,6.44531694609,7.08252276939,7.08252276939,6.45255885539,7.08252276939,7.082522769391,7.082522769391,7.082522769391,7.08252276929,7.08252276929,6.07770049674,7.08252276965,7.08252276965,6.97519367629,7.08252276929,6.08522220359,7.08252276959,7.08252276959,7.08252276959,7.08252276959,7.08252276949,1.40325272373,1.40325272382,1.40325272382,1.40325272373,1.40325272373,1.40325272372,0,0.4098707396,0.60305784303,0.60305784303,1.55311017346,1.64899750109,3.04806616219,3.08719950869,3.08752668389,4.92568727199,4.92568727269,4.92568727239,4.73980047389,4.92568727199,5.84305442419,5.84305442419,3.213186822167
"t87",7.08252276919,7.08252276929,7.08252276935,7.08252276935,7.08252276939,7.08252276929,7.08252276939,7.08252276939,7.08252276939,7.08252276939,5.88202152085,7.08252276967,7.08252276967,7.08252276899,7.08252276937,7.08252276937,7.08252276937,7.08252276944,7.08252276939,7.082522769742,7.082522769742,7.08252276974,7.08252276974,7.08252276974,7.08252276956,6.40723913327,7.08252276956,7.08252276964,7.08252276964,4.98210241854,5.83177130919,7.08252276927,7.08252276927,7.08252276933,7.08252276933,7.08252276929,7.082522769,7.082522769,7.08252276939,7.08252276939,7.08252276959,7.08252276955,7.08252276955,7.08252276959,6.387823832217,7.08252276948,7.08252276948,7.08252276949,7.08252276949,7.08252276959,6.73150678039,7.08252276949,7.08252276949,7.08252276959,7.08252276959,7.07167068459,7.08252276959,7.08252276955,7.08252276955,7.08252276955,4.89819641573,6.03255583403,7.01210468803,6.86172426303,6.81801402799,7.08252276909,6.59639054191,7.08252276973,7.08252276939,7.08252276939,7.08252276943,7.08252276963,5.93868725233,5.59600941065,7.08252276899,7.08252276909,7.08252276901,7.08252276901,7.08252276899,6.55748049206,7.08252276989,6.44531694609,7.08252276939,7.08252276939,6.45255885539,7.08252276939,7.082522769391,7.082522769391,7.082522769391,7.08252276929,7.08252276929,6.07770049674,7.08252276965,7.08252276965,6.97519367629,7.08252276929,6.08522220359,7.08252276959,7.08252276959,7.08252276959,7.08252276959,7.08252276949,1.40325272373,1.40325272382,1.40325272382,1.40325272373,1.40325272373,1.40325272372,0.4098707396,0,0.60305784303,0.60305784303,1.55311017346,1.64899750109,3.04806616219,3.08719950869,3.08752668389,4.92568727199,4.92568727269,4.92568727239,4.73980047389,4.92568727199,5.84305442419,5.84305442419,3.213186822167
