"","t130","t131","t71","t72","t80","t81","t76","t140","t141","t122","t123","t116","t43","t85","t96","t97","t58","t40","t20","t36","t37","t157","t158","t139","t35","t62","t63","t61","t83","t100","t101","t98","t164","t165","t159","t99","t39","t13","t49","t162","t163","t128","t124","t125","t73","t107","t108","t91","t92","t48","t32","t33","t34","t44","t45","t23","t29","t41","t77","t78","t42","t31","t7","t11","t12","t14","t75","t148","t149","t19","t6","t9","t22","t144","t145","t46","t53","t54","t55","t21","t64","t126","t127","t117","t111","t119","t134","t142","t143","t17","t18","t27","t28","t47","t59","t60","t88","t106","t152","t153","t104","t105","t66","t52","t3","t2","t1","t4","t112","t113","t74","t146","t147","t38","t16","t24","t89","t90","t82","t30","t50","t114","t115","t69","t70","t65","t109","t110","t118","t120","t121","t57","t160","t161","t156","t132","t133","t79","t166","t167","t68","t102","t103","t93","t94","t84","t56","t15","t5","t67","t95","t150","t151","t51","t26","t8","t135","t136","t154","t155","t129","t25","t137","t138","t86","t87","t10"
"t109",12.43307719746,12.43307719746,12.43307719748,11.67160008358,12.40649193837,11.6565465205,12.43307719746,12.4330771975,12.4330771975,12.3552355131,12.4330771975,12.43307719756,12.32250754757,12.4330771975,12.4330771975,12.4330771975,12.4330771976,12.4330771972,11.04066205127,12.01475124177,11.53060299557,12.43307719781,12.43307719781,12.38566230907,10.82758813105,12.433077197948,11.516355441148,12.43307719772,12.43307719752,12.43307719763,12.43307719763,12.43307719762,12.433077197792,12.433077197792,12.43307719779,12.43307719772,10.88821266628,8.95447652487,12.43307719745,12.433077197883,12.433077197883,12.43307719784,12.43307719784,12.43307719784,11.93352179395,11.92053265227,12.43307719785,12.43307719785,12.43307719785,12.14689672865,10.86387729945,11.16960663115,11.752076654386,11.830137131086,12.433077198286,10.462372190486,12.43307719795,11.08717809939,12.4330771978,12.4330771978,11.9614040327,11.25996383269,10.02246627065,9.80129915515,9.18180522683,9.94094569833,12.43307719833,12.43307719833,12.43307719833,10.27864370223,8.60156393539,8.70053749411,10.23064062724,12.43307719774,12.43307719774,12.43307719824,12.43307719794,11.589803919045,12.433077198145,10.79196002171,12.43307719841,12.4330771982,12.4330771982,12.43307719821,12.43307719821,12.43307719821,12.4330771982,12.43307719814,12.43307719814,10.36837407215,12.43307719865,10.69603134735,10.66732560833,12.43307719805,11.77594870545,11.26456312343,12.43307719825,12.43307719825,12.43307719825,12.43307719825,12.433077198189,12.433077198189,12.433077198389,11.71237337425,8.26189957155,8.84623386395,6.95087676225,5.10709186796,6.94784262946,6.60202980267,6.99417372796,6.99417372806,6.99417372806,6.99417372746,3.65183971226,2.92134084686,4.10533550436,3.97584231666,4.10533550436,2.18799652956,2.01412007166,2.80516694056,2.80516694056,1.98989005426,1.55761471436,1.8488029472,0,0.6488393135,4.75518471831,4.75518471827,4.61674519037,3.97596298481,4.7551847184,4.7551847184,4.7551847184,4.75518471841,4.75518471841,4.75518471836,4.75518471833,4.75518471833,4.75518471846,4.75518471841,4.75518471841,4.75518471842,4.75518471842,4.61995868006,3.62031870896,4.19843479306,5.51034698676,8.225675707275,9.22952334016,9.22952334016,9.22952334016,9.19858755086,8.46882173416,5.64927677396,9.22952334058,9.22952334058,9.22952334061,9.19380047862,9.22952334058,7.83110923028,9.22952334049,9.22952334049,8.82784252879,9.22952334029,7.38883551069
"t110",12.84068860436,12.84068860436,12.84068860438,12.07921149048,12.81410334527,12.0641579274,12.84068860436,12.8406886044,12.8406886044,12.76284692,12.8406886044,12.84068860446,12.73011895447,12.8406886044,12.8406886044,12.8406886044,12.8406886045,12.8406886041,11.44827345817,12.42236264867,11.93821440247,12.84068860471,12.84068860471,12.79327371597,11.23519953795,12.840688604848,11.923966848048,12.84068860462,12.84068860442,12.84068860453,12.84068860453,12.84068860452,12.840688604692,12.840688604692,12.84068860469,12.84068860462,11.29582407318,9.36208793177,12.84068860435,12.840688604783,12.840688604783,12.84068860474,12.84068860474,12.84068860474,12.34113320085,12.32814405917,12.84068860475,12.84068860475,12.84068860475,12.55450813555,11.27148870635,11.57721803805,12.159688061286,12.237748537986,12.840688605186,10.869983597386,12.84068860485,11.49478950629,12.8406886047,12.8406886047,12.3690154396,11.66757523959,10.43007767755,10.20891056205,9.58941663373,10.34855710523,12.84068860523,12.84068860523,12.84068860523,10.68625510913,9.00917534229,9.10814890101,10.63825203414,12.84068860464,12.84068860464,12.84068860514,12.84068860484,11.997415325945,12.840688605045,11.19957142861,12.84068860531,12.8406886051,12.8406886051,12.84068860511,12.84068860511,12.84068860511,12.8406886051,12.84068860504,12.84068860504,10.77598547905,12.84068860555,11.10364275425,11.07493701523,12.84068860495,12.18356011235,11.67217453033,12.84068860515,12.84068860515,12.84068860515,12.84068860515,12.840688605089,12.840688605089,12.840688605289,12.11998478115,8.66951097845,9.25384527085,7.35848816915,5.51470327486,7.35545403636,7.00964120957,7.40178513486,7.40178513496,7.40178513496,7.40178513436,4.05945111916,3.32895225376,4.51294691126,4.38345372356,4.51294691126,2.59560793646,2.42173147856,3.21277834746,3.21277834746,2.39750146116,1.96522612126,2.2564143541,0.6488393135,0,5.16279612521,5.16279612517,5.02435659727,4.38357439171,5.1627961253,5.1627961253,5.1627961253,5.16279612531,5.16279612531,5.16279612526,5.16279612523,5.16279612523,5.16279612536,5.16279612531,5.16279612531,5.16279612532,5.16279612532,5.02757008696,4.02793011586,4.60604619996,5.91795839366,8.633287114175,9.63713474706,9.63713474706,9.63713474706,9.60619895776,8.87643314106,6.05688818086,9.63713474748,9.63713474748,9.63713474751,9.60141188552,9.63713474748,8.23872063718,9.63713474739,9.63713474739,9.23545393569,9.63713474719,7.79644691759
"t118",12.84068860465,12.84068860465,12.84068860467,12.07921149077,12.81410334556,12.06415792769,12.84068860465,12.84068860469,12.84068860469,12.76284692029,12.84068860469,12.84068860475,12.73011895476,12.84068860469,12.84068860469,12.84068860469,12.84068860479,12.84068860439,11.44827345846,12.42236264896,11.93821440276,12.840688605,12.840688605,12.79327371626,11.23519953824,12.840688605138,11.923966848338,12.84068860491,12.84068860471,12.84068860482,12.84068860482,12.84068860481,12.840688604982,12.840688604982,12.84068860498,12.84068860491,11.29582407347,9.36208793206,12.84068860464,12.840688605073,12.840688605073,12.84068860503,12.84068860503,12.84068860503,12.34113320114,12.32814405946,12.84068860504,12.84068860504,12.84068860504,12.55450813584,11.27148870664,11.57721803834,12.159688061576,12.237748538276,12.840688605476,10.869983597676,12.84068860514,11.49478950658,12.84068860499,12.84068860499,12.36901543989,11.66757523988,10.43007767784,10.20891056234,9.58941663402,10.34855710552,12.84068860552,12.84068860552,12.84068860552,10.68625510942,9.00917534258,9.1081489013,10.63825203443,12.84068860493,12.84068860493,12.84068860543,12.84068860513,11.997415326235,12.840688605335,11.1995714289,12.8406886056,12.84068860539,12.84068860539,12.8406886054,12.8406886054,12.8406886054,12.84068860539,12.84068860533,12.84068860533,10.77598547934,12.84068860584,11.10364275454,11.07493701552,12.84068860524,12.18356011264,11.67217453062,12.84068860544,12.84068860544,12.84068860544,12.84068860544,12.840688605379,12.840688605379,12.840688605579,12.11998478144,8.66951097874,9.25384527114,7.35848816944,5.51470327515,7.35545403665,7.00964120986,7.40178513515,7.40178513525,7.40178513525,7.40178513465,4.05945111945,3.97880146745,5.16279612495,5.03330293725,5.16279612495,4.13191445255,4.37174925645,5.16279612535,5.16279612535,5.16279612525,4.73052078535,5.16279612511,4.75518471831,5.16279612521,0,0.60959593696,0.47115640906,2.1306556615,2.90987739509,2.90987739509,2.90987739509,2.9098773951,2.9098773951,3.00673161355,3.00673161352,3.00673161352,3.00673161365,3.0067316136,3.0067316136,3.00673161361,3.00673161361,2.87150557525,1.87186560415,4.60604620025,5.91795839395,8.633287114465,9.63713474735,9.63713474735,9.63713474735,9.60619895805,8.87643314135,6.05688818115,9.63713474777,9.63713474777,9.6371347478,9.60141188581,9.63713474777,8.23872063747,9.63713474768,9.63713474768,9.23545393598,9.63713474748,7.79644691788
"t120",12.84068860461,12.84068860461,12.84068860463,12.07921149073,12.81410334552,12.06415792765,12.84068860461,12.84068860465,12.84068860465,12.76284692025,12.84068860465,12.84068860471,12.73011895472,12.84068860465,12.84068860465,12.84068860465,12.84068860475,12.84068860435,11.44827345842,12.42236264892,11.93821440272,12.84068860496,12.84068860496,12.79327371622,11.2351995382,12.840688605098,11.923966848298,12.84068860487,12.84068860467,12.84068860478,12.84068860478,12.84068860477,12.840688604942,12.840688604942,12.84068860494,12.84068860487,11.29582407343,9.36208793202,12.8406886046,12.840688605033,12.840688605033,12.84068860499,12.84068860499,12.84068860499,12.3411332011,12.32814405942,12.840688605,12.840688605,12.840688605,12.5545081358,11.2714887066,11.5772180383,12.159688061536,12.237748538236,12.840688605436,10.869983597636,12.8406886051,11.49478950654,12.84068860495,12.84068860495,12.36901543985,11.66757523984,10.4300776778,10.2089105623,9.58941663398,10.34855710548,12.84068860548,12.84068860548,12.84068860548,10.68625510938,9.00917534254,9.10814890126,10.63825203439,12.84068860489,12.84068860489,12.84068860539,12.84068860509,11.997415326195,12.840688605295,11.19957142886,12.84068860556,12.84068860535,12.84068860535,12.84068860536,12.84068860536,12.84068860536,12.84068860535,12.84068860529,12.84068860529,10.7759854793,12.8406886058,11.1036427545,11.07493701548,12.8406886052,12.1835601126,11.67217453058,12.8406886054,12.8406886054,12.8406886054,12.8406886054,12.840688605339,12.840688605339,12.840688605539,12.1199847814,8.6695109787,9.2538452711,7.3584881694,5.51470327511,7.35545403661,7.00964120982,7.40178513511,7.40178513521,7.40178513521,7.40178513461,4.05945111941,3.97880146741,5.16279612491,5.03330293721,5.16279612491,4.13191445251,4.37174925641,5.16279612531,5.16279612531,5.16279612521,4.73052078531,5.16279612507,4.75518471827,5.16279612517,0.60959593696,0,0.4372385479,2.13065566146,2.90987739505,2.90987739505,2.90987739505,2.90987739506,2.90987739506,3.00673161351,3.00673161348,3.00673161348,3.00673161361,3.00673161356,3.00673161356,3.00673161357,3.00673161357,2.87150557521,1.87186560411,4.60604620021,5.91795839391,8.633287114425,9.63713474731,9.63713474731,9.63713474731,9.60619895801,8.87643314131,6.05688818111,9.63713474773,9.63713474773,9.63713474776,9.60141188577,9.63713474773,8.23872063743,9.63713474764,9.63713474764,9.23545393594,9.63713474744,7.79644691784
"t121",12.70224907671,12.70224907671,12.70224907673,11.94077196283,12.67566381762,11.92571839975,12.70224907671,12.70224907675,12.70224907675,12.62440739235,12.70224907675,12.70224907681,12.59167942682,12.70224907675,12.70224907675,12.70224907675,12.70224907685,12.70224907645,11.30983393052,12.28392312102,11.79977487482,12.70224907706,12.70224907706,12.65483418832,11.0967600103,12.702249077198,11.785527320398,12.70224907697,12.70224907677,12.70224907688,12.70224907688,12.70224907687,12.702249077042,12.702249077042,12.70224907704,12.70224907697,11.15738454553,9.22364840412,12.7022490767,12.702249077133,12.702249077133,12.70224907709,12.70224907709,12.70224907709,12.2026936732,12.18970453152,12.7022490771,12.7022490771,12.7022490771,12.4160686079,11.1330491787,11.4387785104,12.021248533636,12.099309010336,12.702249077536,10.731544069736,12.7022490772,11.35634997864,12.70224907705,12.70224907705,12.23057591195,11.52913571194,10.2916381499,10.0704710344,9.45097710608,10.21011757758,12.70224907758,12.70224907758,12.70224907758,10.54781558148,8.87073581464,8.96970937336,10.49981250649,12.70224907699,12.70224907699,12.70224907749,12.70224907719,11.858975798295,12.702249077395,11.06113190096,12.70224907766,12.70224907745,12.70224907745,12.70224907746,12.70224907746,12.70224907746,12.70224907745,12.70224907739,12.70224907739,10.6375459514,12.7022490779,10.9652032266,10.93649748758,12.7022490773,12.0451205847,11.53373500268,12.7022490775,12.7022490775,12.7022490775,12.7022490775,12.702249077439,12.702249077439,12.702249077639,11.9815452535,8.5310714508,9.1154057432,7.2200486415,5.37626374721,7.21701450871,6.87120168192,7.26334560721,7.26334560731,7.26334560731,7.26334560671,3.92101159151,3.84036193951,5.02435659701,4.89486340931,5.02435659701,3.99347492461,4.23330972851,5.02435659741,5.02435659741,5.02435659731,4.59208125741,5.02435659717,4.61674519037,5.02435659727,0.47115640906,0.4372385479,0,1.99221613356,2.77143786715,2.77143786715,2.77143786715,2.77143786716,2.77143786716,2.86829208561,2.86829208558,2.86829208558,2.86829208571,2.86829208566,2.86829208566,2.86829208567,2.86829208567,2.73306604731,1.73342607621,4.46760667231,5.77951886601,8.494847586525,9.49869521941,9.49869521941,9.49869521941,9.46775943011,8.73799361341,5.91844865321,9.49869521983,9.49869521983,9.49869521986,9.46297235787,9.49869521983,8.10028110953,9.49869521974,9.49869521974,9.09701440804,9.49869521954,7.65800738994
"t57",12.06146687115,12.06146687115,12.06146687117,11.29998975727,12.03488161206,11.28493619419,12.06146687115,12.06146687119,12.06146687119,11.98362518679,12.06146687119,12.06146687125,11.95089722126,12.06146687119,12.06146687119,12.06146687119,12.06146687129,12.06146687089,10.66905172496,11.64314091546,11.15899266926,12.0614668715,12.0614668715,12.01405198276,10.45597780474,12.061466871638,11.144745114838,12.06146687141,12.06146687121,12.06146687132,12.06146687132,12.06146687131,12.061466871482,12.061466871482,12.06146687148,12.06146687141,10.51660233997,8.58286619856,12.06146687114,12.061466871573,12.061466871573,12.06146687153,12.06146687153,12.06146687153,11.56191146764,11.54892232596,12.06146687154,12.06146687154,12.06146687154,11.77528640234,10.49226697314,10.79799630484,11.380466328076,11.458526804776,12.061466871976,10.090761864176,12.06146687164,10.71556777308,12.06146687149,12.06146687149,11.58979370639,10.88835350638,9.65085594434,9.42968882884,8.81019490052,9.56933537202,12.06146687202,12.06146687202,12.06146687202,9.90703337592,8.22995360908,8.3289271678,9.85903030093,12.06146687143,12.06146687143,12.06146687193,12.06146687163,11.218193592735,12.061466871835,10.4203496954,12.0614668721,12.06146687189,12.06146687189,12.0614668719,12.0614668719,12.0614668719,12.06146687189,12.06146687183,12.06146687183,9.99676374584,12.06146687234,10.32442102104,10.29571528202,12.06146687174,11.40433837914,10.89295279712,12.06146687194,12.06146687194,12.06146687194,12.06146687194,12.061466871879,12.061466871879,12.061466872079,11.34076304794,7.89028924524,8.47462353764,6.57926643594,4.73548154165,6.57623230315,6.23041947636,6.62256340165,6.62256340175,6.62256340175,6.62256340115,3.28022938595,3.19957973395,4.38357439145,4.25408120375,4.38357439145,3.35269271905,3.59252752295,4.38357439185,4.38357439185,4.38357439175,3.95129905185,4.38357439161,3.97596298481,4.38357439171,2.1306556615,2.13065566146,1.99221613356,0,1.64023038059,1.64023038059,1.64023038059,1.6402303806,1.6402303806,2.22750988005,2.22750988002,2.22750988002,2.22750988015,2.2275098801,2.2275098801,2.22750988011,2.22750988011,2.09228384175,1.09264387065,3.82682446675,5.13873666045,7.854065380965,8.85791301385,8.85791301385,8.85791301385,8.82697722455,8.09721140785,5.27766644765,8.85791301427,8.85791301427,8.8579130143,8.82219015231,8.85791301427,7.45949890397,8.85791301418,8.85791301418,8.45623220248,8.85791301398,7.01722518438
"t160",12.84068860474,12.84068860474,12.84068860476,12.07921149086,12.81410334565,12.06415792778,12.84068860474,12.84068860478,12.84068860478,12.76284692038,12.84068860478,12.84068860484,12.73011895485,12.84068860478,12.84068860478,12.84068860478,12.84068860488,12.84068860448,11.44827345855,12.42236264905,11.93821440285,12.84068860509,12.84068860509,12.79327371635,11.23519953833,12.840688605228,11.923966848428,12.840688605,12.8406886048,12.84068860491,12.84068860491,12.8406886049,12.840688605072,12.840688605072,12.84068860507,12.840688605,11.29582407356,9.36208793215,12.84068860473,12.840688605163,12.840688605163,12.84068860512,12.84068860512,12.84068860512,12.34113320123,12.32814405955,12.84068860513,12.84068860513,12.84068860513,12.55450813593,11.27148870673,11.57721803843,12.159688061666,12.237748538366,12.840688605566,10.869983597766,12.84068860523,11.49478950667,12.84068860508,12.84068860508,12.36901543998,11.66757523997,10.43007767793,10.20891056243,9.58941663411,10.34855710561,12.84068860561,12.84068860561,12.84068860561,10.68625510951,9.00917534267,9.10814890139,10.63825203452,12.84068860502,12.84068860502,12.84068860552,12.84068860522,11.997415326325,12.840688605425,11.19957142899,12.84068860569,12.84068860548,12.84068860548,12.84068860549,12.84068860549,12.84068860549,12.84068860548,12.84068860542,12.84068860542,10.77598547943,12.84068860593,11.10364275463,11.07493701561,12.84068860533,12.18356011273,11.67217453071,12.84068860553,12.84068860553,12.84068860553,12.84068860553,12.840688605469,12.840688605469,12.840688605669,12.11998478153,8.66951097883,9.25384527123,7.35848816953,5.51470327524,7.35545403674,7.00964120995,7.40178513524,7.40178513534,7.40178513534,7.40178513474,4.05945111954,3.97880146754,5.16279612504,5.03330293734,5.16279612504,4.13191445264,4.37174925654,5.16279612544,5.16279612544,5.16279612534,4.73052078544,5.1627961252,4.7551847184,5.1627961253,2.90987739509,2.90987739505,2.77143786715,1.64023038059,0,0.04830334352,0.14349872398,0.66272935359,0.66272935359,3.00673161364,3.00673161361,3.00673161361,3.00673161374,3.00673161369,3.00673161369,3.0067316137,3.0067316137,2.87150557534,1.87186560424,4.60604620034,5.91795839404,8.633287114555,9.63713474744,9.63713474744,9.63713474744,9.60619895814,8.87643314144,6.05688818124,9.63713474786,9.63713474786,9.63713474789,9.6014118859,9.63713474786,8.23872063756,9.63713474777,9.63713474777,9.23545393607,9.63713474757,7.79644691797
"t161",12.84068860474,12.84068860474,12.84068860476,12.07921149086,12.81410334565,12.06415792778,12.84068860474,12.84068860478,12.84068860478,12.76284692038,12.84068860478,12.84068860484,12.73011895485,12.84068860478,12.84068860478,12.84068860478,12.84068860488,12.84068860448,11.44827345855,12.42236264905,11.93821440285,12.84068860509,12.84068860509,12.79327371635,11.23519953833,12.840688605228,11.923966848428,12.840688605,12.8406886048,12.84068860491,12.84068860491,12.8406886049,12.840688605072,12.840688605072,12.84068860507,12.840688605,11.29582407356,9.36208793215,12.84068860473,12.840688605163,12.840688605163,12.84068860512,12.84068860512,12.84068860512,12.34113320123,12.32814405955,12.84068860513,12.84068860513,12.84068860513,12.55450813593,11.27148870673,11.57721803843,12.159688061666,12.237748538366,12.840688605566,10.869983597766,12.84068860523,11.49478950667,12.84068860508,12.84068860508,12.36901543998,11.66757523997,10.43007767793,10.20891056243,9.58941663411,10.34855710561,12.84068860561,12.84068860561,12.84068860561,10.68625510951,9.00917534267,9.10814890139,10.63825203452,12.84068860502,12.84068860502,12.84068860552,12.84068860522,11.997415326325,12.840688605425,11.19957142899,12.84068860569,12.84068860548,12.84068860548,12.84068860549,12.84068860549,12.84068860549,12.84068860548,12.84068860542,12.84068860542,10.77598547943,12.84068860593,11.10364275463,11.07493701561,12.84068860533,12.18356011273,11.67217453071,12.84068860553,12.84068860553,12.84068860553,12.84068860553,12.840688605469,12.840688605469,12.840688605669,12.11998478153,8.66951097883,9.25384527123,7.35848816953,5.51470327524,7.35545403674,7.00964120995,7.40178513524,7.40178513534,7.40178513534,7.40178513474,4.05945111954,3.97880146754,5.16279612504,5.03330293734,5.16279612504,4.13191445264,4.37174925654,5.16279612544,5.16279612544,5.16279612534,4.73052078544,5.1627961252,4.7551847184,5.1627961253,2.90987739509,2.90987739505,2.77143786715,1.64023038059,0.04830334352,0,0.14349872398,0.66272935359,0.66272935359,3.00673161364,3.00673161361,3.00673161361,3.00673161374,3.00673161369,3.00673161369,3.0067316137,3.0067316137,2.87150557534,1.87186560424,4.60604620034,5.91795839404,8.633287114555,9.63713474744,9.63713474744,9.63713474744,9.60619895814,8.87643314144,6.05688818124,9.63713474786,9.63713474786,9.63713474789,9.6014118859,9.63713474786,8.23872063756,9.63713474777,9.63713474777,9.23545393607,9.63713474757,7.79644691797
"t156",12.84068860474,12.84068860474,12.84068860476,12.07921149086,12.81410334565,12.06415792778,12.84068860474,12.84068860478,12.84068860478,12.76284692038,12.84068860478,12.84068860484,12.73011895485,12.84068860478,12.84068860478,12.84068860478,12.84068860488,12.84068860448,11.44827345855,12.42236264905,11.93821440285,12.84068860509,12.84068860509,12.79327371635,11.23519953833,12.840688605228,11.923966848428,12.840688605,12.8406886048,12.84068860491,12.84068860491,12.8406886049,12.840688605072,12.840688605072,12.84068860507,12.840688605,11.29582407356,9.36208793215,12.84068860473,12.840688605163,12.840688605163,12.84068860512,12.84068860512,12.84068860512,12.34113320123,12.32814405955,12.84068860513,12.84068860513,12.84068860513,12.55450813593,11.27148870673,11.57721803843,12.159688061666,12.237748538366,12.840688605566,10.869983597766,12.84068860523,11.49478950667,12.84068860508,12.84068860508,12.36901543998,11.66757523997,10.43007767793,10.20891056243,9.58941663411,10.34855710561,12.84068860561,12.84068860561,12.84068860561,10.68625510951,9.00917534267,9.10814890139,10.63825203452,12.84068860502,12.84068860502,12.84068860552,12.84068860522,11.997415326325,12.840688605425,11.19957142899,12.84068860569,12.84068860548,12.84068860548,12.84068860549,12.84068860549,12.84068860549,12.84068860548,12.84068860542,12.84068860542,10.77598547943,12.84068860593,11.10364275463,11.07493701561,12.84068860533,12.18356011273,11.67217453071,12.84068860553,12.84068860553,12.84068860553,12.84068860553,12.840688605469,12.840688605469,12.840688605669,12.11998478153,8.66951097883,9.25384527123,7.35848816953,5.51470327524,7.35545403674,7.00964120995,7.40178513524,7.40178513534,7.40178513534,7.40178513474,4.05945111954,3.97880146754,5.16279612504,5.03330293734,5.16279612504,4.13191445264,4.37174925654,5.16279612544,5.16279612544,5.16279612534,4.73052078544,5.1627961252,4.7551847184,5.1627961253,2.90987739509,2.90987739505,2.77143786715,1.64023038059,0.14349872398,0.14349872398,0,0.66272935359,0.66272935359,3.00673161364,3.00673161361,3.00673161361,3.00673161374,3.00673161369,3.00673161369,3.0067316137,3.0067316137,2.87150557534,1.87186560424,4.60604620034,5.91795839404,8.633287114555,9.63713474744,9.63713474744,9.63713474744,9.60619895814,8.87643314144,6.05688818124,9.63713474786,9.63713474786,9.63713474789,9.6014118859,9.63713474786,8.23872063756,9.63713474777,9.63713474777,9.23545393607,9.63713474757,7.79644691797
"t132",12.84068860475,12.84068860475,12.84068860477,12.07921149087,12.81410334566,12.06415792779,12.84068860475,12.84068860479,12.84068860479,12.76284692039,12.84068860479,12.84068860485,12.73011895486,12.84068860479,12.84068860479,12.84068860479,12.84068860489,12.84068860449,11.44827345856,12.42236264906,11.93821440286,12.8406886051,12.8406886051,12.79327371636,11.23519953834,12.840688605238,11.923966848438,12.84068860501,12.84068860481,12.84068860492,12.84068860492,12.84068860491,12.840688605082,12.840688605082,12.84068860508,12.84068860501,11.29582407357,9.36208793216,12.84068860474,12.840688605173,12.840688605173,12.84068860513,12.84068860513,12.84068860513,12.34113320124,12.32814405956,12.84068860514,12.84068860514,12.84068860514,12.55450813594,11.27148870674,11.57721803844,12.159688061676,12.237748538376,12.840688605576,10.869983597776,12.84068860524,11.49478950668,12.84068860509,12.84068860509,12.36901543999,11.66757523998,10.43007767794,10.20891056244,9.58941663412,10.34855710562,12.84068860562,12.84068860562,12.84068860562,10.68625510952,9.00917534268,9.1081489014,10.63825203453,12.84068860503,12.84068860503,12.84068860553,12.84068860523,11.997415326335,12.840688605435,11.199571429,12.8406886057,12.84068860549,12.84068860549,12.8406886055,12.8406886055,12.8406886055,12.84068860549,12.84068860543,12.84068860543,10.77598547944,12.84068860594,11.10364275464,11.07493701562,12.84068860534,12.18356011274,11.67217453072,12.84068860554,12.84068860554,12.84068860554,12.84068860554,12.840688605479,12.840688605479,12.840688605679,12.11998478154,8.66951097884,9.25384527124,7.35848816954,5.51470327525,7.35545403675,7.00964120996,7.40178513525,7.40178513535,7.40178513535,7.40178513475,4.05945111955,3.97880146755,5.16279612505,5.03330293735,5.16279612505,4.13191445265,4.37174925655,5.16279612545,5.16279612545,5.16279612535,4.73052078545,5.16279612521,4.75518471841,5.16279612531,2.9098773951,2.90987739506,2.77143786716,1.6402303806,0.66272935359,0.66272935359,0.66272935359,0,0.4446225352,3.00673161365,3.00673161362,3.00673161362,3.00673161375,3.0067316137,3.0067316137,3.00673161371,3.00673161371,2.87150557535,1.87186560425,4.60604620035,5.91795839405,8.633287114565,9.63713474745,9.63713474745,9.63713474745,9.60619895815,8.87643314145,6.05688818125,9.63713474787,9.63713474787,9.6371347479,9.60141188591,9.63713474787,8.23872063757,9.63713474778,9.63713474778,9.23545393608,9.63713474758,7.79644691798
"t133",12.84068860475,12.84068860475,12.84068860477,12.07921149087,12.81410334566,12.06415792779,12.84068860475,12.84068860479,12.84068860479,12.76284692039,12.84068860479,12.84068860485,12.73011895486,12.84068860479,12.84068860479,12.84068860479,12.84068860489,12.84068860449,11.44827345856,12.42236264906,11.93821440286,12.8406886051,12.8406886051,12.79327371636,11.23519953834,12.840688605238,11.923966848438,12.84068860501,12.84068860481,12.84068860492,12.84068860492,12.84068860491,12.840688605082,12.840688605082,12.84068860508,12.84068860501,11.29582407357,9.36208793216,12.84068860474,12.840688605173,12.840688605173,12.84068860513,12.84068860513,12.84068860513,12.34113320124,12.32814405956,12.84068860514,12.84068860514,12.84068860514,12.55450813594,11.27148870674,11.57721803844,12.159688061676,12.237748538376,12.840688605576,10.869983597776,12.84068860524,11.49478950668,12.84068860509,12.84068860509,12.36901543999,11.66757523998,10.43007767794,10.20891056244,9.58941663412,10.34855710562,12.84068860562,12.84068860562,12.84068860562,10.68625510952,9.00917534268,9.1081489014,10.63825203453,12.84068860503,12.84068860503,12.84068860553,12.84068860523,11.997415326335,12.840688605435,11.199571429,12.8406886057,12.84068860549,12.84068860549,12.8406886055,12.8406886055,12.8406886055,12.84068860549,12.84068860543,12.84068860543,10.77598547944,12.84068860594,11.10364275464,11.07493701562,12.84068860534,12.18356011274,11.67217453072,12.84068860554,12.84068860554,12.84068860554,12.84068860554,12.840688605479,12.840688605479,12.840688605679,12.11998478154,8.66951097884,9.25384527124,7.35848816954,5.51470327525,7.35545403675,7.00964120996,7.40178513525,7.40178513535,7.40178513535,7.40178513475,4.05945111955,3.97880146755,5.16279612505,5.03330293735,5.16279612505,4.13191445265,4.37174925655,5.16279612545,5.16279612545,5.16279612535,4.73052078545,5.16279612521,4.75518471841,5.16279612531,2.9098773951,2.90987739506,2.77143786716,1.6402303806,0.66272935359,0.66272935359,0.66272935359,0.4446225352,0,3.00673161365,3.00673161362,3.00673161362,3.00673161375,3.0067316137,3.0067316137,3.00673161371,3.00673161371,2.87150557535,1.87186560425,4.60604620035,5.91795839405,8.633287114565,9.63713474745,9.63713474745,9.63713474745,9.60619895815,8.87643314145,6.05688818125,9.63713474787,9.63713474787,9.6371347479,9.60141188591,9.63713474787,8.23872063757,9.63713474778,9.63713474778,9.23545393608,9.63713474758,7.79644691798
