"","t1","t3","t115","t116","t99","t100","t48","t49","t28","t46","t47","t29","t30","t12","t97","t98","t89","t90","t125","t126","t55","t92","t93","t31","t86","t87","t85","t123","t124","t4","t11","t13","t14","t5","t63","t64","t112","t113","t114","t88","t60","t61","t7","t6","t57","t62","t70","t71","t75","t76","t34","t35","t95","t96","t81","t82","t56","t68","t69","t27","t94","t107","t108","t39","t40","t25","t105","t106","t121","t122","t23","t53","t54","t36","t33","t17","t10","t77","t78","t104","t109","t110","t91","t102","t103","t72","t73","t32","t8","t74","t117","t118","t111","t51","t16","t79","t80","t65","t18","t19","t9","t22","t83","t84","t21","t15","t20","t45","t52","t119","t120","t101","t24","t41","t42","t58","t59","t26","t37","t38","t66","t67","t50","t43","t44","t2"
"t109",9.2779519049,6.8679578646,8.50488751183,8.50488751183,8.5048875119,8.5048875119,8.504887512,8.504887512,8.504887512,8.5048875118,8.1690793202,8.50488751178,8.50488751178,8.5048875117,7.1349306098,7.1349306098,7.1349306094,7.1349306094,7.1349306097671,7.1349306097671,7.1349306097,7.1349306097,6.9484114432,6.54150314995,7.13493060965,7.13493060965,7.06424713975,7.134930609637,7.134930609637,4.88808217155,5.5693420049,6.788441936,5.7433939116,5.4048053912,7.1349306094,7.1349306094,7.13493060947,7.13493060947,7.13493060947,7.1349306095,7.13493060942,7.13493060942,5.3972402807,5.5568270901,7.13493060986,7.13493060979,7.1349306098,7.1349306098,7.13493060936,7.13493060936,7.13493060936,7.13493060986,7.13493060986,7.13493060986,7.13493060986,7.13493060986,7.13493060991,7.13493060994,7.13493060994,7.13493060991,7.13493060991,7.13493060991,7.13493060991,7.13493060986,7.13493060986,7.13493060946,7.1349306093,7.03514461238,7.134930609305,7.134930609305,6.9277818449,7.13493060939,6.7277844498,7.13493060939,6.4378349916,7.134930609,1.92800051521,2.76311323281,2.76311323281,0.20798406713,0,0.12603476351,0.64044044893,0.64044044883,0.64044044883,1.41252407773,1.41252407773,0.84025915814,4.18204704271,4.18204704261,4.18204704256,4.18204704256,4.18204704256,4.18204704261,2.86974507901,5.07595404512,5.07595404512,5.07595404511,6.08705015691,7.00557882911,5.57593788191,7.00557882852,7.00557882882,7.00557882882,7.00557882921,6.00873423291,5.83051634442,7.00557882881,7.00557882884,7.00557882879,7.00557882879,7.00557882884,7.00557882901,7.00557882881,7.00557882881,7.00557882881,7.00557882881,7.00557882881,7.00557882891,7.00557882891,7.00557882891,7.00557882891,7.00557882891,7.00557882921,7.00557882921,6.4134315189
"t110",9.35796239939,6.94796835909,8.58489800632,8.58489800632,8.58489800639,8.58489800639,8.58489800649,8.58489800649,8.58489800649,8.58489800629,8.24908981469,8.58489800627,8.58489800627,8.58489800619,7.21494110429,7.21494110429,7.21494110389,7.21494110389,7.2149411042571,7.2149411042571,7.21494110419,7.21494110419,7.02842193769,6.62151364444,7.21494110414,7.21494110414,7.14425763424,7.214941104127,7.214941104127,4.96809266604,5.64935249939,6.86845243049,5.82340440609,5.48481588569,7.21494110389,7.21494110389,7.21494110396,7.21494110396,7.21494110396,7.21494110399,7.21494110391,7.21494110391,5.47725077519,5.63683758459,7.21494110435,7.21494110428,7.21494110429,7.21494110429,7.21494110385,7.21494110385,7.21494110385,7.21494110435,7.21494110435,7.21494110435,7.21494110435,7.21494110435,7.2149411044,7.21494110443,7.21494110443,7.2149411044,7.2149411044,7.2149411044,7.2149411044,7.21494110435,7.21494110435,7.21494110395,7.21494110379,7.11515510687,7.214941103795,7.214941103795,7.00779233939,7.21494110388,6.80779494429,7.21494110388,6.51784548609,7.21494110349,2.0080110097,2.8431237273,2.8431237273,0.28799456162,0.12603476351,0,0.72045094342,0.72045094332,0.72045094332,1.49253457222,1.49253457222,0.92026965263,4.2620575372,4.2620575371,4.26205753705,4.26205753705,4.26205753705,4.2620575371,2.9497555735,5.15596453961,5.15596453961,5.1559645396,6.1670606514,7.0855893236,5.6559483764,7.08558932301,7.08558932331,7.08558932331,7.0855893237,6.0887447274,5.91052683891,7.0855893233,7.08558932333,7.08558932328,7.08558932328,7.08558932333,7.0855893235,7.0855893233,7.0855893233,7.0855893233,7.0855893233,7.0855893233,7.0855893234,7.0855893234,7.0855893234,7.0855893234,7.0855893234,7.0855893237,7.0855893237,6.49344201339
"t91",9.35796239937,6.94796835907,8.5848980063,8.5848980063,8.58489800637,8.58489800637,8.58489800647,8.58489800647,8.58489800647,8.58489800627,8.24908981467,8.58489800625,8.58489800625,8.58489800617,7.21494110427,7.21494110427,7.21494110387,7.21494110387,7.2149411042371,7.2149411042371,7.21494110417,7.21494110417,7.02842193767,6.62151364442,7.21494110412,7.21494110412,7.14425763422,7.214941104107,7.214941104107,4.96809266602,5.64935249937,6.86845243047,5.82340440607,5.48481588567,7.21494110387,7.21494110387,7.21494110394,7.21494110394,7.21494110394,7.21494110397,7.21494110389,7.21494110389,5.47725077517,5.63683758457,7.21494110433,7.21494110426,7.21494110427,7.21494110427,7.21494110383,7.21494110383,7.21494110383,7.21494110433,7.21494110433,7.21494110433,7.21494110433,7.21494110433,7.21494110438,7.21494110441,7.21494110441,7.21494110438,7.21494110438,7.21494110438,7.21494110438,7.21494110433,7.21494110433,7.21494110393,7.21494110377,7.11515510685,7.214941103775,7.214941103775,7.00779233937,7.21494110386,6.80779494427,7.21494110386,6.51784548607,7.21494110347,2.00801100968,2.84312372728,2.84312372728,0.7204509434,0.64044044893,0.72045094342,0,0.5810383377,0.5810383377,1.4925345722,1.4925345722,0.92026965261,4.26205753718,4.26205753708,4.26205753703,4.26205753703,4.26205753703,4.26205753708,2.94975557348,5.15596453959,5.15596453959,5.15596453958,6.16706065138,7.08558932358,5.65594837638,7.08558932299,7.08558932329,7.08558932329,7.08558932368,6.08874472738,5.91052683889,7.08558932328,7.08558932331,7.08558932326,7.08558932326,7.08558932331,7.08558932348,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932338,7.08558932338,7.08558932338,7.08558932338,7.08558932338,7.08558932368,7.08558932368,6.49344201337
"t102",9.35796239927,6.94796835897,8.5848980062,8.5848980062,8.58489800627,8.58489800627,8.58489800637,8.58489800637,8.58489800637,8.58489800617,8.24908981457,8.58489800615,8.58489800615,8.58489800607,7.21494110417,7.21494110417,7.21494110377,7.21494110377,7.2149411041371,7.2149411041371,7.21494110407,7.21494110407,7.02842193757,6.62151364432,7.21494110402,7.21494110402,7.14425763412,7.214941104007,7.214941104007,4.96809266592,5.64935249927,6.86845243037,5.82340440597,5.48481588557,7.21494110377,7.21494110377,7.21494110384,7.21494110384,7.21494110384,7.21494110387,7.21494110379,7.21494110379,5.47725077507,5.63683758447,7.21494110423,7.21494110416,7.21494110417,7.21494110417,7.21494110373,7.21494110373,7.21494110373,7.21494110423,7.21494110423,7.21494110423,7.21494110423,7.21494110423,7.21494110428,7.21494110431,7.21494110431,7.21494110428,7.21494110428,7.21494110428,7.21494110428,7.21494110423,7.21494110423,7.21494110383,7.21494110367,7.11515510675,7.214941103675,7.214941103675,7.00779233927,7.21494110376,6.80779494417,7.21494110376,6.51784548597,7.21494110337,2.00801100958,2.84312372718,2.84312372718,0.7204509433,0.64044044883,0.72045094332,0.5810383377,0,0.3346179032,1.4925345721,1.4925345721,0.92026965251,4.26205753708,4.26205753698,4.26205753693,4.26205753693,4.26205753693,4.26205753698,2.94975557338,5.15596453949,5.15596453949,5.15596453948,6.16706065128,7.08558932348,5.65594837628,7.08558932289,7.08558932319,7.08558932319,7.08558932358,6.08874472728,5.91052683879,7.08558932318,7.08558932321,7.08558932316,7.08558932316,7.08558932321,7.08558932338,7.08558932318,7.08558932318,7.08558932318,7.08558932318,7.08558932318,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932358,7.08558932358,6.49344201327
"t103",9.35796239927,6.94796835897,8.5848980062,8.5848980062,8.58489800627,8.58489800627,8.58489800637,8.58489800637,8.58489800637,8.58489800617,8.24908981457,8.58489800615,8.58489800615,8.58489800607,7.21494110417,7.21494110417,7.21494110377,7.21494110377,7.2149411041371,7.2149411041371,7.21494110407,7.21494110407,7.02842193757,6.62151364432,7.21494110402,7.21494110402,7.14425763412,7.214941104007,7.214941104007,4.96809266592,5.64935249927,6.86845243037,5.82340440597,5.48481588557,7.21494110377,7.21494110377,7.21494110384,7.21494110384,7.21494110384,7.21494110387,7.21494110379,7.21494110379,5.47725077507,5.63683758447,7.21494110423,7.21494110416,7.21494110417,7.21494110417,7.21494110373,7.21494110373,7.21494110373,7.21494110423,7.21494110423,7.21494110423,7.21494110423,7.21494110423,7.21494110428,7.21494110431,7.21494110431,7.21494110428,7.21494110428,7.21494110428,7.21494110428,7.21494110423,7.21494110423,7.21494110383,7.21494110367,7.11515510675,7.214941103675,7.214941103675,7.00779233927,7.21494110376,6.80779494417,7.21494110376,6.51784548597,7.21494110337,2.00801100958,2.84312372718,2.84312372718,0.7204509433,0.64044044883,0.72045094332,0.5810383377,0.3346179032,0,1.4925345721,1.4925345721,0.92026965251,4.26205753708,4.26205753698,4.26205753693,4.26205753693,4.26205753693,4.26205753698,2.94975557338,5.15596453949,5.15596453949,5.15596453948,6.16706065128,7.08558932348,5.65594837628,7.08558932289,7.08558932319,7.08558932319,7.08558932358,6.08874472728,5.91052683879,7.08558932318,7.08558932321,7.08558932316,7.08558932316,7.08558932321,7.08558932338,7.08558932318,7.08558932318,7.08558932318,7.08558932318,7.08558932318,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932358,7.08558932358,6.49344201327
"t72",9.35796239937,6.94796835907,8.5848980063,8.5848980063,8.58489800637,8.58489800637,8.58489800647,8.58489800647,8.58489800647,8.58489800627,8.24908981467,8.58489800625,8.58489800625,8.58489800617,7.21494110427,7.21494110427,7.21494110387,7.21494110387,7.2149411042371,7.2149411042371,7.21494110417,7.21494110417,7.02842193767,6.62151364442,7.21494110412,7.21494110412,7.14425763422,7.214941104107,7.214941104107,4.96809266602,5.64935249937,6.86845243047,5.82340440607,5.48481588567,7.21494110387,7.21494110387,7.21494110394,7.21494110394,7.21494110394,7.21494110397,7.21494110389,7.21494110389,5.47725077517,5.63683758457,7.21494110433,7.21494110426,7.21494110427,7.21494110427,7.21494110383,7.21494110383,7.21494110383,7.21494110433,7.21494110433,7.21494110433,7.21494110433,7.21494110433,7.21494110438,7.21494110441,7.21494110441,7.21494110438,7.21494110438,7.21494110438,7.21494110438,7.21494110433,7.21494110433,7.21494110393,7.21494110377,7.11515510685,7.214941103775,7.214941103775,7.00779233937,7.21494110386,6.80779494427,7.21494110386,6.51784548607,7.21494110347,2.00801100968,2.84312372728,2.84312372728,1.4925345722,1.41252407773,1.49253457222,1.4925345722,1.4925345721,1.4925345721,0,0.6798217068,0.92026965261,4.26205753718,4.26205753708,4.26205753703,4.26205753703,4.26205753703,4.26205753708,2.94975557348,5.15596453959,5.15596453959,5.15596453958,6.16706065138,7.08558932358,5.65594837638,7.08558932299,7.08558932329,7.08558932329,7.08558932368,6.08874472738,5.91052683889,7.08558932328,7.08558932331,7.08558932326,7.08558932326,7.08558932331,7.08558932348,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932338,7.08558932338,7.08558932338,7.08558932338,7.08558932338,7.08558932368,7.08558932368,6.49344201337
"t73",9.35796239937,6.94796835907,8.5848980063,8.5848980063,8.58489800637,8.58489800637,8.58489800647,8.58489800647,8.58489800647,8.58489800627,8.24908981467,8.58489800625,8.58489800625,8.58489800617,7.21494110427,7.21494110427,7.21494110387,7.21494110387,7.2149411042371,7.2149411042371,7.21494110417,7.21494110417,7.02842193767,6.62151364442,7.21494110412,7.21494110412,7.14425763422,7.214941104107,7.214941104107,4.96809266602,5.64935249937,6.86845243047,5.82340440607,5.48481588567,7.21494110387,7.21494110387,7.21494110394,7.21494110394,7.21494110394,7.21494110397,7.21494110389,7.21494110389,5.47725077517,5.63683758457,7.21494110433,7.21494110426,7.21494110427,7.21494110427,7.21494110383,7.21494110383,7.21494110383,7.21494110433,7.21494110433,7.21494110433,7.21494110433,7.21494110433,7.21494110438,7.21494110441,7.21494110441,7.21494110438,7.21494110438,7.21494110438,7.21494110438,7.21494110433,7.21494110433,7.21494110393,7.21494110377,7.11515510685,7.214941103775,7.214941103775,7.00779233937,7.21494110386,6.80779494427,7.21494110386,6.51784548607,7.21494110347,2.00801100968,2.84312372728,2.84312372728,1.4925345722,1.41252407773,1.49253457222,1.4925345722,1.4925345721,1.4925345721,0.6798217068,0,0.92026965261,4.26205753718,4.26205753708,4.26205753703,4.26205753703,4.26205753703,4.26205753708,2.94975557348,5.15596453959,5.15596453959,5.15596453958,6.16706065138,7.08558932358,5.65594837638,7.08558932299,7.08558932329,7.08558932329,7.08558932368,6.08874472738,5.91052683889,7.08558932328,7.08558932331,7.08558932326,7.08558932326,7.08558932331,7.08558932348,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932328,7.08558932338,7.08558932338,7.08558932338,7.08558932338,7.08558932338,7.08558932368,7.08558932368,6.49344201337
"t32",8.59854805562,6.18855401532,7.82548366255,7.82548366255,7.82548366262,7.82548366262,7.82548366272,7.82548366272,7.82548366272,7.82548366252,7.48967547092,7.8254836625,7.8254836625,7.82548366242,6.45552676052,6.45552676052,6.45552676012,6.45552676012,6.4555267604871,6.4555267604871,6.45552676042,6.45552676042,6.26900759392,5.86209930067,6.45552676037,6.45552676037,6.38484329047,6.455526760357,6.455526760357,4.20867832227,4.88993815562,6.10903808672,5.06399006232,4.72540154192,6.45552676012,6.45552676012,6.45552676019,6.45552676019,6.45552676019,6.45552676022,6.45552676014,6.45552676014,4.71783643142,4.87742324082,6.45552676058,6.45552676051,6.45552676052,6.45552676052,6.45552676008,6.45552676008,6.45552676008,6.45552676058,6.45552676058,6.45552676058,6.45552676058,6.45552676058,6.45552676063,6.45552676066,6.45552676066,6.45552676063,6.45552676063,6.45552676063,6.45552676063,6.45552676058,6.45552676058,6.45552676018,6.45552676002,6.3557407631,6.455526760025,6.455526760025,6.24837799562,6.45552676011,6.04838060052,6.45552676011,5.75843114232,6.45552675972,1.24859666593,2.08370938353,2.08370938353,0.92026965261,0.84025915814,0.92026965263,0.92026965261,0.92026965251,0.92026965251,0.92026965261,0.92026965261,0,3.50264319343,3.50264319333,3.50264319328,3.50264319328,3.50264319328,3.50264319333,2.19034122973,4.39655019584,4.39655019584,4.39655019583,5.40764630763,6.32617497983,4.89653403263,6.32617497924,6.32617497954,6.32617497954,6.32617497993,5.32933038363,5.15111249514,6.32617497953,6.32617497956,6.32617497951,6.32617497951,6.32617497956,6.32617497973,6.32617497953,6.32617497953,6.32617497953,6.32617497953,6.32617497953,6.32617497963,6.32617497963,6.32617497963,6.32617497963,6.32617497963,6.32617497993,6.32617497993,5.73402766962
"t8",9.35796239959,6.94796835929,8.58489800652,8.58489800652,8.58489800659,8.58489800659,8.58489800669,8.58489800669,8.58489800669,8.58489800649,8.24908981489,8.58489800647,8.58489800647,8.58489800639,7.21494110449,7.21494110449,7.21494110409,7.21494110409,7.2149411044571,7.2149411044571,7.21494110439,7.21494110439,7.02842193789,6.62151364464,7.21494110434,7.21494110434,7.14425763444,7.214941104327,7.214941104327,4.96809266624,5.64935249959,6.86845243069,5.82340440629,5.48481588589,7.21494110409,7.21494110409,7.21494110416,7.21494110416,7.21494110416,7.21494110419,7.21494110411,7.21494110411,5.47725077539,5.63683758479,7.21494110455,7.21494110448,7.21494110449,7.21494110449,7.21494110405,7.21494110405,7.21494110405,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.2149411046,7.21494110463,7.21494110463,7.2149411046,7.2149411046,7.2149411046,7.2149411046,7.21494110455,7.21494110455,7.21494110415,7.21494110399,7.11515510707,7.214941103995,7.214941103995,7.00779233959,7.21494110408,6.80779494449,7.21494110408,6.51784548629,7.21494110369,2.7386824861,4.2620575373,4.2620575373,4.26205753718,4.18204704271,4.2620575372,4.26205753718,4.26205753708,4.26205753708,4.26205753718,4.26205753718,3.50264319343,0,3.7379458139,3.73794581385,3.73794581385,3.73794581385,3.7379458139,2.4256438503,5.15596453981,5.15596453981,5.1559645398,6.1670606516,7.0855893238,5.6559483766,7.08558932321,7.08558932351,7.08558932351,7.0855893239,6.0887447276,5.91052683911,7.0855893235,7.08558932353,7.08558932348,7.08558932348,7.08558932353,7.0855893237,7.0855893235,7.0855893235,7.0855893235,7.0855893235,7.0855893235,7.0855893236,7.0855893236,7.0855893236,7.0855893236,7.0855893236,7.0855893239,7.0855893239,6.49344201359
"t74",9.35796239949,6.94796835919,8.58489800642,8.58489800642,8.58489800649,8.58489800649,8.58489800659,8.58489800659,8.58489800659,8.58489800639,8.24908981479,8.58489800637,8.58489800637,8.58489800629,7.21494110439,7.21494110439,7.21494110399,7.21494110399,7.2149411043571,7.2149411043571,7.21494110429,7.21494110429,7.02842193779,6.62151364454,7.21494110424,7.21494110424,7.14425763434,7.214941104227,7.214941104227,4.96809266614,5.64935249949,6.86845243059,5.82340440619,5.48481588579,7.21494110399,7.21494110399,7.21494110406,7.21494110406,7.21494110406,7.21494110409,7.21494110401,7.21494110401,5.47725077529,5.63683758469,7.21494110445,7.21494110438,7.21494110439,7.21494110439,7.21494110395,7.21494110395,7.21494110395,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.2149411045,7.21494110453,7.21494110453,7.2149411045,7.2149411045,7.2149411045,7.2149411045,7.21494110445,7.21494110445,7.21494110405,7.21494110389,7.11515510697,7.214941103895,7.214941103895,7.00779233949,7.21494110398,6.80779494439,7.21494110398,6.51784548619,7.21494110359,2.738682486,4.2620575372,4.2620575372,4.26205753708,4.18204704261,4.2620575371,4.26205753708,4.26205753698,4.26205753698,4.26205753708,4.26205753708,3.50264319333,3.7379458139,0,0.67780813335,0.67780813335,0.67780813335,1.0897842382,1.744738251,5.15596453971,5.15596453971,5.1559645397,6.1670606515,7.0855893237,5.6559483765,7.08558932311,7.08558932341,7.08558932341,7.0855893238,6.0887447275,5.91052683901,7.0855893234,7.08558932343,7.08558932338,7.08558932338,7.08558932343,7.0855893236,7.0855893234,7.0855893234,7.0855893234,7.0855893234,7.0855893234,7.0855893235,7.0855893235,7.0855893235,7.0855893235,7.0855893235,7.0855893238,7.0855893238,6.49344201349
"t117",9.35796239944,6.94796835914,8.58489800637,8.58489800637,8.58489800644,8.58489800644,8.58489800654,8.58489800654,8.58489800654,8.58489800634,8.24908981474,8.58489800632,8.58489800632,8.58489800624,7.21494110434,7.21494110434,7.21494110394,7.21494110394,7.2149411043071,7.2149411043071,7.21494110424,7.21494110424,7.02842193774,6.62151364449,7.21494110419,7.21494110419,7.14425763429,7.214941104177,7.214941104177,4.96809266609,5.64935249944,6.86845243054,5.82340440614,5.48481588574,7.21494110394,7.21494110394,7.21494110401,7.21494110401,7.21494110401,7.21494110404,7.21494110396,7.21494110396,5.47725077524,5.63683758464,7.2149411044,7.21494110433,7.21494110434,7.21494110434,7.2149411039,7.2149411039,7.2149411039,7.2149411044,7.2149411044,7.2149411044,7.2149411044,7.2149411044,7.21494110445,7.21494110448,7.21494110448,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.2149411044,7.2149411044,7.214941104,7.21494110384,7.11515510692,7.214941103845,7.214941103845,7.00779233944,7.21494110393,6.80779494434,7.21494110393,6.51784548614,7.21494110354,2.73868248595,4.26205753715,4.26205753715,4.26205753703,4.18204704256,4.26205753705,4.26205753703,4.26205753693,4.26205753693,4.26205753703,4.26205753703,3.50264319328,3.73794581385,0.67780813335,0,0.08290251774,0.1798526485,1.08978423815,1.74473825095,5.15596453966,5.15596453966,5.15596453965,6.16706065145,7.08558932365,5.65594837645,7.08558932306,7.08558932336,7.08558932336,7.08558932375,6.08874472745,5.91052683896,7.08558932335,7.08558932338,7.08558932333,7.08558932333,7.08558932338,7.08558932355,7.08558932335,7.08558932335,7.08558932335,7.08558932335,7.08558932335,7.08558932345,7.08558932345,7.08558932345,7.08558932345,7.08558932345,7.08558932375,7.08558932375,6.49344201344
