"","t1","t3","t4","t56","t65","t66","t30","t19","t163","t164","t165","t166","t39","t131","t132","t122","t135","t136","t82","t129","t130","t38","t145","t146","t57","t55","t81","t113","t114","t152","t155","t156","t111","t112","t84","t85","t50","t51","t133","t134","t148","t167","t168","t53","t72","t73","t41","t24","t25","t6","t16","t49","t105","t106","t83","t103","t104","t36","t161","t162","t141","t142","t17","t68","t75","t76","t10","t45","t46","t169","t170","t151","t147","t8","t22","t23","t21","t100","t101","t42","t43","t44","t95","t98","t99","t11","t32","t92","t93","t79","t80","t159","t160","t61","t62","t149","t150","t63","t64","t58","t52","t34","t18","t86","t87","t109","t110","t40","t107","t108","t26","t27","t28","t70","t77","t78","t94","t153","t154","t121","t115","t116","t102","t96","t139","t140","t137","t138","t74","t90","t91","t47","t48","t14","t15","t12","t13","t31","t33","t69","t71","t117","t118","t97","t125","t126","t37","t9","t7","t54","t143","t144","t157","t158","t67","t88","t89","t59","t60","t35","t20","t123","t124","t127","t128","t119","t120","t29","t5","t2"
"t71",10.02500406693,9.65617521163,7.39211042093,11.3585774603,10.4721097273,11.3585774604,10.9662856307,10.4923458872,11.35857745938,11.35857745938,11.35857745939,11.35857745939,9.9833024858,11.3585774598,11.3585774598,11.35857746,11.35857745998,11.35857745998,11.2899856996,11.35857746,11.35857746,10.5970308236,11.35857745976,11.35857745976,10.48869991116,10.2195423243,10.69068751036,11.35857745985,11.35857745985,11.35857745987,11.31154134329,11.3585774599,11.35857745986,11.19907031686,11.35857745986,11.35857745986,11.35857745988,11.35857745988,11.35857745988,11.35857745988,11.35857745978,11.35857745985,11.35857745985,10.293568127665,11.358577459865,11.358577459865,11.3585774599,10.1359519784,9.19901014788,6.2659986184,9.2963821794,11.0705772419,11.07057724236,11.07057724236,11.07057724236,11.0705772424,11.0705772424,9.3629037077,11.0705772423,11.0705772423,11.0705772427,11.0705772427,8.7305880663,11.0705772419,11.070577242,11.070577242,8.2029209757,10.4147732765,11.0705772429,11.07057724207,11.07057724207,11.07057724206,10.972305421,8.1758349693,10.2978481919,8.82239032554,9.4322745702,10.7566120346,11.0705772419,9.935994612,11.0705772426,10.0528931322,11.0705772421,11.07057724205,10.67024553505,8.2047713586,9.2555165089,10.87398375056,11.07057724196,11.07057724196,11.07057724196,11.07057724242,11.07057724242,10.07780769914,11.07057724246,11.07057724236,11.07057724236,10.44837947404,10.55029150344,11.07057724177,10.93507745497,10.47225928287,8.680285387,10.45353941282,11.0705772419,11.0705772423,11.0705772423,11.070577242,11.0705772426,11.0705772426,9.0034964219,9.2348507279,9.5950790688,11.0705772424,11.0705772424,10.36996368648,11.07057724243,11.07057724233,11.07057724233,11.07057724233,10.74714212989,11.07057724245,10.66147928155,11.07057724243,11.07057724243,11.07057724243,10.93449447573,11.07057724243,10.61247026493,11.07057724253,11.07057724253,9.9597042775,10.1007520392,8.65592038615,9.03889770495,8.2236489553,9.09062364229,2.04635961039,3.8243749844,1.8923203382,0,1.592570807,1.3993973945,2.6134123349,2.613412335,2.613412335,3.089219664,3.6363566134,5.9774981279,6.82189457331,7.96498187681,7.96498187681,7.96498187675,7.96498187675,7.47039254701,7.96498187671,7.96498187671,7.08281976751,7.03172324601,7.96498187681,5.7046305577,7.96498187658,7.96498187658,7.96498187655,7.79611895035,7.96498187661,7.96498187661,5.88783355481,5.7785879251,6.9466348244
"t117",10.02500406693,9.65617521163,7.39211042093,11.3585774603,10.4721097273,11.3585774604,10.9662856307,10.4923458872,11.35857745938,11.35857745938,11.35857745939,11.35857745939,9.9833024858,11.3585774598,11.3585774598,11.35857746,11.35857745998,11.35857745998,11.2899856996,11.35857746,11.35857746,10.5970308236,11.35857745976,11.35857745976,10.48869991116,10.2195423243,10.69068751036,11.35857745985,11.35857745985,11.35857745987,11.31154134329,11.3585774599,11.35857745986,11.19907031686,11.35857745986,11.35857745986,11.35857745988,11.35857745988,11.35857745988,11.35857745988,11.35857745978,11.35857745985,11.35857745985,10.293568127665,11.358577459865,11.358577459865,11.3585774599,10.1359519784,9.19901014788,6.2659986184,9.2963821794,11.0705772419,11.07057724236,11.07057724236,11.07057724236,11.0705772424,11.0705772424,9.3629037077,11.0705772423,11.0705772423,11.0705772427,11.0705772427,8.7305880663,11.0705772419,11.070577242,11.070577242,8.2029209757,10.4147732765,11.0705772429,11.07057724207,11.07057724207,11.07057724206,10.972305421,8.1758349693,10.2978481919,8.82239032554,9.4322745702,10.7566120346,11.0705772419,9.935994612,11.0705772426,10.0528931322,11.0705772421,11.07057724205,10.67024553505,8.2047713586,9.2555165089,10.87398375056,11.07057724196,11.07057724196,11.07057724196,11.07057724242,11.07057724242,10.07780769914,11.07057724246,11.07057724236,11.07057724236,10.44837947404,10.55029150344,11.07057724177,10.93507745497,10.47225928287,8.680285387,10.45353941282,11.0705772419,11.0705772423,11.0705772423,11.070577242,11.0705772426,11.0705772426,9.0034964219,9.2348507279,9.5950790688,11.0705772424,11.0705772424,10.36996368648,11.07057724243,11.07057724233,11.07057724233,11.07057724233,10.74714212989,11.07057724245,10.66147928155,11.07057724243,11.07057724243,11.07057724243,10.93449447573,11.07057724243,10.61247026493,11.07057724253,11.07057724253,9.9597042775,10.1007520392,8.65592038615,9.03889770495,8.2236489553,9.09062364229,2.04635961039,3.8243749844,1.8923203382,1.592570807,0,0.5129047179,2.6134123349,2.613412335,2.613412335,3.089219664,3.6363566134,5.9774981279,6.82189457331,7.96498187681,7.96498187681,7.96498187675,7.96498187675,7.47039254701,7.96498187671,7.96498187671,7.08281976751,7.03172324601,7.96498187681,5.7046305577,7.96498187658,7.96498187658,7.96498187655,7.79611895035,7.96498187661,7.96498187661,5.88783355481,5.7785879251,6.9466348244
"t118",9.83183065443,9.46300179913,7.19893700843,11.1654040478,10.2789363148,11.1654040479,10.7731122182,10.2991724747,11.16540404688,11.16540404688,11.16540404689,11.16540404689,9.7901290733,11.1654040473,11.1654040473,11.1654040475,11.16540404748,11.16540404748,11.0968122871,11.1654040475,11.1654040475,10.4038574111,11.16540404726,11.16540404726,10.29552649866,10.0263689118,10.49751409786,11.16540404735,11.16540404735,11.16540404737,11.11836793079,11.1654040474,11.16540404736,11.00589690436,11.16540404736,11.16540404736,11.16540404738,11.16540404738,11.16540404738,11.16540404738,11.16540404728,11.16540404735,11.16540404735,10.100394715165,11.165404047365,11.165404047365,11.1654040474,9.9427785659,9.00583673538,6.0728252059,9.1032087669,10.8774038294,10.87740382986,10.87740382986,10.87740382986,10.8774038299,10.8774038299,9.1697302952,10.8774038298,10.8774038298,10.8774038302,10.8774038302,8.5374146538,10.8774038294,10.8774038295,10.8774038295,8.0097475632,10.221599864,10.8774038304,10.87740382957,10.87740382957,10.87740382956,10.7791320085,7.9826615568,10.1046747794,8.62921691304,9.2391011577,10.5634386221,10.8774038294,9.7428211995,10.8774038301,9.8597197197,10.8774038296,10.87740382955,10.47707212255,8.0115979461,9.0623430964,10.68081033806,10.87740382946,10.87740382946,10.87740382946,10.87740382992,10.87740382992,9.88463428664,10.87740382996,10.87740382986,10.87740382986,10.25520606154,10.35711809094,10.87740382927,10.74190404247,10.27908587037,8.4871119745,10.26036600032,10.8774038294,10.8774038298,10.8774038298,10.8774038295,10.8774038301,10.8774038301,8.8103230094,9.0416773154,9.4019056563,10.8774038299,10.8774038299,10.17679027398,10.87740382993,10.87740382983,10.87740382983,10.87740382983,10.55396871739,10.87740382995,10.46830586905,10.87740382993,10.87740382993,10.87740382993,10.74132106323,10.87740382993,10.41929685243,10.87740383003,10.87740383003,9.766530865,9.9075786267,8.46274697365,8.84572429245,8.0304755428,8.89745022979,1.85318619789,3.6312015719,1.6991469257,1.3993973945,0.5129047179,0,2.4202389224,2.4202389225,2.4202389225,2.8960462515,3.4431832009,5.7843247154,6.62872116081,7.77180846431,7.77180846431,7.77180846425,7.77180846425,7.27721913451,7.77180846421,7.77180846421,6.88964635501,6.83854983351,7.77180846431,5.5114571452,7.77180846408,7.77180846408,7.77180846405,7.60294553785,7.77180846411,7.77180846411,5.69466014231,5.5854145126,6.7534614119
"t97",10.02500406683,9.65617521153,7.39211042083,11.3585774602,10.4721097272,11.3585774603,10.9662856306,10.4923458871,11.35857745928,11.35857745928,11.35857745929,11.35857745929,9.9833024857,11.3585774597,11.3585774597,11.3585774599,11.35857745988,11.35857745988,11.2899856995,11.3585774599,11.3585774599,10.5970308235,11.35857745966,11.35857745966,10.48869991106,10.2195423242,10.69068751026,11.35857745975,11.35857745975,11.35857745977,11.31154134319,11.3585774598,11.35857745976,11.19907031676,11.35857745976,11.35857745976,11.35857745978,11.35857745978,11.35857745978,11.35857745978,11.35857745968,11.35857745975,11.35857745975,10.293568127565,11.358577459765,11.358577459765,11.3585774598,10.1359519783,9.19901014778,6.2659986183,9.2963821793,11.0705772418,11.07057724226,11.07057724226,11.07057724226,11.0705772423,11.0705772423,9.3629037076,11.0705772422,11.0705772422,11.0705772426,11.0705772426,8.7305880662,11.0705772418,11.0705772419,11.0705772419,8.2029209756,10.4147732764,11.0705772428,11.07057724197,11.07057724197,11.07057724196,10.9723054209,8.1758349692,10.2978481918,8.82239032544,9.4322745701,10.7566120345,11.0705772418,9.9359946119,11.0705772425,10.0528931321,11.070577242,11.07057724195,10.67024553495,8.2047713585,9.2555165088,10.87398375046,11.07057724186,11.07057724186,11.07057724186,11.07057724232,11.07057724232,10.07780769904,11.07057724236,11.07057724226,11.07057724226,10.44837947394,10.55029150334,11.07057724167,10.93507745487,10.47225928277,8.6802853869,10.45353941272,11.0705772418,11.0705772422,11.0705772422,11.0705772419,11.0705772425,11.0705772425,9.0034964218,9.2348507278,9.5950790687,11.0705772423,11.0705772423,10.36996368638,11.07057724233,11.07057724223,11.07057724223,11.07057724223,10.74714212979,11.07057724235,10.66147928145,11.07057724233,11.07057724233,11.07057724233,10.93449447563,11.07057724233,10.61247026483,11.07057724243,11.07057724243,9.9597042774,10.1007520391,8.65592038605,9.03889770485,8.2236489552,9.09062364219,2.04635961029,3.8243749843,2.6134123349,2.6134123349,2.6134123349,2.4202389224,0,1.0156979169,1.0156979169,3.0892196639,3.6363566133,5.9774981278,6.82189457321,7.96498187671,7.96498187671,7.96498187665,7.96498187665,7.47039254691,7.96498187661,7.96498187661,7.08281976741,7.03172324591,7.96498187671,5.7046305576,7.96498187648,7.96498187648,7.96498187645,7.79611895025,7.96498187651,7.96498187651,5.88783355471,5.778587925,6.9466348243
"t125",10.02500406693,9.65617521163,7.39211042093,11.3585774603,10.4721097273,11.3585774604,10.9662856307,10.4923458872,11.35857745938,11.35857745938,11.35857745939,11.35857745939,9.9833024858,11.3585774598,11.3585774598,11.35857746,11.35857745998,11.35857745998,11.2899856996,11.35857746,11.35857746,10.5970308236,11.35857745976,11.35857745976,10.48869991116,10.2195423243,10.69068751036,11.35857745985,11.35857745985,11.35857745987,11.31154134329,11.3585774599,11.35857745986,11.19907031686,11.35857745986,11.35857745986,11.35857745988,11.35857745988,11.35857745988,11.35857745988,11.35857745978,11.35857745985,11.35857745985,10.293568127665,11.358577459865,11.358577459865,11.3585774599,10.1359519784,9.19901014788,6.2659986184,9.2963821794,11.0705772419,11.07057724236,11.07057724236,11.07057724236,11.0705772424,11.0705772424,9.3629037077,11.0705772423,11.0705772423,11.0705772427,11.0705772427,8.7305880663,11.0705772419,11.070577242,11.070577242,8.2029209757,10.4147732765,11.0705772429,11.07057724207,11.07057724207,11.07057724206,10.972305421,8.1758349693,10.2978481919,8.82239032554,9.4322745702,10.7566120346,11.0705772419,9.935994612,11.0705772426,10.0528931322,11.0705772421,11.07057724205,10.67024553505,8.2047713586,9.2555165089,10.87398375056,11.07057724196,11.07057724196,11.07057724196,11.07057724242,11.07057724242,10.07780769914,11.07057724246,11.07057724236,11.07057724236,10.44837947404,10.55029150344,11.07057724177,10.93507745497,10.47225928287,8.680285387,10.45353941282,11.0705772419,11.0705772423,11.0705772423,11.070577242,11.0705772426,11.0705772426,9.0034964219,9.2348507279,9.5950790688,11.0705772424,11.0705772424,10.36996368648,11.07057724243,11.07057724233,11.07057724233,11.07057724233,10.74714212989,11.07057724245,10.66147928155,11.07057724243,11.07057724243,11.07057724243,10.93449447573,11.07057724243,10.61247026493,11.07057724253,11.07057724253,9.9597042775,10.1007520392,8.65592038615,9.03889770495,8.2236489553,9.09062364229,2.04635961039,3.8243749844,2.613412335,2.613412335,2.613412335,2.4202389225,1.0156979169,0,0.6586143668,3.089219664,3.6363566134,5.9774981279,6.82189457331,7.96498187681,7.96498187681,7.96498187675,7.96498187675,7.47039254701,7.96498187671,7.96498187671,7.08281976751,7.03172324601,7.96498187681,5.7046305577,7.96498187658,7.96498187658,7.96498187655,7.79611895035,7.96498187661,7.96498187661,5.88783355481,5.7785879251,6.9466348244
"t126",10.02500406693,9.65617521163,7.39211042093,11.3585774603,10.4721097273,11.3585774604,10.9662856307,10.4923458872,11.35857745938,11.35857745938,11.35857745939,11.35857745939,9.9833024858,11.3585774598,11.3585774598,11.35857746,11.35857745998,11.35857745998,11.2899856996,11.35857746,11.35857746,10.5970308236,11.35857745976,11.35857745976,10.48869991116,10.2195423243,10.69068751036,11.35857745985,11.35857745985,11.35857745987,11.31154134329,11.3585774599,11.35857745986,11.19907031686,11.35857745986,11.35857745986,11.35857745988,11.35857745988,11.35857745988,11.35857745988,11.35857745978,11.35857745985,11.35857745985,10.293568127665,11.358577459865,11.358577459865,11.3585774599,10.1359519784,9.19901014788,6.2659986184,9.2963821794,11.0705772419,11.07057724236,11.07057724236,11.07057724236,11.0705772424,11.0705772424,9.3629037077,11.0705772423,11.0705772423,11.0705772427,11.0705772427,8.7305880663,11.0705772419,11.070577242,11.070577242,8.2029209757,10.4147732765,11.0705772429,11.07057724207,11.07057724207,11.07057724206,10.972305421,8.1758349693,10.2978481919,8.82239032554,9.4322745702,10.7566120346,11.0705772419,9.935994612,11.0705772426,10.0528931322,11.0705772421,11.07057724205,10.67024553505,8.2047713586,9.2555165089,10.87398375056,11.07057724196,11.07057724196,11.07057724196,11.07057724242,11.07057724242,10.07780769914,11.07057724246,11.07057724236,11.07057724236,10.44837947404,10.55029150344,11.07057724177,10.93507745497,10.47225928287,8.680285387,10.45353941282,11.0705772419,11.0705772423,11.0705772423,11.070577242,11.0705772426,11.0705772426,9.0034964219,9.2348507279,9.5950790688,11.0705772424,11.0705772424,10.36996368648,11.07057724243,11.07057724233,11.07057724233,11.07057724233,10.74714212989,11.07057724245,10.66147928155,11.07057724243,11.07057724243,11.07057724243,10.93449447573,11.07057724243,10.61247026493,11.07057724253,11.07057724253,9.9597042775,10.1007520392,8.65592038615,9.03889770495,8.2236489553,9.09062364229,2.04635961039,3.8243749844,2.613412335,2.613412335,2.613412335,2.4202389225,1.0156979169,0.6586143668,0,3.089219664,3.6363566134,5.9774981279,6.82189457331,7.96498187681,7.96498187681,7.96498187675,7.96498187675,7.47039254701,7.96498187671,7.96498187671,7.08281976751,7.03172324601,7.96498187681,5.7046305577,7.96498187658,7.96498187658,7.96498187655,7.79611895035,7.96498187661,7.96498187661,5.88783355481,5.7785879251,6.9466348244
"t37",9.52169608693,9.15286723163,6.88880244093,10.8552694803,9.9688017473,10.8552694804,10.4629776507,9.9890379072,10.85526947938,10.85526947938,10.85526947939,10.85526947939,9.4799945058,10.8552694798,10.8552694798,10.85526948,10.85526947998,10.85526947998,10.7866777196,10.85526948,10.85526948,10.0937228436,10.85526947976,10.85526947976,9.98539193116,9.7162343443,10.18737953036,10.85526947985,10.85526947985,10.85526947987,10.80823336329,10.8552694799,10.85526947986,10.69576233686,10.85526947986,10.85526947986,10.85526947988,10.85526947988,10.85526947988,10.85526947988,10.85526947978,10.85526947985,10.85526947985,9.790260147665,10.855269479865,10.855269479865,10.8552694799,9.6326439984,8.69570216788,5.7626906384,8.7930741994,10.5672692619,10.56726926236,10.56726926236,10.56726926236,10.5672692624,10.5672692624,8.8595957277,10.5672692623,10.5672692623,10.5672692627,10.5672692627,8.2272800863,10.5672692619,10.567269262,10.567269262,7.6996129957,9.9114652965,10.5672692629,10.56726926207,10.56726926207,10.56726926206,10.468997441,7.6725269893,9.7945402119,8.31908234554,8.9289665902,10.2533040546,10.5672692619,9.432686632,10.5672692626,9.5495851522,10.5672692621,10.56726926205,10.16693755505,7.7014633786,8.7522085289,10.37067577056,10.56726926196,10.56726926196,10.56726926196,10.56726926242,10.56726926242,9.57449971914,10.56726926246,10.56726926236,10.56726926236,9.94507149404,10.04698352344,10.56726926177,10.43176947497,9.96895130287,8.176977407,9.95023143282,10.5672692619,10.5672692623,10.5672692623,10.567269262,10.5672692626,10.5672692626,8.5001884419,8.7315427479,9.0917710888,10.5672692624,10.5672692624,9.86665570648,10.56726926243,10.56726926233,10.56726926233,10.56726926233,10.24383414989,10.56726926245,10.15817130155,10.56726926243,10.56726926243,10.56726926243,10.43118649573,10.56726926243,10.10916228493,10.56726926253,10.56726926253,9.4563962975,9.5974440592,8.15261240615,8.53558972495,7.7203409753,8.58731566229,1.54305163039,3.3210670044,3.089219664,3.089219664,3.089219664,2.8960462515,3.0892196639,3.089219664,3.089219664,0,3.1330486334,5.4741901479,6.31858659331,7.46167389681,7.46167389681,7.46167389675,7.46167389675,6.96708456701,7.46167389671,7.46167389671,6.57951178751,6.52841526601,7.46167389681,5.2013225777,7.46167389658,7.46167389658,7.46167389655,7.29281097035,7.46167389661,7.46167389661,5.38452557481,5.2752799451,6.4433268444
"t9",6.68704605533,6.31821720003,4.05415240933,8.0206194487,7.1341517157,8.0206194488,7.6283276191,7.1543878756,8.02061944778,8.02061944778,8.02061944779,8.02061944779,6.6453444742,8.0206194482,8.0206194482,8.0206194484,8.02061944838,8.02061944838,7.952027688,8.0206194484,8.0206194484,7.259072812,8.02061944816,8.02061944816,7.15074189956,6.8815843127,7.35272949876,8.02061944825,8.02061944825,8.02061944827,7.97358333169,8.0206194483,8.02061944826,7.86111230526,8.02061944826,8.02061944826,8.02061944828,8.02061944828,8.02061944828,8.02061944828,8.02061944818,8.02061944825,8.02061944825,6.955610116065,8.020619448265,8.020619448265,8.0206194483,6.7979939668,5.86105213628,2.9280406068,5.9584241678,7.7326192303,7.73261923076,7.73261923076,7.73261923076,7.7326192308,7.7326192308,6.0249456961,7.7326192307,7.7326192307,7.7326192311,7.7326192311,5.3926300547,7.7326192303,7.7326192304,7.7326192304,4.8649629641,7.0768152649,7.7326192313,7.73261923047,7.73261923047,7.73261923046,7.6343474094,4.8378769577,6.9598901803,5.48443231394,6.0943165586,7.418654023,7.7326192303,6.5980366004,7.732619231,6.7149351206,7.7326192305,7.73261923045,7.33228752345,4.866813347,5.9175584973,7.53602573896,7.73261923036,7.73261923036,7.73261923036,7.73261923082,7.73261923082,6.73984968754,7.73261923086,7.73261923076,7.73261923076,7.11042146244,7.21233349184,7.73261923017,7.59711944337,7.13430127127,5.3423273754,7.11558140122,7.7326192303,7.7326192307,7.7326192307,7.7326192304,7.732619231,7.732619231,5.6655384103,5.8968927163,6.2571210572,7.7326192308,7.7326192308,7.03200567488,7.73261923083,7.73261923073,7.73261923073,7.73261923073,7.40918411829,7.73261923085,7.32352126995,7.73261923083,7.73261923083,7.73261923083,7.59653646413,7.73261923083,7.27451225333,7.73261923093,7.73261923093,6.6217462659,6.7627940276,5.31796237455,5.70093969335,4.8856909437,5.75266563069,1.69454514679,3.636356613,3.6363566134,3.6363566134,3.6363566134,3.4431832009,3.6363566133,3.6363566134,3.6363566134,3.1330486334,0,2.6395401163,3.48393656171,4.62702386521,4.62702386521,4.62702386515,4.62702386515,4.13243453541,4.62702386511,4.62702386511,3.74486175591,3.69376523441,4.62702386521,2.3666725461,4.62702386498,4.62702386498,4.62702386495,4.45816093875,4.62702386501,4.62702386501,2.54987554321,2.4406299135,3.6086768128
"t7",8.32581015503,7.95698129973,5.69291650903,9.6593835484,8.7729158154,9.6593835485,9.2670917188,8.7931519753,9.65938354748,9.65938354748,9.65938354749,9.65938354749,8.2841085739,9.6593835479,9.6593835479,9.6593835481,9.65938354808,9.65938354808,9.5907917877,9.6593835481,9.6593835481,8.8978369117,9.65938354786,9.65938354786,8.78950599926,8.5203484124,8.99149359846,9.65938354795,9.65938354795,9.65938354797,9.61234743139,9.659383548,9.65938354796,9.49987640496,9.65938354796,9.65938354796,9.65938354798,9.65938354798,9.65938354798,9.65938354798,9.65938354788,9.65938354795,9.65938354795,8.594374215765,9.659383547965,9.659383547965,9.659383548,8.4367580665,7.49981623598,4.5668047065,7.5971882675,9.37138333,9.37138333046,9.37138333046,9.37138333046,9.3713833305,9.3713833305,7.6637097958,9.3713833304,9.3713833304,9.3713833308,9.3713833308,7.0313941544,9.37138333,9.3713833301,9.3713833301,6.5037270638,8.7155793646,9.371383331,9.37138333017,9.37138333017,9.37138333016,9.2731115091,6.4766410574,8.59865428,7.12319641364,7.7330806583,9.0574181227,9.37138333,8.2368007001,9.3713833307,8.3536992203,9.3713833302,9.37138333015,8.97105162315,6.5055774467,7.556322597,9.17478983866,9.37138333006,9.37138333006,9.37138333006,9.37138333052,9.37138333052,8.37861378724,9.37138333056,9.37138333046,9.37138333046,8.74918556214,8.85109759154,9.37138332987,9.23588354307,8.77306537097,6.9810914751,8.75434550092,9.37138333,9.3713833304,9.3713833304,9.3713833301,9.3713833307,9.3713833307,7.30430251,7.535656816,7.8958851569,9.3713833305,9.3713833305,8.67076977458,9.37138333053,9.37138333043,9.37138333043,9.37138333043,9.04794821799,9.37138333055,8.96228536965,9.37138333053,9.37138333053,9.37138333053,9.23530056383,9.37138333053,8.91327635303,9.37138333063,9.37138333063,8.2605103656,8.4015581273,6.95672647425,7.33970379305,6.5244550434,7.39142973039,4.03568666129,5.9774981275,5.9774981279,5.9774981279,5.9774981279,5.7843247154,5.9774981278,5.9774981279,5.9774981279,5.4741901479,2.6395401163,0,5.12270066141,6.26578796491,6.26578796491,6.26578796485,6.26578796485,5.77119863511,6.26578796481,6.26578796481,5.38362585561,5.33252933411,6.26578796491,4.0054366458,6.26578796468,6.26578796468,6.26578796465,6.09692503845,6.26578796471,6.26578796471,4.18863964291,4.0793940132,5.2474409125
"t54",8.88191676444,8.51308790914,6.24902311844,10.21549015781,9.32902242481,10.21549015791,9.82319832821,9.34925858471,10.21549015689,10.21549015689,10.2154901569,10.2154901569,8.84021518331,10.21549015731,10.21549015731,10.21549015751,10.21549015749,10.21549015749,10.14689839711,10.21549015751,10.21549015751,9.45394352111,10.21549015727,10.21549015727,9.34561260867,9.07645502181,9.54760020787,10.21549015736,10.21549015736,10.21549015738,10.1684540408,10.21549015741,10.21549015737,10.05598301437,10.21549015737,10.21549015737,10.21549015739,10.21549015739,10.21549015739,10.21549015739,10.21549015729,10.21549015736,10.21549015736,9.150480825175,10.215490157375,10.215490157375,10.21549015741,8.99286467591,8.05592284539,5.12291131591,8.15329487691,9.92748993941,9.92748993987,9.92748993987,9.92748993987,9.92748993991,9.92748993991,8.21981640521,9.92748993981,9.92748993981,9.92748994021,9.92748994021,7.58750076381,9.92748993941,9.92748993951,9.92748993951,7.05983367321,9.27168597401,9.92748994041,9.92748993958,9.92748993958,9.92748993957,9.82921811851,7.03274766681,9.15476088941,7.67930302305,8.28918726771,9.61352473211,9.92748993941,8.79290730951,9.92748994011,8.90980582971,9.92748993961,9.92748993956,9.52715823256,7.06168405611,8.11242920641,9.73089644807,9.92748993947,9.92748993947,9.92748993947,9.92748993993,9.92748993993,8.93472039665,9.92748993997,9.92748993987,9.92748993987,9.30529217155,9.40720420095,9.92748993928,9.79199015248,9.32917198038,7.53719808451,9.31045211033,9.92748993941,9.92748993981,9.92748993981,9.92748993951,9.92748994011,9.92748994011,7.86040911941,8.09176342541,8.45199176631,9.92748993991,9.92748993991,9.22687638399,9.92748993994,9.92748993984,9.92748993984,9.92748993984,9.6040548274,9.92748993996,9.51839197906,9.92748993994,9.92748993994,9.92748993994,9.79140717324,9.92748993994,9.46938296244,9.92748994004,9.92748994004,8.81661697501,8.95766473671,7.51283308366,7.89581040246,7.08056165281,7.9475363398,4.8800831067,6.82189457291,6.82189457331,6.82189457331,6.82189457331,6.62872116081,6.82189457321,6.82189457331,6.82189457331,6.31858659331,3.48393656171,5.12270066141,0,1.3494140057,1.3494140057,4.50359268964,4.50359268964,4.0090033599,4.5035926896,4.5035926896,3.6214305804,3.5703340589,4.5035926897,2.24324137059,4.59843426809,4.59843426809,4.59843426806,4.42957134186,4.59843426812,4.59843426812,2.52128594632,4.63550062261,5.80354752191
"t143",10.02500406794,9.65617521264,7.39211042194,11.35857746131,10.47210972831,11.35857746141,10.96628563171,10.49234588821,11.35857746039,11.35857746039,11.3585774604,11.3585774604,9.98330248681,11.35857746081,11.35857746081,11.35857746101,11.35857746099,11.35857746099,11.28998570061,11.35857746101,11.35857746101,10.59703082461,11.35857746077,11.35857746077,10.48869991217,10.21954232531,10.69068751137,11.35857746086,11.35857746086,11.35857746088,11.3115413443,11.35857746091,11.35857746087,11.19907031787,11.35857746087,11.35857746087,11.35857746089,11.35857746089,11.35857746089,11.35857746089,11.35857746079,11.35857746086,11.35857746086,10.293568128675,11.358577460875,11.358577460875,11.35857746091,10.13595197941,9.19901014889,6.26599861941,9.29638218041,11.07057724291,11.07057724337,11.07057724337,11.07057724337,11.07057724341,11.07057724341,9.36290370871,11.07057724331,11.07057724331,11.07057724371,11.07057724371,8.73058806731,11.07057724291,11.07057724301,11.07057724301,8.20292097671,10.41477327751,11.07057724391,11.07057724308,11.07057724308,11.07057724307,10.97230542201,8.17583497031,10.29784819291,8.82239032655,9.43227457121,10.75661203561,11.07057724291,9.93599461301,11.07057724361,10.05289313321,11.07057724311,11.07057724306,10.67024553606,8.20477135961,9.25551650991,10.87398375157,11.07057724297,11.07057724297,11.07057724297,11.07057724343,11.07057724343,10.07780770015,11.07057724347,11.07057724337,11.07057724337,10.44837947505,10.55029150445,11.07057724278,10.93507745598,10.47225928388,8.68028538801,10.45353941383,11.07057724291,11.07057724331,11.07057724331,11.07057724301,11.07057724361,11.07057724361,9.00349642291,9.23485072891,9.59507906981,11.07057724341,11.07057724341,10.36996368749,11.07057724344,11.07057724334,11.07057724334,11.07057724334,10.7471421309,11.07057724346,10.66147928256,11.07057724344,11.07057724344,11.07057724344,10.93449447674,11.07057724344,10.61247026594,11.07057724354,11.07057724354,9.95970427851,10.10075204021,8.65592038716,9.03889770596,8.22364895631,9.0906236433,6.0231704102,7.96498187641,7.96498187681,7.96498187681,7.96498187681,7.77180846431,7.96498187671,7.96498187681,7.96498187681,7.46167389681,4.62702386521,6.26578796491,1.3494140057,0,0.4658734492,5.64667999314,5.64667999314,5.1520906634,5.6466799931,5.6466799931,4.7645178839,4.7134213624,5.6466799932,3.38632867409,5.74152157159,5.74152157159,5.74152157156,5.57265864536,5.74152157162,5.74152157162,3.66437324982,5.77858792611,6.94663482541
