"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128"
"t37",0.0986419054332712,0.0706212616891174,0.00491916803314128,-0.00196653472112726,0.00401496183392301,-0.0462299213053817,-0.00155830531395476,-0.0102648395052893,-0.279089682123467,0.021021888171746,0.00262200577332896,-0.00153082104661421,-0.000832673926259225,-0.00395640134214639,0.000413895417201673,0.000960448656215291,-0.00495826752414661,0.00146332278847374,0.0101310858073145,-0.486511748599469,0.0306740431485638,-0.0955968376566155,0.000325353722073335,-0.0010444887094021,0.0569885823263448,0.0689559084444153,-0.000292766176624661,0.00026733491432365,-0.00262911841299446,-0.0103913392775048,-0.00331790202377261,-0.00566431947450686,0.00041676720968718,9.4628490088269e-05,0.000400718458010815,0.00245263514427383,0.00963038164576905,-0.00199700027072582,-0.00251811418164611,-0.0018703188656193,0.000127280068919761,-0.0041879495655622,-0.00649830361873343,-0.00879698578312731,0.00039781404438143,4.57858051403661e-05,-0.000103835208609469,-6.40496145941149e-05,0.00102242238487701,0.0023573659775129,0.000551668191061645,0.179620898034249,-0.338149109592566,0.411216468723879,-0.000658716498197733,0.00694471805982638,0.000237889700830865,0.00106807576169878,-0.000295486857839097,-0.0722564095599897,-0.000344368053921703,-5.70620879048641e-06,-0.000322965909328328,-0.000513177304351917,-0.000600989436893582,-0.00109507825025742,-0.0189833590823727,-0.00238483254609938,-1.55456461038698e-06,-0.000384247898730697,0.023267306583078,4.25594215157472e-05,0.00157108336306327,6.7366864161448e-09,1.14113358143716e-15,-2.42946521526344e-07,5.65018779054095e-16,-8.13320681081146e-08,-9.47731469886698e-17,-1.13298900920425e-15,-1.38312376181397e-08,-9.57547867683381e-16,-2.719942574825e-15,-4.12432157512408e-09,-0.000524295453530932,-1.09310088896186e-07,1.79736097741236e-15,-5.9317163239006e-06,-3.90775842186085e-06,-1.92536844031282e-15,-6.58464969285142e-15,-3.86478011371795e-14,-0.560351499815696,0.0749046207065998,-3.2699775340532e-15,1.29832029495577e-15,0.000160919855504088,-9.84691981823611e-16,-2.42643004405078e-06,-3.28407729271444e-06,-3.08162730749718e-07,-0.000274440198947778,4.06605408498511e-15,-1.35738944794105e-07,-4.74405767380132e-06,-4.29276634260083e-07,1.10430147862191e-16,-0.00197083085113188,1.09522202338336e-16,1.88879629110993e-15,3.58356181332913e-16,3.26704606389148e-07,2.80004984379343e-08,-4.99015788700279e-16,-1.29192865397272e-15,-7.02113758611643e-08,-2.58867051979034e-08,2.98927192690348e-08,8.1276557380444e-16,-1.11747572682216e-15,1.57515804736848e-16,-5.85279164427832e-16,1.83812115956071e-15,7.70216162762255e-18,1.08677020242006e-15,-1.84321155717106e-15,9.10809157413778e-16,0.0883883476483249
"t4",0.0312477216465366,-0.094791359368569,0.0368747047148345,-0.005045014914792,0.0185259220522608,0.00185807349760505,5.29670560397985e-05,-0.00628701304031108,-0.00179847687542332,-0.00289847249898096,-0.00100392784808893,0.00280681278655356,0.00254252312949178,0.0471394672157857,-0.0688211343087459,0.00463493435760235,-0.00748576110797299,0.086392403248772,0.00356113877163763,-0.00148934042770223,-0.00033514916195708,0.00282093554052514,-0.000310346416182195,0.00891562731396904,-0.0109767957080164,-0.0163872109357893,0.00446246816648886,-0.0168994896042996,0.0282868837309959,0.205913853469818,0.0783086867237903,0.0019345811158737,-0.00504818330822044,-0.00150349363809489,-0.0104020475104822,-0.0844287235996125,-0.743080884151311,-0.0175671057205215,-0.00627914431596385,-0.188204926203278,0.0058249832579612,-0.00579208932712694,0.493507340567362,-0.268177723995783,0.0015673152574609,0.000211696692648308,-0.00117703049515953,0.0206443069783198,0.00151487654335845,0.00664740720130533,0.000143292382499418,0.00781002173548867,-0.00923410475374982,0.0108109180055063,0.000292140053180547,-0.0549969334618344,0.000196792957088182,-0.000879643109292233,0.000252565620198088,0.0224781265339546,-7.15071719862379e-05,-5.06646967049982e-06,-0.000649260885634711,-0.00895006922408313,-0.019806288728626,0.000252469382427959,0.00114846391242179,-0.0024573986915541,-0.000842502589891858,0.00659569461514969,-0.0118591094026795,0.002234894243357,0.00589099599695727,4.39803332450441e-08,1.66954250139315e-16,-2.61099280360292e-06,-1.94765916613984e-16,-5.80626465465495e-06,2.47036029804209e-16,4.02785993787234e-16,-0.00276637589826717,5.24726723563597e-17,-1.45520131188893e-16,-6.21260655471156e-07,-4.20579199524251e-05,-5.62244575446456e-06,2.85145750200627e-16,-0.000566661570776855,-3.69265206012324e-05,-1.27836352650642e-17,-5.46499441097604e-16,-9.08464165954575e-17,-0.0011063908997837,-0.00798501559571425,2.01995180702293e-16,1.06356208931069e-16,-8.33678466278683e-05,1.86197964056912e-17,-0.00248903029956571,2.70422622883156e-06,6.772271883232e-05,0.00024568133594432,-1.25649556414275e-15,9.58048965923269e-05,7.24844656559101e-06,4.6908173768527e-05,-8.64678455474301e-17,-0.000565530081619538,9.72442510439085e-17,-8.22283012474298e-18,2.51223777901126e-16,-0.000451861634584126,-2.49787458027472e-06,-1.3461214460011e-16,-5.86393468366756e-16,1.14019058541209e-05,6.2949593144649e-06,-2.75528474214996e-07,6.79831737160038e-16,-1.11733409688923e-15,-1.16431289761459e-16,-5.81553401308808e-16,1.65905228356973e-15,1.49474120885746e-17,1.33728001602194e-15,-1.95361909090241e-15,9.74421669686152e-16,0.0883883476483178
"t46",0.039766616059396,-0.14483579104528,0.103999910472305,0.0315249847085615,-0.0874689390885286,-0.00501988632185445,-5.0675886550444e-05,0.0022032678269783,0.000410043869297556,-7.2289072544291e-06,-0.000204043154238456,0.00202592861519208,0.00245879715848229,0.0768623423497258,-0.17615822966974,0.0152860163809944,-0.0284919448892961,0.492068809806117,-0.353586841614666,0.00262758106484011,0.000572049730309808,-0.00464165419564602,0.000240319603467868,-0.0068255963672636,0.00491692764006762,0.00666810915842968,-0.00153831607102969,0.0200561024321331,-0.00738832269233777,-0.0468610613717924,-0.0176003194118357,-0.000405152193281406,0.00104161856887102,0.000304694618374117,0.00204048849221528,0.0163515386229101,0.141613100087631,0.00333525617906759,0.00122263627836491,0.0370930600069591,-0.00123098531238208,0.0103246214299616,0.0845549454332339,-0.0130319729126572,2.94805796942118e-05,2.65833804066997e-06,-5.85268545795415e-06,0.00551634087058368,3.70418537653752e-06,1.71856468463201e-05,1.34535043803593e-06,7.55057560254828e-05,-9.94397915091054e-05,0.00011716547544705,4.27321959899439e-06,-0.0011473935586885,4.15027875297629e-06,-2.03639793782046e-05,6.11064217291394e-06,0.000613944381799078,-1.99379235319231e-06,-1.42735929874785e-07,-1.83819455573812e-05,-0.000253551231511093,-0.000563369634346955,7.20138256627212e-06,3.2840816198989e-05,-7.04316006674456e-05,-0.000409253296590172,0.000187464576143649,-0.000335744158542069,0.000844218896672033,0.000139023100702686,1.00001130401091e-09,1.91494653012467e-15,-4.86589959192569e-08,8.35011858444819e-17,1.75964259451211e-07,-1.09107689107833e-14,-8.93687979175608e-14,0.71603116262863,-1.07554776604833e-14,6.16690169536119e-14,-9.87074460761304e-08,-6.58777578603451e-06,-7.2979552994835e-07,6.16386275640754e-16,-6.31747541948111e-05,-4.0563949019876e-06,-3.52911126212738e-15,-2.85891332891418e-16,-1.2229818953406e-15,-0.000112692070560611,-0.000805514655931668,4.85941166295956e-16,-9.93581471096907e-17,-8.34048402899341e-06,-1.18820542372378e-15,-0.000250575948114998,2.73528590896133e-07,6.86509563405234e-06,2.49280569450826e-05,-6.69237205319183e-16,9.91521680724893e-06,7.53751413262601e-07,4.95625215418068e-06,1.15324012553501e-16,-6.0500609811495e-05,1.84924545442277e-16,-3.83010205313495e-16,2.47916896962486e-16,-0.000469161299982681,-2.71416073185349e-07,-3.78935075719139e-16,-2.99944147069928e-15,1.27418845713412e-06,7.12146021312663e-07,-3.12536574299676e-08,5.54112442480462e-16,-8.2674593143011e-16,3.68587878033331e-16,-3.63983483885222e-16,1.53361413389411e-15,8.39525840111377e-16,1.25276428784611e-15,-1.72765356795818e-15,8.31915814723678e-16,0.088388347648325
"t47",0.0398271537652053,-0.145171364083568,0.104392695533756,0.0316953102033848,-0.0879519510270542,-0.00504925167433129,-5.10207045652448e-05,0.00222060291925861,0.000413419305366144,-7.29519174540996e-06,-0.000206155165048403,0.00205537043019465,0.00249868253729685,0.0783245616341236,-0.179827084781935,0.0156159727972444,-0.0291171974297057,0.503255984529885,-0.362243221015212,0.00270655949514495,0.000589356459406103,-0.00478312950451263,0.000249360745447667,-0.00708344733186155,0.0051506844641667,0.00700110866186671,-0.00162276218128925,0.0212159587727139,-0.00786295376156801,-0.0501906785819803,-0.0188633424376485,-0.000436057242421115,0.0011222279216269,0.000328718652608616,0.00220785555513159,0.017719165889677,0.153889119850722,0.00362983078440554,0.00133806376867828,0.0406329487607104,-0.00135294029077715,0.0114882681433056,0.0947264809181266,-0.014705463726316,3.34953811631855e-05,3.02917651036125e-06,-6.70261070693628e-06,0.0063249125953585,4.42624471962083e-06,2.05527979162517e-05,1.67325369187974e-06,9.40717781516408e-05,-0.000124766126620857,0.000147072851854631,5.51347604745689e-06,-0.00157899917513515,5.729284173936e-06,-2.9045345568236e-05,8.89725387534393e-06,0.000988099091292652,-3.32635731321725e-06,-2.44484910301287e-07,-3.20219519938778e-05,-0.000442770632181228,-0.00100234100566265,1.30208782861713e-05,6.0106005032746e-05,-0.000129602948715543,-0.000759541803735195,0.000352126159529429,-0.000678714473852282,0.00222900792594061,0.000370962848668346,3.23113501580457e-09,-1.79258842209705e-15,-2.11126380430533e-07,2.67505864081117e-16,-8.06589102655261e-07,1.09793048974431e-14,8.74296203158735e-14,-0.69800286049342,1.05320519676465e-14,-6.00461497699616e-14,1.95503658211445e-08,1.22374132716331e-06,-2.41011741968621e-09,-3.08763157463079e-16,-1.35770110604333e-05,-9.77415709274065e-07,4.0717854170737e-15,1.77761120566803e-18,1.15013935068048e-15,-4.72316636840728e-05,-0.000368977224902411,-5.6478199822501e-16,1.66465985226108e-16,-4.8214685309775e-06,6.56980496701349e-16,-0.000154436252728059,1.73341472178365e-07,4.39705087821753e-06,1.60333652205134e-05,-1.40702004513499e-15,6.80190893108885e-06,5.22978438555513e-07,3.54968619130598e-06,-5.26598757407776e-17,-4.42069110718803e-05,-2.4009059004172e-17,-2.98921154795122e-16,-5.05072689156909e-17,-0.000349602252305784,-2.02990462379637e-07,-3.56707256322013e-16,1.65850299700448e-15,9.81763896076772e-07,5.55016879679898e-07,-2.44152055720567e-08,8.74039522859761e-16,-4.84785888028561e-16,-3.34007949043824e-16,-5.30281939472728e-16,1.5085203800421e-15,-8.18997591467809e-16,1.40231796368085e-15,-1.68327559597673e-15,1.11818267251719e-15,0.0883883476483126
"t92",0.0454500337346296,-0.179985514343963,0.156267030776089,0.0639808491854331,-0.182521123186398,-0.0113703140080156,-0.000155452833195457,0.0118115613364695,0.00301659365802464,0.00383157631663211,0.00105870181883058,-0.00187697749733607,-0.00156226459332121,-0.0286094854389021,0.0475247473683552,-0.0036016051349359,0.00629240856929154,-0.0940636199016285,0.0482743186692866,-6.54634073636259e-05,-1.26596157853175e-05,8.82121632155763e-05,1.17545716398525e-05,-0.000340182798192144,0.00028560299185243,0.00021828888547273,0.000337225415707146,-0.470944220867232,-0.0034952862343074,-0.0183354923415703,-0.00684297928844798,-0.000154880991633942,0.00039826442177297,0.000116737631511009,0.000789561310898042,0.00637354469390142,0.0561423799366495,0.00133626856187866,0.000513147676603554,0.0157060932001856,-0.000539010706823113,0.00530284367375576,0.0490139451929199,-0.00900939473613905,2.66685603219436e-05,2.919854178627e-06,-2.09599369176978e-05,-0.0437608574630437,-7.03258368608097e-07,-3.02589583595107e-06,1.30068311150443e-07,7.71502235832629e-06,-1.21746207806427e-05,1.44855706644687e-05,7.7713785869015e-07,-0.00030953649762556,1.13461644035125e-06,-6.31781643213201e-06,2.03677746902304e-06,0.000281688600604379,-1.02792102688513e-06,-8.05670996346107e-08,-1.10468692724042e-05,-0.000153827268939108,-0.000370026408257293,5.17023623803927e-06,2.64724756207616e-05,-6.33929684823578e-05,-0.0161017767399172,0.000111359003684215,-0.000330362518948206,0.338568428287455,-0.00475658708646229,-1.9344146323115e-09,1.46448412283244e-15,4.92499724527974e-08,2.78988729581193e-15,6.99129087475689e-09,-3.29475284039276e-16,1.64846486208707e-16,-0.000100486562787806,2.35839191202222e-16,1.14734383650655e-15,-3.3198935973314e-09,-2.27142458630295e-07,-3.58442366348747e-08,-3.36303324776442e-18,-4.39564166365598e-06,-2.93738120448219e-07,1.309051738857e-15,1.83020993605461e-16,2.78340628390827e-15,-1.05036219732499e-05,-7.87666180088187e-05,1.14226702820871e-16,-2.37307877299067e-16,-9.01635658209378e-07,2.67916555339161e-16,-2.68134184958059e-05,2.85621682665234e-08,7.05931906015641e-07,2.54463886798136e-06,-4.74313198074333e-15,7.21934863932959e-07,4.53292341997851e-08,-1.02296728944455e-07,-1.54013658814551e-15,1.31569478881613e-05,1.43801002865856e-15,-2.09702143469721e-14,4.03663480472682e-15,0.732344363884976,-6.33888208846355e-07,1.77104332605673e-15,-2.08347452338231e-15,5.49644172974398e-07,2.6721200537699e-07,-1.14785648066571e-08,4.62505217127147e-16,-1.53191108471135e-15,7.84394574612456e-15,-7.70490881168262e-16,2.48319547270206e-15,2.53446626753248e-15,2.32758404495052e-15,-1.76615210136693e-15,4.98377998750282e-16,0.0883883476483425
"t93",0.0455088922230734,-0.180339286080692,0.156765203753837,0.0642710149668075,-0.183366814172729,-0.0114260611491768,-0.000156336491113558,0.0118889176030266,0.00303723844879487,0.00386069256437102,0.00106774745686962,-0.00189918154112687,-0.00158277880124282,-0.0290460281595307,0.048314000490703,-0.00366344371657378,0.00640211863052572,-0.0957583646287352,0.0492056507765448,-6.69867622787672e-05,-1.29559509162041e-05,9.02909469272907e-05,1.20889680749108e-05,-0.000349895792694463,0.000295566066881601,0.000226230955300328,0.000350517090771685,-0.49033266338959,-0.00365222013499991,-0.0192287221099422,-0.00717900050036417,-0.000162864775125612,0.000419029119047625,0.000122914053178998,0.000832645196586823,0.00672663612357346,0.0593397141457864,0.00141346710866592,0.000544330971016658,0.0166683020129837,-0.000572968484101662,0.00566994777202403,0.0525681161259579,-0.00969317086420681,2.8775684392094e-05,3.15433717609572e-06,-2.26889959544807e-05,-0.0473931959620714,-7.73104257167418e-07,-3.32733460725891e-06,1.44736047195925e-07,8.58919228038415e-06,-1.35802706481844e-05,1.61600098925301e-05,8.73094252860042e-07,-0.000352655840812838,1.29344846187302e-06,-7.24514414805608e-06,2.34378966958837e-06,0.000328724886636962,-1.20455264588296e-06,-9.46759842186874e-08,-1.30035000692041e-05,-0.000181116600877261,-0.000436449880521388,6.10738034320567e-06,3.13045688266901e-05,-7.49994304663841e-05,-0.0190637411217652,0.000131976156349808,-0.000393714572853109,0.4093559527784,-0.00575358618941167,-2.35547658248744e-09,2.59180971586667e-16,6.03919210752622e-08,3.84913112749616e-15,8.80222263688265e-09,-2.83764747448285e-16,7.21420966042229e-16,-0.000129379482489861,-8.83152511260514e-16,7.46846794736497e-16,-4.39290571337133e-09,-3.00797453707066e-07,-4.82179285543715e-08,1.52318380062524e-16,-6.09898977566868e-06,-4.09863866837419e-07,-2.11666996827885e-16,-2.2599742258163e-16,-1.11508363096744e-15,-1.56099604058787e-05,-0.000119955565407796,-4.72613298206613e-16,6.3893206723759e-16,-1.59596902212541e-06,-1.06947153520211e-16,-5.3041863640806e-05,6.11103323735009e-08,1.56954845424868e-06,5.75401546948809e-06,2.96192617794524e-15,2.80876279872734e-06,2.2610817468677e-07,1.93137317229848e-06,1.87887131717346e-15,-3.52390072422256e-05,-8.1242834940883e-16,1.8633402339741e-14,-3.76762536424319e-15,-0.679944212657886,4.81650542671242e-07,-2.31556913856609e-15,2.16326867371919e-16,1.34774737842273e-08,4.99072186373812e-08,-2.46979781870367e-09,5.59261557385231e-16,-8.93370179129052e-17,-6.9935811359244e-15,-1.03634962989964e-16,4.62645856322685e-16,-2.24534892652809e-15,5.49037545326221e-16,-1.87883656162404e-15,1.38242989644657e-15,0.0883883476482997
"t53",0.0452860969889024,-0.178996757177533,0.154865875570309,0.0631590207519106,-0.180124676259068,-0.0112121214946638,-0.00015293509346626,0.0115901614843614,0.00295741580525643,0.00374778549200143,0.00103254123261225,-0.00181164249947188,-0.00150148481103417,-0.0273013809471869,0.0451426510015221,-0.00341440316384202,0.00595981372462431,-0.0889098043654255,0.0454225853491676,-6.06972787504903e-05,-1.17317751142511e-05,8.16977812104843e-05,1.06781841087788e-05,-0.000308899672647092,0.000252359681839316,0.000191563613518003,0.000291720550696944,-0.403895854646146,-0.00294075434071051,-0.0151079195775869,-0.00562602480510139,-0.000125545019479001,0.000321697203668782,9.38578963999821e-05,0.000628369168980691,0.00504586839122184,0.0440067302581061,0.00104179360857464,0.000392000622134103,0.0119565255779906,-0.000405256554979527,0.00379934625593046,0.0341492433527492,-0.00608639724838898,1.74753394089532e-05,1.88802924388865e-06,-1.32397330582628e-05,-0.0274869962938382,-3.52749708334899e-07,-1.50987633558857e-06,4.86848925115701e-08,2.84448057436434e-06,-4.21049721915803e-06,4.98839823030661e-06,1.97358850403428e-07,-1.09109517936406e-05,2.77497090767771e-08,5.67403462709064e-07,-3.31867716089293e-07,-0.000148814059525068,6.8166749718621e-07,6.14694476878095e-08,9.14131397285588e-06,0.000128726880626994,0.000336213280964051,-5.02001961728662e-06,-2.69525329875558e-05,6.58736821831892e-05,0.0172685191374266,-0.000124661374586438,0.000465742113138832,-0.845784805569446,0.0120903963357813,6.45196914466317e-09,-1.99610787346622e-15,-2.23519687431425e-07,-7.8197524949135e-15,-2.7196252673061e-07,4.08070095068501e-16,-4.04003276900745e-16,-0.00143952724863215,7.69823528492783e-16,-2.15755361113623e-15,-2.29798270931964e-08,-1.55362860489189e-06,-2.03412307050165e-07,1.18646797740089e-16,-2.00572665489007e-05,-1.30409713587959e-06,2.95910259941455e-17,-3.28405096911023e-16,-1.68653572128331e-15,-3.87497773200195e-05,-0.000279945635873226,1.106127876411e-16,-3.74883649239327e-17,-2.97196293194594e-06,-2.60607023062368e-16,-8.98430478168184e-05,9.83474694691143e-08,2.47112696822861e-06,8.97707826652854e-06,-1.31393589978141e-15,3.60370635733981e-06,2.74670012112672e-07,1.83042450350562e-06,-2.96996230044728e-16,-2.29677119627141e-05,-2.10583817419388e-16,1.10116158133488e-15,-7.94249548548817e-17,-0.0362175187276325,-6.91478845582479e-08,-4.1271470664155e-16,3.21278907321018e-16,4.455366469945e-07,2.51356555576256e-07,-1.10470365851776e-08,7.63989964924375e-16,-5.80960374520283e-16,-6.94998055449935e-16,-5.25636978305695e-16,1.73590487819903e-15,-7.05379126394773e-16,9.5076217386659e-16,-1.54644345167468e-15,1.0422216364723e-15,0.0883883476483125
"t50",0.0455633987270956,-0.180685668862859,0.157304249872027,0.0646208835771321,-0.184394520761142,-0.0114952746720421,-0.000157503655930253,0.0119982910958765,0.00306711055345875,0.00390538963951027,0.00108269814677978,-0.00194666579184858,-0.00163143072796392,-0.030276209753035,0.0508024061407712,-0.00386793698620907,0.00677325341213338,-0.101786823685459,0.0529138178971297,-7.58766782029425e-05,-1.47102234703493e-05,0.000102802275054442,1.5729179460302e-05,-0.000457228862619218,0.000772531033712281,0.00124139315068965,-0.000520541105935168,0.234371739593084,-0.000322039623485898,-0.005011792733304,-0.00194159776546227,-5.11063416197011e-05,0.000134285215641518,4.02417285991225e-05,0.000280044689203112,0.00227423960849053,0.0200002667704156,0.000472577640850584,0.000169959827498228,0.00511224879406348,-0.000161988204655031,0.00066923957123217,-0.00301949033699757,0.00384638404822828,-3.24327570264177e-05,-5.66699158333943e-06,0.000126257104049507,0.419647490839347,-1.08744640941521e-06,-4.63996187135769e-06,1.60453017742407e-07,9.46612201105643e-06,-1.46417054278264e-05,1.74001624354617e-05,8.81454411875905e-07,-0.000326898061773167,1.19570018654722e-06,-6.54703602076073e-06,2.09933953807229e-06,0.000307253930205312,-1.22232064402959e-06,-1.07591845438451e-07,-1.65929116701725e-05,-0.000235984570015799,-0.000704730715605834,1.360913496422e-05,0.000109646418134734,-0.000372754084483994,-0.381989637598682,-0.000636859035677618,8.43518212957456e-05,0.00829845445421314,-9.00105603718961e-05,2.22632199406063e-10,9.32431793303172e-16,-1.80445953157796e-08,-0.707106781186548,-5.94104669789699e-08,2.77108276544495e-15,1.0478912735853e-15,-0.000424358854685089,3.65177906263982e-15,-2.16768302258597e-15,-8.23331534697991e-09,-5.59004680411847e-07,-7.86469342728766e-08,-5.95907566226865e-16,-8.56558646195744e-06,-5.64761263984474e-07,-2.94489056490689e-15,-5.49602661927208e-17,4.28313248028978e-17,-1.87074901772996e-05,-0.000138887845671951,2.35073282843155e-17,2.79294561857734e-16,-1.61918465062756e-06,5.55267940527533e-16,-5.05904076935082e-05,5.62406117077751e-08,1.42171258712179e-06,5.17725477919193e-06,-5.86680228039807e-16,2.15844613307021e-06,1.65564265275022e-07,1.11833781400043e-06,2.37235095868783e-16,-1.39280030609065e-05,-2.36665103792325e-16,-8.25747878449625e-16,1.71288499926133e-16,-0.00261276527021916,-6.14370122493983e-08,-5.51733052962759e-16,-2.97574055033548e-15,3.05464186445349e-07,1.72898291987333e-07,-7.60772853934408e-09,4.75645334568779e-16,-9.12866733384789e-16,1.04489753200281e-15,-5.4686893712104e-16,1.5494461768571e-15,-7.50422728329189e-17,1.26060649566559e-15,-1.87848446056618e-15,1.11827780487016e-15,0.0883883476483159
"t51",0.0455633987270956,-0.180685668862859,0.157304249872027,0.064620883577132,-0.184394520761142,-0.0114952746720421,-0.000157503655930201,0.0119982910958765,0.00306711055345874,0.00390538963951029,0.0010826981467798,-0.00194666579184856,-0.00163143072796407,-0.030276209753035,0.0508024061407714,-0.00386793698620916,0.00677325341213339,-0.101786823685459,0.0529138178971298,-7.58766782028501e-05,-1.47102234703104e-05,0.000102802275054344,1.57291794601725e-05,-0.000457228862619225,0.000772531033712346,0.00124139315068973,-0.000520541105935269,0.234371739593084,-0.000322039623486003,-0.00501179273330444,-0.00194159776546244,-5.11063416197159e-05,0.000134285215641626,4.02417285991703e-05,0.000280044689202885,0.00227423960849061,0.0200002667704149,0.000472577640850573,0.000169959827498172,0.00511224879406292,-0.000161988204655399,0.000669239571232177,-0.00301949033699831,0.00384638404822769,-3.24327570266073e-05,-5.66699158304209e-06,0.000126257104048537,0.419647490839348,-1.08744640901986e-06,-4.63996187077832e-06,1.60453020233715e-07,9.46612201088014e-06,-1.46417054275434e-05,1.74001624350215e-05,8.81454412184632e-07,-0.000326898061773232,1.19570018603028e-06,-6.54703602077057e-06,2.09933953893089e-06,0.000307253930204352,-1.22232064444442e-06,-1.07591845566924e-07,-1.65929116691311e-05,-0.000235984570013914,-0.000704730715605965,1.36091349649711e-05,0.000109646418134006,-0.000372754084483243,-0.381989637598683,-0.000636859035677034,8.43518213003309e-05,0.00829845445420015,-9.00105603738232e-05,2.22628377665025e-10,-2.10853845996677e-15,-1.80445995788316e-08,0.707106781186547,-5.94104421671918e-08,-2.01675402830567e-15,-9.17550424708819e-16,-0.000424358854684932,-2.46832536078293e-15,2.6964816040528e-15,-8.23331546387493e-09,-5.59004681842594e-07,-7.86469340463336e-08,1.17828086863583e-15,-8.56558646068488e-06,-5.64761264549337e-07,4.78845248088911e-15,-3.602716542397e-16,-4.3595235456661e-16,-1.87074901764241e-05,-0.000138887845675246,8.16450138598938e-16,-2.28214622442817e-16,-1.61918465059117e-06,-2.50787448320251e-16,-5.05904076936698e-05,5.62406112540572e-08,1.42171258843574e-06,5.17725477826808e-06,-1.84224381613187e-16,2.15844613318838e-06,1.65564265662301e-07,1.1183378138926e-06,-2.06854114192873e-16,-1.39280030613558e-05,3.42732538589421e-16,1.2123560447025e-17,3.26189748520464e-17,-0.00261276527021876,-6.1437011773452e-08,-3.01760581467735e-16,-1.3079404973299e-16,3.05464186894199e-07,1.72898291978876e-07,-7.60772885246322e-09,4.86057872780934e-16,-5.06941436965216e-16,-8.18774936153005e-16,-5.8660249766441e-16,1.40001067323724e-15,4.24558088231165e-16,1.24676937223332e-15,-1.38828296806015e-15,1.0211320975161e-15,0.0883883476483167
"t38",0.0454945431228154,-0.180269808552529,0.156713340649913,0.0642731355760584,-0.183380227234319,-0.0114282715400002,-0.00015643491734649,0.0119040653579992,0.00304190147709861,0.00386960606387371,0.00107148814201123,-0.00191826489542488,-0.00160482359951078,-0.029695713238062,0.0497343474698439,-0.00378360101003616,0.00662306429542726,-0.099446940114402,0.0516019742749696,-7.35557475241393e-05,-1.42572454334611e-05,9.96124003363095e-05,1.51229373569435e-05,-0.000439530718106493,0.000734570598040116,0.00117717939716466,-0.000490810635477357,0.220232512737691,-0.000300332391780681,-0.00463581982284613,-0.00179439613703533,-4.69706539673824e-05,0.000123249282289501,3.68677332121656e-05,0.00025554716766592,0.00207107271580057,0.0181432169392713,0.000427803037168599,0.000152649175054007,0.00458540757417901,-0.000144598950536583,0.000586450787066202,-0.00261791419136562,0.00329603083305179,-2.7474193273263e-05,-4.77661615753799e-06,0.000105490917341532,0.349887532788438,-8.35057289894628e-07,-3.55643282978284e-06,1.11423164895556e-07,6.54108051167042e-06,-9.91014444064352e-06,1.17611449715899e-05,5.43654328746352e-07,-0.000146845103635484,5.25948352335116e-07,-2.18273392645532e-06,5.39597813707447e-07,-8.20741835076195e-05,6.77883333485423e-07,8.83628052027081e-08,1.70360467339247e-05,0.000249899351966915,0.000939568598075401,-2.19922564614833e-05,-0.000204512170696675,0.000740955889690608,0.840227712164534,0.00161805878649087,-0.000609939598019922,0.0413594452705234,-0.000434433472492311,7.60611227299708e-10,1.45251735020393e-15,-5.00480508167357e-08,8.00943546257901e-16,-1.16177055500669e-07,-3.83320857228527e-16,5.23926539459776e-16,-0.000732602390498077,-8.02137482507248e-16,-1.81595740054798e-16,-1.30541720753929e-08,-8.84652943055701e-07,-1.205260647908e-07,-3.06975422126389e-16,-1.25482352041088e-05,-8.22077871906083e-07,-4.33793693604035e-16,-3.14309273622058e-17,-1.38493197622782e-16,-2.5896045276299e-05,-0.000189815148194731,-1.01215149239982e-15,1.89292017612971e-16,-2.11638327632184e-06,-2.8684330060698e-16,-6.50658194091027e-05,7.17775581875902e-08,1.80892508331023e-06,6.57923116122488e-06,-1.57839435648088e-15,2.68769098922283e-06,2.05358822564138e-07,1.37134625210478e-06,-6.73339300492691e-18,-1.69484237394605e-05,3.55865310159706e-16,7.63324300404177e-16,-6.00233044846038e-17,-0.00315437457972069,-7.40603589268702e-08,-3.60603730122635e-17,3.32694604544425e-16,3.63525490183335e-07,2.04695730356386e-07,-8.9970477762222e-09,8.55061809838955e-16,-5.62640894144883e-16,6.26245049102667e-17,-4.71078885169065e-16,1.68722562720576e-15,-4.2338950658531e-16,1.42542887713068e-15,-1.73488390993348e-15,9.82401089917678e-16,0.0883883476483168
