"","t1","t68","t69","t48","t97","t98","t23","t71","t90","t91","t32","t36","t51","t52","t16","t38","t39","t101","t102","t29","t20","t34","t86","t87","t31","t18","t6","t49","t50","t37","t40","t41","t7","t3","t63","t64","t55","t83","t84","t79","t75","t76","t47","t28","t15","t99","t100","t114","t115","t88","t89","t103","t104","t62","t46","t77","t78","t10","t11","t9","t5","t4","t44","t118","t119","t58","t95","t96","t92","t74","t93","t94","t66","t67","t30","t59","t60","t2","t14","t21","t110","t111","t42","t43","t33","t61","t80","t109","t116","t117","t24","t25","t22","t17","t8","t70","t81","t82","t12","t13","t53","t54","t19","t45","t56","t57","t85","t105","t106","t26","t27","t112","t113","t65","t72","t73","t107","t108","t35"
"t24",3.23086173566,5.57319053256,5.57319053256,5.57319053256,5.5731905326,5.5731905326,5.57319053256,5.57319053256,5.57319053256,5.57319053256,5.57319053256,5.57319053246,5.57319053246,5.57319053246,4.68311240006,5.57319053246,5.5731905325,5.57319053254,5.57319053254,5.04660177126,5.5731905325,5.57319053247,5.57319053247,5.57319053247,4.93138653138,5.573190532,5.5731905323,5.57319053227,5.57319053227,5.57319053227,5.57319053237,5.57319053237,4.49510737357,4.28753519067,5.57319053216,5.57319053216,5.57319053217,5.57319053244,5.57319053244,5.57319053246,5.57319053255,5.57319053255,5.57319053245,5.07557425915,5.05689457926,5.57319053234,5.57319053234,5.57319053234,5.57319053234,5.57319053232,5.57319053232,5.57319053238,5.57319053238,5.57319053243,5.57319053243,5.57319053226,5.57319053226,4.795738351254,4.444480997654,4.95235204046,4.2376948819,5.57319053241,5.57319053236,5.573190532358,5.573190532358,5.57319053236,5.57319053256,5.57319053256,5.57319053256,5.12696176246,5.12696176246,5.12696176246,5.12696176241,5.12696176241,5.12696176246,4.86620243306,5.12696176246,3.01028003127,4.78411447402,5.12696176222,5.12696176223,5.12696176223,5.1269617623,5.1269617623,5.12696176221,5.12696176221,5.12696176221,5.12696176221,5.12696176221,5.12696176221,0,1.0937093031,1.20361569846,1.81187959936,2.52574848563,2.52574848473,2.52574848473,2.52574848473,3.77529762466,3.77529762466,3.77529762446,3.77529762446,3.77529762446,3.50674935926,3.77529762458,3.77529762458,3.77529762446,3.77199602621,3.7752976245,3.77529762445,3.77529762445,3.77529762445,3.77529762445,3.77529762442,3.77529762442,3.775297624417,3.775297624427,3.775297624427,3.38448216906
"t25",3.65093191616,5.99326071306,5.99326071306,5.99326071306,5.9932607131,5.9932607131,5.99326071306,5.99326071306,5.99326071306,5.99326071306,5.99326071306,5.99326071296,5.99326071296,5.99326071296,5.10318258056,5.99326071296,5.993260713,5.99326071304,5.99326071304,5.46667195176,5.993260713,5.99326071297,5.99326071297,5.99326071297,5.35145671188,5.9932607125,5.9932607128,5.99326071277,5.99326071277,5.99326071277,5.99326071287,5.99326071287,4.91517755407,4.70760537117,5.99326071266,5.99326071266,5.99326071267,5.99326071294,5.99326071294,5.99326071296,5.99326071305,5.99326071305,5.99326071295,5.49564443965,5.47696475976,5.99326071284,5.99326071284,5.99326071284,5.99326071284,5.99326071282,5.99326071282,5.99326071288,5.99326071288,5.99326071293,5.99326071293,5.99326071276,5.99326071276,5.215808531754,4.864551178154,5.37242222096,4.6577650624,5.99326071291,5.99326071286,5.993260712858,5.993260712858,5.99326071286,5.99326071306,5.99326071306,5.99326071306,5.54703194296,5.54703194296,5.54703194296,5.54703194291,5.54703194291,5.54703194296,5.28627261356,5.54703194296,3.43035021177,5.20418465452,5.54703194272,5.54703194273,5.54703194273,5.5470319428,5.5470319428,5.54703194271,5.54703194271,5.54703194271,5.54703194271,5.54703194271,5.54703194271,1.0937093031,0,1.62368587896,2.23194977986,2.94581866613,2.94581866523,2.94581866523,2.94581866523,4.19536780516,4.19536780516,4.19536780496,4.19536780496,4.19536780496,3.92681953976,4.19536780508,4.19536780508,4.19536780496,4.19206620671,4.195367805,4.19536780495,4.19536780495,4.19536780495,4.19536780495,4.19536780492,4.19536780492,4.195367804917,4.195367804927,4.195367804927,3.80455234956
"t22",3.6509319162,5.9932607131,5.9932607131,5.9932607131,5.99326071314,5.99326071314,5.9932607131,5.9932607131,5.9932607131,5.9932607131,5.9932607131,5.993260713,5.993260713,5.993260713,5.1031825806,5.993260713,5.99326071304,5.99326071308,5.99326071308,5.4666719518,5.99326071304,5.99326071301,5.99326071301,5.99326071301,5.35145671192,5.99326071254,5.99326071284,5.99326071281,5.99326071281,5.99326071281,5.99326071291,5.99326071291,4.91517755411,4.70760537121,5.9932607127,5.9932607127,5.99326071271,5.99326071298,5.99326071298,5.993260713,5.99326071309,5.99326071309,5.99326071299,5.49564443969,5.4769647598,5.99326071288,5.99326071288,5.99326071288,5.99326071288,5.99326071286,5.99326071286,5.99326071292,5.99326071292,5.99326071297,5.99326071297,5.9932607128,5.9932607128,5.215808531794,4.864551178194,5.372422221,4.65776506244,5.99326071295,5.9932607129,5.993260712898,5.993260712898,5.9932607129,5.9932607131,5.9932607131,5.9932607131,5.547031943,5.547031943,5.547031943,5.54703194295,5.54703194295,5.547031943,5.2862726136,5.547031943,3.43035021181,5.20418465456,5.54703194276,5.54703194277,5.54703194277,5.54703194284,5.54703194284,5.54703194275,5.54703194275,5.54703194275,5.54703194275,5.54703194275,5.54703194275,1.20361569846,1.62368587896,0,2.2319497799,2.94581866617,2.94581866527,2.94581866527,2.94581866527,4.1953678052,4.1953678052,4.195367805,4.195367805,4.195367805,3.9268195398,4.19536780512,4.19536780512,4.195367805,4.19206620675,4.19536780504,4.19536780499,4.19536780499,4.19536780499,4.19536780499,4.19536780496,4.19536780496,4.195367804957,4.195367804967,4.195367804967,3.8045523496
"t17",3.6509319163,5.9932607132,5.9932607132,5.9932607132,5.99326071324,5.99326071324,5.9932607132,5.9932607132,5.9932607132,5.9932607132,5.9932607132,5.9932607131,5.9932607131,5.9932607131,5.1031825807,5.9932607131,5.99326071314,5.99326071318,5.99326071318,5.4666719519,5.99326071314,5.99326071311,5.99326071311,5.99326071311,5.35145671202,5.99326071264,5.99326071294,5.99326071291,5.99326071291,5.99326071291,5.99326071301,5.99326071301,4.91517755421,4.70760537131,5.9932607128,5.9932607128,5.99326071281,5.99326071308,5.99326071308,5.9932607131,5.99326071319,5.99326071319,5.99326071309,5.49564443979,5.4769647599,5.99326071298,5.99326071298,5.99326071298,5.99326071298,5.99326071296,5.99326071296,5.99326071302,5.99326071302,5.99326071307,5.99326071307,5.9932607129,5.9932607129,5.215808531894,4.864551178294,5.3724222211,4.65776506254,5.99326071305,5.993260713,5.993260712998,5.993260712998,5.993260713,5.9932607132,5.9932607132,5.9932607132,5.5470319431,5.5470319431,5.5470319431,5.54703194305,5.54703194305,5.5470319431,5.2862726137,5.5470319431,3.43035021191,5.20418465466,5.54703194286,5.54703194287,5.54703194287,5.54703194294,5.54703194294,5.54703194285,5.54703194285,5.54703194285,5.54703194285,5.54703194285,5.54703194285,1.81187959936,2.23194977986,2.2319497799,0,2.94581866627,2.94581866537,2.94581866537,2.94581866537,4.1953678053,4.1953678053,4.1953678051,4.1953678051,4.1953678051,3.9268195399,4.19536780522,4.19536780522,4.1953678051,4.19206620685,4.19536780514,4.19536780509,4.19536780509,4.19536780509,4.19536780509,4.19536780506,4.19536780506,4.195367805057,4.195367805067,4.195367805067,3.8045523497
"t8",3.65093191657,5.99326071347,5.99326071347,5.99326071347,5.99326071351,5.99326071351,5.99326071347,5.99326071347,5.99326071347,5.99326071347,5.99326071347,5.99326071337,5.99326071337,5.99326071337,5.10318258097,5.99326071337,5.99326071341,5.99326071345,5.99326071345,5.46667195217,5.99326071341,5.99326071338,5.99326071338,5.99326071338,5.35145671229,5.99326071291,5.99326071321,5.99326071318,5.99326071318,5.99326071318,5.99326071328,5.99326071328,4.91517755448,4.70760537158,5.99326071307,5.99326071307,5.99326071308,5.99326071335,5.99326071335,5.99326071337,5.99326071346,5.99326071346,5.99326071336,5.49564444006,5.47696476017,5.99326071325,5.99326071325,5.99326071325,5.99326071325,5.99326071323,5.99326071323,5.99326071329,5.99326071329,5.99326071334,5.99326071334,5.99326071317,5.99326071317,5.215808532164,4.864551178564,5.37242222137,4.65776506281,5.99326071332,5.99326071327,5.993260713268,5.993260713268,5.99326071327,5.99326071347,5.99326071347,5.99326071347,5.54703194337,5.54703194337,5.54703194337,5.54703194332,5.54703194332,5.54703194337,5.28627261397,5.54703194337,3.43035021218,5.20418465493,5.54703194313,5.54703194314,5.54703194314,5.54703194321,5.54703194321,5.54703194312,5.54703194312,5.54703194312,5.54703194312,5.54703194312,5.54703194312,2.52574848563,2.94581866613,2.94581866617,2.94581866627,0,2.7926086831,2.7926086831,2.7926086831,4.19536780557,4.19536780557,4.19536780537,4.19536780537,4.19536780537,3.92681954017,4.19536780549,4.19536780549,4.19536780537,4.19206620712,4.19536780541,4.19536780536,4.19536780536,4.19536780536,4.19536780536,4.19536780533,4.19536780533,4.195367805327,4.195367805337,4.195367805337,3.80455234997
"t70",3.65093191567,5.99326071257,5.99326071257,5.99326071257,5.99326071261,5.99326071261,5.99326071257,5.99326071257,5.99326071257,5.99326071257,5.99326071257,5.99326071247,5.99326071247,5.99326071247,5.10318258007,5.99326071247,5.99326071251,5.99326071255,5.99326071255,5.46667195127,5.99326071251,5.99326071248,5.99326071248,5.99326071248,5.35145671139,5.99326071201,5.99326071231,5.99326071228,5.99326071228,5.99326071228,5.99326071238,5.99326071238,4.91517755358,4.70760537068,5.99326071217,5.99326071217,5.99326071218,5.99326071245,5.99326071245,5.99326071247,5.99326071256,5.99326071256,5.99326071246,5.49564443916,5.47696475927,5.99326071235,5.99326071235,5.99326071235,5.99326071235,5.99326071233,5.99326071233,5.99326071239,5.99326071239,5.99326071244,5.99326071244,5.99326071227,5.99326071227,5.215808531264,4.864551177664,5.37242222047,4.65776506191,5.99326071242,5.99326071237,5.993260712368,5.993260712368,5.99326071237,5.99326071257,5.99326071257,5.99326071257,5.54703194247,5.54703194247,5.54703194247,5.54703194242,5.54703194242,5.54703194247,5.28627261307,5.54703194247,3.43035021128,5.20418465403,5.54703194223,5.54703194224,5.54703194224,5.54703194231,5.54703194231,5.54703194222,5.54703194222,5.54703194222,5.54703194222,5.54703194222,5.54703194222,2.52574848473,2.94581866523,2.94581866527,2.94581866537,2.7926086831,0,0.6483411902,0.6483411902,4.19536780467,4.19536780467,4.19536780447,4.19536780447,4.19536780447,3.92681953927,4.19536780459,4.19536780459,4.19536780447,4.19206620622,4.19536780451,4.19536780446,4.19536780446,4.19536780446,4.19536780446,4.19536780443,4.19536780443,4.195367804427,4.195367804437,4.195367804437,3.80455234907
"t81",3.65093191567,5.99326071257,5.99326071257,5.99326071257,5.99326071261,5.99326071261,5.99326071257,5.99326071257,5.99326071257,5.99326071257,5.99326071257,5.99326071247,5.99326071247,5.99326071247,5.10318258007,5.99326071247,5.99326071251,5.99326071255,5.99326071255,5.46667195127,5.99326071251,5.99326071248,5.99326071248,5.99326071248,5.35145671139,5.99326071201,5.99326071231,5.99326071228,5.99326071228,5.99326071228,5.99326071238,5.99326071238,4.91517755358,4.70760537068,5.99326071217,5.99326071217,5.99326071218,5.99326071245,5.99326071245,5.99326071247,5.99326071256,5.99326071256,5.99326071246,5.49564443916,5.47696475927,5.99326071235,5.99326071235,5.99326071235,5.99326071235,5.99326071233,5.99326071233,5.99326071239,5.99326071239,5.99326071244,5.99326071244,5.99326071227,5.99326071227,5.215808531264,4.864551177664,5.37242222047,4.65776506191,5.99326071242,5.99326071237,5.993260712368,5.993260712368,5.99326071237,5.99326071257,5.99326071257,5.99326071257,5.54703194247,5.54703194247,5.54703194247,5.54703194242,5.54703194242,5.54703194247,5.28627261307,5.54703194247,3.43035021128,5.20418465403,5.54703194223,5.54703194224,5.54703194224,5.54703194231,5.54703194231,5.54703194222,5.54703194222,5.54703194222,5.54703194222,5.54703194222,5.54703194222,2.52574848473,2.94581866523,2.94581866527,2.94581866537,2.7926086831,0.6483411902,0,0.372793742,4.19536780467,4.19536780467,4.19536780447,4.19536780447,4.19536780447,3.92681953927,4.19536780459,4.19536780459,4.19536780447,4.19206620622,4.19536780451,4.19536780446,4.19536780446,4.19536780446,4.19536780446,4.19536780443,4.19536780443,4.195367804427,4.195367804437,4.195367804437,3.80455234907
"t82",3.65093191567,5.99326071257,5.99326071257,5.99326071257,5.99326071261,5.99326071261,5.99326071257,5.99326071257,5.99326071257,5.99326071257,5.99326071257,5.99326071247,5.99326071247,5.99326071247,5.10318258007,5.99326071247,5.99326071251,5.99326071255,5.99326071255,5.46667195127,5.99326071251,5.99326071248,5.99326071248,5.99326071248,5.35145671139,5.99326071201,5.99326071231,5.99326071228,5.99326071228,5.99326071228,5.99326071238,5.99326071238,4.91517755358,4.70760537068,5.99326071217,5.99326071217,5.99326071218,5.99326071245,5.99326071245,5.99326071247,5.99326071256,5.99326071256,5.99326071246,5.49564443916,5.47696475927,5.99326071235,5.99326071235,5.99326071235,5.99326071235,5.99326071233,5.99326071233,5.99326071239,5.99326071239,5.99326071244,5.99326071244,5.99326071227,5.99326071227,5.215808531264,4.864551177664,5.37242222047,4.65776506191,5.99326071242,5.99326071237,5.993260712368,5.993260712368,5.99326071237,5.99326071257,5.99326071257,5.99326071257,5.54703194247,5.54703194247,5.54703194247,5.54703194242,5.54703194242,5.54703194247,5.28627261307,5.54703194247,3.43035021128,5.20418465403,5.54703194223,5.54703194224,5.54703194224,5.54703194231,5.54703194231,5.54703194222,5.54703194222,5.54703194222,5.54703194222,5.54703194222,5.54703194222,2.52574848473,2.94581866523,2.94581866527,2.94581866537,2.7926086831,0.6483411902,0.372793742,0,4.19536780467,4.19536780467,4.19536780447,4.19536780447,4.19536780447,3.92681953927,4.19536780459,4.19536780459,4.19536780447,4.19206620622,4.19536780451,4.19536780446,4.19536780446,4.19536780446,4.19536780446,4.19536780443,4.19536780443,4.195367804427,4.195367804437,4.195367804437,3.80455234907
"t12",3.6509319162,5.9932607131,5.9932607131,5.9932607131,5.99326071314,5.99326071314,5.9932607131,5.9932607131,5.9932607131,5.9932607131,5.9932607131,5.993260713,5.993260713,5.993260713,5.1031825806,5.993260713,5.99326071304,5.99326071308,5.99326071308,5.4666719518,5.99326071304,5.99326071301,5.99326071301,5.99326071301,5.35145671192,5.99326071254,5.99326071284,5.99326071281,5.99326071281,5.99326071281,5.99326071291,5.99326071291,4.91517755411,4.70760537121,5.9932607127,5.9932607127,5.99326071271,5.99326071298,5.99326071298,5.993260713,5.99326071309,5.99326071309,5.99326071299,5.49564443969,5.4769647598,5.99326071288,5.99326071288,5.99326071288,5.99326071288,5.99326071286,5.99326071286,5.99326071292,5.99326071292,5.99326071297,5.99326071297,5.9932607128,5.9932607128,5.215808531794,4.864551178194,5.372422221,4.65776506244,5.99326071295,5.9932607129,5.993260712898,5.993260712898,5.9932607129,5.9932607131,5.9932607131,5.9932607131,5.547031943,5.547031943,5.547031943,5.54703194295,5.54703194295,5.547031943,5.2862726136,5.547031943,3.43035021181,5.20418465456,5.54703194276,5.54703194277,5.54703194277,5.54703194284,5.54703194284,5.54703194275,5.54703194275,5.54703194275,5.54703194275,5.54703194275,5.54703194275,3.77529762466,4.19536780516,4.1953678052,4.1953678053,4.19536780557,4.19536780467,4.19536780467,4.19536780467,0,2.420483616,3.3129649942,3.3129649942,3.3129649942,3.3997363578,3.66828462312,3.66828462312,3.668284623,3.66498302475,3.66828462304,3.66828462299,3.66828462299,3.66828462299,3.66828462299,3.66828462296,3.66828462296,3.668284622957,3.668284622967,3.668284622967,3.2774691676
"t13",3.6509319162,5.9932607131,5.9932607131,5.9932607131,5.99326071314,5.99326071314,5.9932607131,5.9932607131,5.9932607131,5.9932607131,5.9932607131,5.993260713,5.993260713,5.993260713,5.1031825806,5.993260713,5.99326071304,5.99326071308,5.99326071308,5.4666719518,5.99326071304,5.99326071301,5.99326071301,5.99326071301,5.35145671192,5.99326071254,5.99326071284,5.99326071281,5.99326071281,5.99326071281,5.99326071291,5.99326071291,4.91517755411,4.70760537121,5.9932607127,5.9932607127,5.99326071271,5.99326071298,5.99326071298,5.993260713,5.99326071309,5.99326071309,5.99326071299,5.49564443969,5.4769647598,5.99326071288,5.99326071288,5.99326071288,5.99326071288,5.99326071286,5.99326071286,5.99326071292,5.99326071292,5.99326071297,5.99326071297,5.9932607128,5.9932607128,5.215808531794,4.864551178194,5.372422221,4.65776506244,5.99326071295,5.9932607129,5.993260712898,5.993260712898,5.9932607129,5.9932607131,5.9932607131,5.9932607131,5.547031943,5.547031943,5.547031943,5.54703194295,5.54703194295,5.547031943,5.2862726136,5.547031943,3.43035021181,5.20418465456,5.54703194276,5.54703194277,5.54703194277,5.54703194284,5.54703194284,5.54703194275,5.54703194275,5.54703194275,5.54703194275,5.54703194275,5.54703194275,3.77529762466,4.19536780516,4.1953678052,4.1953678053,4.19536780557,4.19536780467,4.19536780467,4.19536780467,2.420483616,0,3.3129649942,3.3129649942,3.3129649942,3.3997363578,3.66828462312,3.66828462312,3.668284623,3.66498302475,3.66828462304,3.66828462299,3.66828462299,3.66828462299,3.66828462299,3.66828462296,3.66828462296,3.668284622957,3.668284622967,3.668284622967,3.2774691676
"t53",3.650931916,5.9932607129,5.9932607129,5.9932607129,5.99326071294,5.99326071294,5.9932607129,5.9932607129,5.9932607129,5.9932607129,5.9932607129,5.9932607128,5.9932607128,5.9932607128,5.1031825804,5.9932607128,5.99326071284,5.99326071288,5.99326071288,5.4666719516,5.99326071284,5.99326071281,5.99326071281,5.99326071281,5.35145671172,5.99326071234,5.99326071264,5.99326071261,5.99326071261,5.99326071261,5.99326071271,5.99326071271,4.91517755391,4.70760537101,5.9932607125,5.9932607125,5.99326071251,5.99326071278,5.99326071278,5.9932607128,5.99326071289,5.99326071289,5.99326071279,5.49564443949,5.4769647596,5.99326071268,5.99326071268,5.99326071268,5.99326071268,5.99326071266,5.99326071266,5.99326071272,5.99326071272,5.99326071277,5.99326071277,5.9932607126,5.9932607126,5.215808531594,4.864551177994,5.3724222208,4.65776506224,5.99326071275,5.9932607127,5.993260712698,5.993260712698,5.9932607127,5.9932607129,5.9932607129,5.9932607129,5.5470319428,5.5470319428,5.5470319428,5.54703194275,5.54703194275,5.5470319428,5.2862726134,5.5470319428,3.43035021161,5.20418465436,5.54703194256,5.54703194257,5.54703194257,5.54703194264,5.54703194264,5.54703194255,5.54703194255,5.54703194255,5.54703194255,5.54703194255,5.54703194255,3.77529762446,4.19536780496,4.195367805,4.1953678051,4.19536780537,4.19536780447,4.19536780447,4.19536780447,3.3129649942,3.3129649942,0,0.8591936568,1.966720949,3.3997363576,3.66828462292,3.66828462292,3.6682846228,3.66498302455,3.66828462284,3.66828462279,3.66828462279,3.66828462279,3.66828462279,3.66828462276,3.66828462276,3.668284622757,3.668284622767,3.668284622767,3.2774691674
"t54",3.650931916,5.9932607129,5.9932607129,5.9932607129,5.99326071294,5.99326071294,5.9932607129,5.9932607129,5.9932607129,5.9932607129,5.9932607129,5.9932607128,5.9932607128,5.9932607128,5.1031825804,5.9932607128,5.99326071284,5.99326071288,5.99326071288,5.4666719516,5.99326071284,5.99326071281,5.99326071281,5.99326071281,5.35145671172,5.99326071234,5.99326071264,5.99326071261,5.99326071261,5.99326071261,5.99326071271,5.99326071271,4.91517755391,4.70760537101,5.9932607125,5.9932607125,5.99326071251,5.99326071278,5.99326071278,5.9932607128,5.99326071289,5.99326071289,5.99326071279,5.49564443949,5.4769647596,5.99326071268,5.99326071268,5.99326071268,5.99326071268,5.99326071266,5.99326071266,5.99326071272,5.99326071272,5.99326071277,5.99326071277,5.9932607126,5.9932607126,5.215808531594,4.864551177994,5.3724222208,4.65776506224,5.99326071275,5.9932607127,5.993260712698,5.993260712698,5.9932607127,5.9932607129,5.9932607129,5.9932607129,5.5470319428,5.5470319428,5.5470319428,5.54703194275,5.54703194275,5.5470319428,5.2862726134,5.5470319428,3.43035021161,5.20418465436,5.54703194256,5.54703194257,5.54703194257,5.54703194264,5.54703194264,5.54703194255,5.54703194255,5.54703194255,5.54703194255,5.54703194255,5.54703194255,3.77529762446,4.19536780496,4.195367805,4.1953678051,4.19536780537,4.19536780447,4.19536780447,4.19536780447,3.3129649942,3.3129649942,0.8591936568,0,1.966720949,3.3997363576,3.66828462292,3.66828462292,3.6682846228,3.66498302455,3.66828462284,3.66828462279,3.66828462279,3.66828462279,3.66828462279,3.66828462276,3.66828462276,3.668284622757,3.668284622767,3.668284622767,3.2774691674
"t19",3.650931916,5.9932607129,5.9932607129,5.9932607129,5.99326071294,5.99326071294,5.9932607129,5.9932607129,5.9932607129,5.9932607129,5.9932607129,5.9932607128,5.9932607128,5.9932607128,5.1031825804,5.9932607128,5.99326071284,5.99326071288,5.99326071288,5.4666719516,5.99326071284,5.99326071281,5.99326071281,5.99326071281,5.35145671172,5.99326071234,5.99326071264,5.99326071261,5.99326071261,5.99326071261,5.99326071271,5.99326071271,4.91517755391,4.70760537101,5.9932607125,5.9932607125,5.99326071251,5.99326071278,5.99326071278,5.9932607128,5.99326071289,5.99326071289,5.99326071279,5.49564443949,5.4769647596,5.99326071268,5.99326071268,5.99326071268,5.99326071268,5.99326071266,5.99326071266,5.99326071272,5.99326071272,5.99326071277,5.99326071277,5.9932607126,5.9932607126,5.215808531594,4.864551177994,5.3724222208,4.65776506224,5.99326071275,5.9932607127,5.993260712698,5.993260712698,5.9932607127,5.9932607129,5.9932607129,5.9932607129,5.5470319428,5.5470319428,5.5470319428,5.54703194275,5.54703194275,5.5470319428,5.2862726134,5.5470319428,3.43035021161,5.20418465436,5.54703194256,5.54703194257,5.54703194257,5.54703194264,5.54703194264,5.54703194255,5.54703194255,5.54703194255,5.54703194255,5.54703194255,5.54703194255,3.77529762446,4.19536780496,4.195367805,4.1953678051,4.19536780537,4.19536780447,4.19536780447,4.19536780447,3.3129649942,3.3129649942,1.966720949,1.966720949,0,3.3997363576,3.66828462292,3.66828462292,3.6682846228,3.66498302455,3.66828462284,3.66828462279,3.66828462279,3.66828462279,3.66828462279,3.66828462276,3.66828462276,3.668284622757,3.668284622767,3.668284622767,3.2774691674
"t45",3.3823836508,5.7247124477,5.7247124477,5.7247124477,5.72471244774,5.72471244774,5.7247124477,5.7247124477,5.7247124477,5.7247124477,5.7247124477,5.7247124476,5.7247124476,5.7247124476,4.8346343152,5.7247124476,5.72471244764,5.72471244768,5.72471244768,5.1981236864,5.72471244764,5.72471244761,5.72471244761,5.72471244761,5.08290844652,5.72471244714,5.72471244744,5.72471244741,5.72471244741,5.72471244741,5.72471244751,5.72471244751,4.64662928871,4.43905710581,5.7247124473,5.7247124473,5.72471244731,5.72471244758,5.72471244758,5.7247124476,5.72471244769,5.72471244769,5.72471244759,5.22709617429,5.2084164944,5.72471244748,5.72471244748,5.72471244748,5.72471244748,5.72471244746,5.72471244746,5.72471244752,5.72471244752,5.72471244757,5.72471244757,5.7247124474,5.7247124474,4.947260266394,4.596002912794,5.1038739556,4.38921679704,5.72471244755,5.7247124475,5.724712447498,5.724712447498,5.7247124475,5.7247124477,5.7247124477,5.7247124477,5.2784836776,5.2784836776,5.2784836776,5.27848367755,5.27848367755,5.2784836776,5.0177243482,5.2784836776,3.16180194641,4.93563638916,5.27848367736,5.27848367737,5.27848367737,5.27848367744,5.27848367744,5.27848367735,5.27848367735,5.27848367735,5.27848367735,5.27848367735,5.27848367735,3.50674935926,3.92681953976,3.9268195398,3.9268195399,3.92681954017,3.92681953927,3.92681953927,3.92681953927,3.3997363578,3.3997363578,3.3997363576,3.3997363576,3.3997363576,0,0.69429834152,0.69429834152,1.5429088462,1.53960724795,1.54290884624,1.54290884619,1.54290884619,2.90098572539,2.90098572539,2.90098572536,2.90098572536,2.900985725357,2.900985725367,2.900985725367,2.51017027
"t56",3.65093191612,5.99326071302,5.99326071302,5.99326071302,5.99326071306,5.99326071306,5.99326071302,5.99326071302,5.99326071302,5.99326071302,5.99326071302,5.99326071292,5.99326071292,5.99326071292,5.10318258052,5.99326071292,5.99326071296,5.993260713,5.993260713,5.46667195172,5.99326071296,5.99326071293,5.99326071293,5.99326071293,5.35145671184,5.99326071246,5.99326071276,5.99326071273,5.99326071273,5.99326071273,5.99326071283,5.99326071283,4.91517755403,4.70760537113,5.99326071262,5.99326071262,5.99326071263,5.9932607129,5.9932607129,5.99326071292,5.99326071301,5.99326071301,5.99326071291,5.49564443961,5.47696475972,5.9932607128,5.9932607128,5.9932607128,5.9932607128,5.99326071278,5.99326071278,5.99326071284,5.99326071284,5.99326071289,5.99326071289,5.99326071272,5.99326071272,5.215808531714,4.864551178114,5.37242222092,4.65776506236,5.99326071287,5.99326071282,5.993260712818,5.993260712818,5.99326071282,5.99326071302,5.99326071302,5.99326071302,5.54703194292,5.54703194292,5.54703194292,5.54703194287,5.54703194287,5.54703194292,5.28627261352,5.54703194292,3.43035021173,5.20418465448,5.54703194268,5.54703194269,5.54703194269,5.54703194276,5.54703194276,5.54703194267,5.54703194267,5.54703194267,5.54703194267,5.54703194267,5.54703194267,3.77529762458,4.19536780508,4.19536780512,4.19536780522,4.19536780549,4.19536780459,4.19536780459,4.19536780459,3.66828462312,3.66828462312,3.66828462292,3.66828462292,3.66828462292,0.69429834152,0,0.8134412092,1.81145711152,1.80815551327,1.81145711156,1.81145711151,1.81145711151,3.16953399071,3.16953399071,3.16953399068,3.16953399068,3.169533990677,3.169533990687,3.169533990687,2.77871853532
"t57",3.65093191612,5.99326071302,5.99326071302,5.99326071302,5.99326071306,5.99326071306,5.99326071302,5.99326071302,5.99326071302,5.99326071302,5.99326071302,5.99326071292,5.99326071292,5.99326071292,5.10318258052,5.99326071292,5.99326071296,5.993260713,5.993260713,5.46667195172,5.99326071296,5.99326071293,5.99326071293,5.99326071293,5.35145671184,5.99326071246,5.99326071276,5.99326071273,5.99326071273,5.99326071273,5.99326071283,5.99326071283,4.91517755403,4.70760537113,5.99326071262,5.99326071262,5.99326071263,5.9932607129,5.9932607129,5.99326071292,5.99326071301,5.99326071301,5.99326071291,5.49564443961,5.47696475972,5.9932607128,5.9932607128,5.9932607128,5.9932607128,5.99326071278,5.99326071278,5.99326071284,5.99326071284,5.99326071289,5.99326071289,5.99326071272,5.99326071272,5.215808531714,4.864551178114,5.37242222092,4.65776506236,5.99326071287,5.99326071282,5.993260712818,5.993260712818,5.99326071282,5.99326071302,5.99326071302,5.99326071302,5.54703194292,5.54703194292,5.54703194292,5.54703194287,5.54703194287,5.54703194292,5.28627261352,5.54703194292,3.43035021173,5.20418465448,5.54703194268,5.54703194269,5.54703194269,5.54703194276,5.54703194276,5.54703194267,5.54703194267,5.54703194267,5.54703194267,5.54703194267,5.54703194267,3.77529762458,4.19536780508,4.19536780512,4.19536780522,4.19536780549,4.19536780459,4.19536780459,4.19536780459,3.66828462312,3.66828462312,3.66828462292,3.66828462292,3.66828462292,0.69429834152,0.8134412092,0,1.81145711152,1.80815551327,1.81145711156,1.81145711151,1.81145711151,3.16953399071,3.16953399071,3.16953399068,3.16953399068,3.169533990677,3.169533990687,3.169533990687,2.77871853532
