"","t1","t2","t19","t97","t163","t164","t73","t70","t40","t108","t109","t124","t125","t23","t74","t86","t87","t46","t53","t57","t58","t8","t11","t12","t14","t24","t42","t142","t143","t41","t30","t33","t133","t140","t141","t153","t154","t31","t98","t112","t113","t90","t20","t22","t117","t134","t135","t159","t160","t82","t83","t50","t69","t92","t93","t21","t119","t169","t170","t96","t104","t122","t123","t110","t78","t79","t85","t157","t158","t99","t59","t60","t45","t36","t9","t88","t89","t27","t34","t54","t71","t72","t75","t114","t138","t139","t105","t94","t63","t64","t15","t111","t136","t137","t118","t91","t28","t65","t66","t61","t165","t166","t161","t162","t149","t150","t146","t48","t49","t130","t151","t152","t39","t102","t103","t47","t37","t80","t81","t100","t101","t17","t18","t38","t167","t168","t106","t107","t62","t7","t128","t129","t67","t68","t76","t77","t6","t10","t25","t43","t44","t29","t26","t147","t148","t35","t13","t115","t116","t120","t121","t95","t84","t5","t32","t155","t156","t16","t131","t132","t51","t52","t55","t56","t144","t145","t126","t127","t4","t3"
"t54",10.4868060185,11.3020134337,4.738140201537,6.102950581517,6.382789107247,6.382789107247,6.382789107217,5.804045984237,6.382789106887,6.382789107027,6.382789107027,6.382789107087,6.382789107087,4.722539155587,6.382789107307,6.382789107307,5.798796643087,5.423082335507,6.382789106907,5.417025180617,5.440905166817,3.392687087067,5.977052042007,3.986821043277,5.153188311967,4.883030027767,5.812734919217,6.382789106517,6.382789106517,4.977171549297,6.382789107167,4.980572633067,6.382789106667,6.382789106657,6.382789106657,6.382789107067,6.382789107067,4.749569471207,6.382789107367,6.382789107367,6.382789107367,6.382789107367,4.608805899567,6.382789107127,6.382789106927,6.382789106927,6.382789106927,6.336011951737,6.382789106917,6.382789106947,5.776583959177,6.382789107247,5.760696315117,6.382789106917,6.382789106917,4.650821743807,6.382789106507,6.382789106592,6.382789106592,6.382789106507,6.158682536007,6.382789107017,6.259816248517,6.382789106987,6.382789107047,6.073502290847,6.382789107407,6.382789107407,6.382789107407,6.382789107407,6.382789106577,6.382789106577,6.382789107377,5.038183384177,4.652767758277,6.375447609137,5.768421945307,5.934559524837,1.4774941917,0,1.632147889749,1.036830568549,1.63214788969,1.5264681049,1.41142761781,1.5086688665,1.24390904776,1.63214788969,1.10331638739,0.718536933227,6.00266364397,8.55846856658,8.55846856662,8.55846856662,8.55846856662,8.55846856668,6.81554527988,7.73187098906,8.05168019811,8.5584685673,8.55846856739,8.55846856739,8.55846856732,8.55846856732,8.5584685673,8.5584685673,8.55846856736,8.55846856726,7.54506312506,8.55846856736,8.55846856736,8.55846856736,7.07150067536,8.55846856692,8.55846856692,7.35070919282,7.31046926982,8.11805686922,8.55846856682,8.5584685667,8.5584685667,7.0021740386,6.5365253234,10.6194599757,10.619459975796,10.619459975796,10.6194599758,10.6194599758,9.8354206225,7.0345381718,10.6194599756,10.6194599756,10.6194599757,10.3252124736,10.1257890156,10.6194599755,7.1940652181,7.80091679346,8.59130298329,10.6194599751,10.6194599751,9.0094534574,8.8731675971,10.6194599756,10.6194599756,10.6194599755,8.15060176961,10.246647533802,10.61945997501,10.61945997491,10.61945997491,10.61945997501,10.52503574541,8.06429499651,9.31740939635,10.61945997585,10.61945997585,8.52918079315,10.61945997585,10.61945997585,10.61945997572,10.61945997572,10.06034458725,10.61945997585,10.61945997605,10.61945997605,10.61945997595,10.61945997595,5.7155223925,5.49548757922
"t71",11.051624305449,11.866831720649,5.302958488486,6.667768868466,6.947607394196,6.947607394196,6.947607394166,6.368864271186,6.947607393836,6.947607393976,6.947607393976,6.947607394036,6.947607394036,5.287357442536,6.947607394256,6.947607394256,6.363614930036,5.987900622456,6.947607393856,5.981843467566,6.005723453766,3.957505374016,6.541870328956,4.551639330226,5.718006598916,5.447848314716,6.377553206166,6.947607393466,6.947607393466,5.541989836246,6.947607394116,5.545390920016,6.947607393616,6.947607393606,6.947607393606,6.947607394016,6.947607394016,5.314387758156,6.947607394316,6.947607394316,6.947607394316,6.947607394316,5.173624186516,6.947607394076,6.947607393876,6.947607393876,6.947607393876,6.900830238686,6.947607393866,6.947607393896,6.341402246126,6.947607394196,6.325514602066,6.947607393866,6.947607393866,5.215640030756,6.947607393456,6.947607393541,6.947607393541,6.947607393456,6.723500822956,6.947607393966,6.824634535466,6.947607393936,6.947607393996,6.638320577796,6.947607394356,6.947607394356,6.947607394356,6.947607394356,6.947607393526,6.947607393526,6.947607394326,5.603001671126,5.217586045226,6.940265896086,6.333240232256,6.499377811786,2.042312478649,1.632147889749,0,1.0820125798,1.692039924919,1.586360140129,1.471319653039,1.568560901729,1.303801082989,1.692039924919,1.501996842019,1.117217387856,6.567481930919,9.123286853529,9.123286853569,9.123286853569,9.123286853569,9.123286853629,7.380363566829,8.296689276009,8.616498485059,9.123286854249,9.123286854339,9.123286854339,9.123286854269,9.123286854269,9.123286854249,9.123286854249,9.123286854309,9.123286854209,8.109881412009,9.123286854309,9.123286854309,9.123286854309,7.636318962309,9.123286853869,9.123286853869,7.915527479769,7.875287556769,8.682875156169,9.123286853769,9.123286853649,9.123286853649,7.566992325549,7.101343610349,11.184278262649,11.184278262745,11.184278262745,11.184278262749,11.184278262749,10.400238909449,7.599356458749,11.184278262549,11.184278262549,11.184278262649,10.890030760549,10.690607302549,11.184278262449,7.758883505049,8.365735080409,9.156121270239,11.184278262049,11.184278262049,9.574271744349,9.437985884049,11.184278262549,11.184278262549,11.184278262449,8.715420056559,10.811465820751,11.184278261959,11.184278261859,11.184278261859,11.184278261959,11.089854032359,8.629113283459,9.882227683299,11.184278262799,11.184278262799,9.093999080099,11.184278262799,11.184278262799,11.184278262669,11.184278262669,10.625162874199,11.184278262799,11.184278262999,11.184278262999,11.184278262899,11.184278262899,6.280340679449,6.060305866169
"t72",10.456306984249,11.271514399449,4.707641167286,6.072451547266,6.352290072996,6.352290072996,6.352290072966,5.773546949986,6.352290072636,6.352290072776,6.352290072776,6.352290072836,6.352290072836,4.692040121336,6.352290073056,6.352290073056,5.768297608836,5.392583301256,6.352290072656,5.386526146366,5.410406132566,3.362188052816,5.946553007756,3.956322009026,5.122689277716,4.852530993516,5.782235884966,6.352290072266,6.352290072266,4.946672515046,6.352290072916,4.950073598816,6.352290072416,6.352290072406,6.352290072406,6.352290072816,6.352290072816,4.719070436956,6.352290073116,6.352290073116,6.352290073116,6.352290073116,4.578306865316,6.352290072876,6.352290072676,6.352290072676,6.352290072676,6.305512917486,6.352290072666,6.352290072696,5.746084924926,6.352290072996,5.730197280866,6.352290072666,6.352290072666,4.620322709556,6.352290072256,6.352290072341,6.352290072341,6.352290072256,6.128183501756,6.352290072766,6.229317214266,6.352290072736,6.352290072796,6.043003256596,6.352290073156,6.352290073156,6.352290073156,6.352290073156,6.352290072326,6.352290072326,6.352290073126,5.007684349926,4.622268724026,6.344948574886,5.737922911056,5.904060490586,1.446995157449,1.036830568549,1.0820125798,0,1.096722603719,0.991042818929,0.876002331839,0.973243580529,0.708483761789,1.096722603719,0.906679520819,0.521900066656,5.972164609719,8.527969532329,8.527969532369,8.527969532369,8.527969532369,8.527969532429,6.785046245629,7.701371954809,8.021181163859,8.527969533049,8.527969533139,8.527969533139,8.527969533069,8.527969533069,8.527969533049,8.527969533049,8.527969533109,8.527969533009,7.514564090809,8.527969533109,8.527969533109,8.527969533109,7.041001641109,8.527969532669,8.527969532669,7.320210158569,7.279970235569,8.087557834969,8.527969532569,8.527969532449,8.527969532449,6.971675004349,6.506026289149,10.588960941449,10.588960941545,10.588960941545,10.588960941549,10.588960941549,9.804921588249,7.004039137549,10.588960941349,10.588960941349,10.588960941449,10.294713439349,10.095289981349,10.588960941249,7.163566183849,7.770417759209,8.560803949039,10.588960940849,10.588960940849,8.978954423149,8.842668562849,10.588960941349,10.588960941349,10.588960941249,8.120102735359,10.216148499551,10.588960940759,10.588960940659,10.588960940659,10.588960940759,10.494536711159,8.033795962259,9.286910362099,10.588960941599,10.588960941599,8.498681758899,10.588960941599,10.588960941599,10.588960941469,10.588960941469,10.029845552999,10.588960941599,10.588960941799,10.588960941799,10.588960941699,10.588960941699,5.685023358249,5.464988544969
"t75",11.05162430539,11.86683172059,5.302958488427,6.667768868407,6.947607394137,6.947607394137,6.947607394107,6.368864271127,6.947607393777,6.947607393917,6.947607393917,6.947607393977,6.947607393977,5.287357442477,6.947607394197,6.947607394197,6.363614929977,5.987900622397,6.947607393797,5.981843467507,6.005723453707,3.957505373957,6.541870328897,4.551639330167,5.718006598857,5.447848314657,6.377553206107,6.947607393407,6.947607393407,5.541989836187,6.947607394057,5.545390919957,6.947607393557,6.947607393547,6.947607393547,6.947607393957,6.947607393957,5.314387758097,6.947607394257,6.947607394257,6.947607394257,6.947607394257,5.173624186457,6.947607394017,6.947607393817,6.947607393817,6.947607393817,6.900830238627,6.947607393807,6.947607393837,6.341402246067,6.947607394137,6.325514602007,6.947607393807,6.947607393807,5.215640030697,6.947607393397,6.947607393482,6.947607393482,6.947607393397,6.723500822897,6.947607393907,6.824634535407,6.947607393877,6.947607393937,6.638320577737,6.947607394297,6.947607394297,6.947607394297,6.947607394297,6.947607393467,6.947607393467,6.947607394267,5.603001671067,5.217586045167,6.940265896027,6.333240232197,6.499377811727,2.04231247859,1.63214788969,1.692039924919,1.096722603719,0,1.42586854841,1.31082806132,1.40806931001,1.14330949127,1.5315483332,1.50199684196,1.117217387797,6.56748193086,9.12328685347,9.12328685351,9.12328685351,9.12328685351,9.12328685357,7.38036356677,8.29668927595,8.616498485,9.12328685419,9.12328685428,9.12328685428,9.12328685421,9.12328685421,9.12328685419,9.12328685419,9.12328685425,9.12328685415,8.10988141195,9.12328685425,9.12328685425,9.12328685425,7.63631896225,9.12328685381,9.12328685381,7.91552747971,7.87528755671,8.68287515611,9.12328685371,9.12328685359,9.12328685359,7.56699232549,7.10134361029,11.18427826259,11.184278262686,11.184278262686,11.18427826269,11.18427826269,10.40023890939,7.59935645869,11.18427826249,11.18427826249,11.18427826259,10.89003076049,10.69060730249,11.18427826239,7.75888350499,8.36573508035,9.15612127018,11.18427826199,11.18427826199,9.57427174429,9.43798588399,11.18427826249,11.18427826249,11.18427826239,8.7154200565,10.811465820692,11.1842782619,11.1842782618,11.1842782618,11.1842782619,11.0898540323,8.6291132834,9.88222768324,11.18427826274,11.18427826274,9.09399908004,11.18427826274,11.18427826274,11.18427826261,11.18427826261,10.62516287414,11.18427826274,11.18427826294,11.18427826294,11.18427826284,11.18427826284,6.28034067939,6.06030586611
"t114",10.9459445206,11.7611519358,5.197278703637,6.562089083617,6.841927609347,6.841927609347,6.841927609317,6.263184486337,6.841927608987,6.841927609127,6.841927609127,6.841927609187,6.841927609187,5.181677657687,6.841927609407,6.841927609407,6.257935145187,5.882220837607,6.841927609007,5.876163682717,5.900043668917,3.851825589167,6.436190544107,4.445959545377,5.612326814067,5.342168529867,6.271873421317,6.841927608617,6.841927608617,5.436310051397,6.841927609267,5.439711135167,6.841927608767,6.841927608757,6.841927608757,6.841927609167,6.841927609167,5.208707973307,6.841927609467,6.841927609467,6.841927609467,6.841927609467,5.067944401667,6.841927609227,6.841927609027,6.841927609027,6.841927609027,6.795150453837,6.841927609017,6.841927609047,6.235722461277,6.841927609347,6.219834817217,6.841927609017,6.841927609017,5.109960245907,6.841927608607,6.841927608692,6.841927608692,6.841927608607,6.617821038107,6.841927609117,6.718954750617,6.841927609087,6.841927609147,6.532640792947,6.841927609507,6.841927609507,6.841927609507,6.841927609507,6.841927608677,6.841927608677,6.841927609477,5.497321886277,5.111906260377,6.834586111237,6.227560447407,6.393698026937,1.9366326938,1.5264681049,1.586360140129,0.991042818929,1.42586854841,0,0.44590622631,0.543147475,0.39418416768,1.04844349021,1.39631705717,1.011537603007,6.46180214607,9.01760706868,9.01760706872,9.01760706872,9.01760706872,9.01760706878,7.27468378198,8.19100949116,8.51081870021,9.0176070694,9.01760706949,9.01760706949,9.01760706942,9.01760706942,9.0176070694,9.0176070694,9.01760706946,9.01760706936,8.00420162716,9.01760706946,9.01760706946,9.01760706946,7.53063917746,9.01760706902,9.01760706902,7.80984769492,7.76960777192,8.57719537132,9.01760706892,9.0176070688,9.0176070688,7.4613125407,6.9956638255,11.0785984778,11.078598477896,11.078598477896,11.0785984779,11.0785984779,10.2945591246,7.4936766739,11.0785984777,11.0785984777,11.0785984778,10.7843509757,10.5849275177,11.0785984776,7.6532037202,8.26005529556,9.05044148539,11.0785984772,11.0785984772,9.4685919595,9.3323060992,11.0785984777,11.0785984777,11.0785984776,8.60974027171,10.705786035902,11.07859847711,11.07859847701,11.07859847701,11.07859847711,10.98417424751,8.52343349861,9.77654789845,11.07859847795,11.07859847795,8.98831929525,11.07859847795,11.07859847795,11.07859847782,11.07859847782,10.51948308935,11.07859847795,11.07859847815,11.07859847815,11.07859847805,11.07859847805,6.1746608946,5.95462608132
"t138",10.83090403351,11.64611144871,5.082238216547,6.447048596527,6.726887122257,6.726887122257,6.726887122227,6.148143999247,6.726887121897,6.726887122037,6.726887122037,6.726887122097,6.726887122097,5.066637170597,6.726887122317,6.726887122317,6.142894658097,5.767180350517,6.726887121917,5.761123195627,5.785003181827,3.736785102077,6.321150057017,4.330919058287,5.497286326977,5.227128042777,6.156832934227,6.726887121527,6.726887121527,5.321269564307,6.726887122177,5.324670648077,6.726887121677,6.726887121667,6.726887121667,6.726887122077,6.726887122077,5.093667486217,6.726887122377,6.726887122377,6.726887122377,6.726887122377,4.952903914577,6.726887122137,6.726887121937,6.726887121937,6.726887121937,6.680109966747,6.726887121927,6.726887121957,6.120681974187,6.726887122257,6.104794330127,6.726887121927,6.726887121927,4.994919758817,6.726887121517,6.726887121602,6.726887121602,6.726887121517,6.502780551017,6.726887122027,6.603914263527,6.726887121997,6.726887122057,6.417600305857,6.726887122417,6.726887122417,6.726887122417,6.726887122417,6.726887121587,6.726887121587,6.726887122387,5.382281399187,4.996865773287,6.719545624147,6.112519960317,6.278657539847,1.82159220671,1.41142761781,1.471319653039,0.876002331839,1.31082806132,0.44590622631,0,0.15368593111,0.27914368059,0.93340300312,1.28127657008,0.896497115917,6.34676165898,8.90256658159,8.90256658163,8.90256658163,8.90256658163,8.90256658169,7.15964329489,8.07596900407,8.39577821312,8.90256658231,8.9025665824,8.9025665824,8.90256658233,8.90256658233,8.90256658231,8.90256658231,8.90256658237,8.90256658227,7.88916114007,8.90256658237,8.90256658237,8.90256658237,7.41559869037,8.90256658193,8.90256658193,7.69480720783,7.65456728483,8.46215488423,8.90256658183,8.90256658171,8.90256658171,7.34627205361,6.88062333841,10.96355799071,10.963557990806,10.963557990806,10.96355799081,10.96355799081,10.17951863751,7.37863618681,10.96355799061,10.96355799061,10.96355799071,10.66931048861,10.46988703061,10.96355799051,7.53816323311,8.14501480847,8.9354009983,10.96355799011,10.96355799011,9.35355147241,9.21726561211,10.96355799061,10.96355799061,10.96355799051,8.49469978462,10.590745548812,10.96355799002,10.96355798992,10.96355798992,10.96355799002,10.86913376042,8.40839301152,9.66150741136,10.96355799086,10.96355799086,8.87327880816,10.96355799086,10.96355799086,10.96355799073,10.96355799073,10.40444260226,10.96355799086,10.96355799106,10.96355799106,10.96355799096,10.96355799096,6.05962040751,5.83958559423
"t139",10.9281452822,11.7433526974,5.179479465237,6.544289845217,6.824128370947,6.824128370947,6.824128370917,6.245385247937,6.824128370587,6.824128370727,6.824128370727,6.824128370787,6.824128370787,5.163878419287,6.824128371007,6.824128371007,6.240135906787,5.864421599207,6.824128370607,5.858364444317,5.882244430517,3.834026350767,6.418391305707,4.428160306977,5.594527575667,5.324369291467,6.254074182917,6.824128370217,6.824128370217,5.418510812997,6.824128370867,5.421911896767,6.824128370367,6.824128370357,6.824128370357,6.824128370767,6.824128370767,5.190908734907,6.824128371067,6.824128371067,6.824128371067,6.824128371067,5.050145163267,6.824128370827,6.824128370627,6.824128370627,6.824128370627,6.777351215437,6.824128370617,6.824128370647,6.217923222877,6.824128370947,6.202035578817,6.824128370617,6.824128370617,5.092161007507,6.824128370207,6.824128370292,6.824128370292,6.824128370207,6.600021799707,6.824128370717,6.701155512217,6.824128370687,6.824128370747,6.514841554547,6.824128371107,6.824128371107,6.824128371107,6.824128371107,6.824128370277,6.824128370277,6.824128371077,5.479522647877,5.094107021977,6.816786872837,6.209761209007,6.375898788537,1.9188334554,1.5086688665,1.568560901729,0.973243580529,1.40806931001,0.543147475,0.15368593111,0,0.37638492928,1.03064425181,1.37851781877,0.993738364607,6.44400290767,8.99980783028,8.99980783032,8.99980783032,8.99980783032,8.99980783038,7.25688454358,8.17321025276,8.49301946181,8.999807831,8.99980783109,8.99980783109,8.99980783102,8.99980783102,8.999807831,8.999807831,8.99980783106,8.99980783096,7.98640238876,8.99980783106,8.99980783106,8.99980783106,7.51283993906,8.99980783062,8.99980783062,7.79204845652,7.75180853352,8.55939613292,8.99980783052,8.9998078304,8.9998078304,7.4435133023,6.9778645871,11.0607992394,11.060799239496,11.060799239496,11.0607992395,11.0607992395,10.2767598862,7.4758774355,11.0607992393,11.0607992393,11.0607992394,10.7665517373,10.5671282793,11.0607992392,7.6354044818,8.24225605716,9.03264224699,11.0607992388,11.0607992388,9.4507927211,9.3145068608,11.0607992393,11.0607992393,11.0607992392,8.59194103331,10.687986797502,11.06079923871,11.06079923861,11.06079923861,11.06079923871,10.96637500911,8.50563426021,9.75874866005,11.06079923955,11.06079923955,8.97052005685,11.06079923955,11.06079923955,11.06079923942,11.06079923942,10.50168385095,11.06079923955,11.06079923975,11.06079923975,11.06079923965,11.06079923965,6.1568616562,5.93682684292
"t105",10.66338546346,11.47859287866,4.914719646497,6.279530026477,6.559368552207,6.559368552207,6.559368552177,5.980625429197,6.559368551847,6.559368551987,6.559368551987,6.559368552047,6.559368552047,4.899118600547,6.559368552267,6.559368552267,5.975376088047,5.599661780467,6.559368551867,5.593604625577,5.617484611777,3.569266532027,6.153631486967,4.163400488237,5.329767756927,5.059609472727,5.989314364177,6.559368551477,6.559368551477,5.153750994257,6.559368552127,5.157152078027,6.559368551627,6.559368551617,6.559368551617,6.559368552027,6.559368552027,4.926148916167,6.559368552327,6.559368552327,6.559368552327,6.559368552327,4.785385344527,6.559368552087,6.559368551887,6.559368551887,6.559368551887,6.512591396697,6.559368551877,6.559368551907,5.953163404137,6.559368552207,5.937275760077,6.559368551877,6.559368551877,4.827401188767,6.559368551467,6.559368551552,6.559368551552,6.559368551467,6.335261980967,6.559368551977,6.436395693477,6.559368551947,6.559368552007,6.250081735807,6.559368552367,6.559368552367,6.559368552367,6.559368552367,6.559368551537,6.559368551537,6.559368552337,5.214762829137,4.829347203237,6.552027054097,5.945001390267,6.111138969797,1.65407363666,1.24390904776,1.303801082989,0.708483761789,1.14330949127,0.39418416768,0.27914368059,0.37638492928,0,0.76588443307,1.11375800003,0.728978545867,6.17924308893,8.73504801154,8.73504801158,8.73504801158,8.73504801158,8.73504801164,6.99212472484,7.90845043402,8.22825964307,8.73504801226,8.73504801235,8.73504801235,8.73504801228,8.73504801228,8.73504801226,8.73504801226,8.73504801232,8.73504801222,7.72164257002,8.73504801232,8.73504801232,8.73504801232,7.24808012032,8.73504801188,8.73504801188,7.52728863778,7.48704871478,8.29463631418,8.73504801178,8.73504801166,8.73504801166,7.17875348356,6.71310476836,10.79603942066,10.796039420756,10.796039420756,10.79603942076,10.79603942076,10.01200006746,7.21111761676,10.79603942056,10.79603942056,10.79603942066,10.50179191856,10.30236846056,10.79603942046,7.37064466306,7.97749623842,8.76788242825,10.79603942006,10.79603942006,9.18603290236,9.04974704206,10.79603942056,10.79603942056,10.79603942046,8.32718121457,10.423226978762,10.79603941997,10.79603941987,10.79603941987,10.79603941997,10.70161519037,8.24087444147,9.49398884131,10.79603942081,10.79603942081,8.70576023811,10.79603942081,10.79603942081,10.79603942068,10.79603942068,10.23692403221,10.79603942081,10.79603942101,10.79603942101,10.79603942091,10.79603942091,5.89210183746,5.67206702418
"t94",11.05162430539,11.86683172059,5.302958488427,6.667768868407,6.947607394137,6.947607394137,6.947607394107,6.368864271127,6.947607393777,6.947607393917,6.947607393917,6.947607393977,6.947607393977,5.287357442477,6.947607394197,6.947607394197,6.363614929977,5.987900622397,6.947607393797,5.981843467507,6.005723453707,3.957505373957,6.541870328897,4.551639330167,5.718006598857,5.447848314657,6.377553206107,6.947607393407,6.947607393407,5.541989836187,6.947607394057,5.545390919957,6.947607393557,6.947607393547,6.947607393547,6.947607393957,6.947607393957,5.314387758097,6.947607394257,6.947607394257,6.947607394257,6.947607394257,5.173624186457,6.947607394017,6.947607393817,6.947607393817,6.947607393817,6.900830238627,6.947607393807,6.947607393837,6.341402246067,6.947607394137,6.325514602007,6.947607393807,6.947607393807,5.215640030697,6.947607393397,6.947607393482,6.947607393482,6.947607393397,6.723500822897,6.947607393907,6.824634535407,6.947607393877,6.947607393937,6.638320577737,6.947607394297,6.947607394297,6.947607394297,6.947607394297,6.947607393467,6.947607393467,6.947607394267,5.603001671067,5.217586045167,6.940265896027,6.333240232197,6.499377811727,2.04231247859,1.63214788969,1.692039924919,1.096722603719,1.5315483332,1.04844349021,0.93340300312,1.03064425181,0.76588443307,0,1.50199684196,1.117217387797,6.56748193086,9.12328685347,9.12328685351,9.12328685351,9.12328685351,9.12328685357,7.38036356677,8.29668927595,8.616498485,9.12328685419,9.12328685428,9.12328685428,9.12328685421,9.12328685421,9.12328685419,9.12328685419,9.12328685425,9.12328685415,8.10988141195,9.12328685425,9.12328685425,9.12328685425,7.63631896225,9.12328685381,9.12328685381,7.91552747971,7.87528755671,8.68287515611,9.12328685371,9.12328685359,9.12328685359,7.56699232549,7.10134361029,11.18427826259,11.184278262686,11.184278262686,11.18427826269,11.18427826269,10.40023890939,7.59935645869,11.18427826249,11.18427826249,11.18427826259,10.89003076049,10.69060730249,11.18427826239,7.75888350499,8.36573508035,9.15612127018,11.18427826199,11.18427826199,9.57427174429,9.43798588399,11.18427826249,11.18427826249,11.18427826239,8.7154200565,10.811465820692,11.1842782619,11.1842782618,11.1842782618,11.1842782619,11.0898540323,8.6291132834,9.88222768324,11.18427826274,11.18427826274,9.09399908004,11.18427826274,11.18427826274,11.18427826261,11.18427826261,10.62516287414,11.18427826274,11.18427826294,11.18427826294,11.18427826284,11.18427826284,6.28034067939,6.06030586611
"t63",10.52279280309,11.33800021829,4.774126986127,6.138937366107,6.418775891837,6.418775891837,6.418775891807,5.840032768827,6.418775891477,6.418775891617,6.418775891617,6.418775891677,6.418775891677,4.758525940177,6.418775891897,6.418775891897,5.834783427677,5.459069120097,6.418775891497,5.453011965207,5.476891951407,3.428673871657,6.013038826597,4.022807827867,5.189175096557,4.919016812357,5.848721703807,6.418775891107,6.418775891107,5.013158333887,6.418775891757,5.016559417657,6.418775891257,6.418775891247,6.418775891247,6.418775891657,6.418775891657,4.785556255797,6.418775891957,6.418775891957,6.418775891957,6.418775891957,4.644792684157,6.418775891717,6.418775891517,6.418775891517,6.418775891517,6.371998736327,6.418775891507,6.418775891537,5.812570743767,6.418775891837,5.796683099707,6.418775891507,6.418775891507,4.686808528397,6.418775891097,6.418775891182,6.418775891182,6.418775891097,6.194669320597,6.418775891607,6.295803033107,6.418775891577,6.418775891637,6.109489075437,6.418775891997,6.418775891997,6.418775891997,6.418775891997,6.418775891167,6.418775891167,6.418775891967,5.074170168767,4.688754542867,6.411434393727,5.804408729897,5.970546309427,1.51348097629,1.10331638739,1.501996842019,0.906679520819,1.50199684196,1.39631705717,1.28127657008,1.37851781877,1.11375800003,1.50199684196,0,0.400378089037,6.03865042856,8.59445535117,8.59445535121,8.59445535121,8.59445535121,8.59445535127,6.85153206447,7.76785777365,8.0876669827,8.59445535189,8.59445535198,8.59445535198,8.59445535191,8.59445535191,8.59445535189,8.59445535189,8.59445535195,8.59445535185,7.58104990965,8.59445535195,8.59445535195,8.59445535195,7.10748745995,8.59445535151,8.59445535151,7.38669597741,7.34645605441,8.15404365381,8.59445535141,8.59445535129,8.59445535129,7.03816082319,6.57251210799,10.65544676029,10.655446760386,10.655446760386,10.65544676039,10.65544676039,9.87140740709,7.07052495639,10.65544676019,10.65544676019,10.65544676029,10.36119925819,10.16177580019,10.65544676009,7.23005200269,7.83690357805,8.62728976788,10.65544675969,10.65544675969,9.04544024199,8.90915438169,10.65544676019,10.65544676019,10.65544676009,8.1865885542,10.282634318392,10.6554467596,10.6554467595,10.6554467595,10.6554467596,10.56102253,8.1002817811,9.35339618094,10.65544676044,10.65544676044,8.56516757774,10.65544676044,10.65544676044,10.65544676031,10.65544676031,10.09633137184,10.65544676044,10.65544676064,10.65544676064,10.65544676054,10.65544676054,5.75150917709,5.53147436381
"t64",10.138013348927,10.953220764127,4.389347531964,5.754157911944,6.033996437674,6.033996437674,6.033996437644,5.455253314664,6.033996437314,6.033996437454,6.033996437454,6.033996437514,6.033996437514,4.373746486014,6.033996437734,6.033996437734,5.450003973514,5.074289665934,6.033996437334,5.068232511044,5.092112497244,3.043894417494,5.628259372434,3.638028373704,4.804395642394,4.534237358194,5.463942249644,6.033996436944,6.033996436944,4.628378879724,6.033996437594,4.631779963494,6.033996437094,6.033996437084,6.033996437084,6.033996437494,6.033996437494,4.400776801634,6.033996437794,6.033996437794,6.033996437794,6.033996437794,4.260013229994,6.033996437554,6.033996437354,6.033996437354,6.033996437354,5.987219282164,6.033996437344,6.033996437374,5.427791289604,6.033996437674,5.411903645544,6.033996437344,6.033996437344,4.302029074234,6.033996436934,6.033996437019,6.033996437019,6.033996436934,5.809889866434,6.033996437444,5.911023578944,6.033996437414,6.033996437474,5.724709621274,6.033996437834,6.033996437834,6.033996437834,6.033996437834,6.033996437004,6.033996437004,6.033996437804,4.689390714604,4.303975088704,6.026654939564,5.419629275734,5.585766855264,1.128701522127,0.718536933227,1.117217387856,0.521900066656,1.117217387797,1.011537603007,0.896497115917,0.993738364607,0.728978545867,1.117217387797,0.400378089037,0,5.653870974397,8.209675897007,8.209675897047,8.209675897047,8.209675897047,8.209675897107,6.466752610307,7.383078319487,7.702887528537,8.209675897727,8.209675897817,8.209675897817,8.209675897747,8.209675897747,8.209675897727,8.209675897727,8.209675897787,8.209675897687,7.196270455487,8.209675897787,8.209675897787,8.209675897787,6.722708005787,8.209675897347,8.209675897347,7.001916523247,6.961676600247,7.769264199647,8.209675897247,8.209675897127,8.209675897127,6.653381369027,6.187732653827,10.270667306127,10.270667306223,10.270667306223,10.270667306227,10.270667306227,9.486627952927,6.685745502227,10.270667306027,10.270667306027,10.270667306127,9.976419804027,9.776996346027,10.270667305927,6.845272548527,7.452124123887,8.242510313717,10.270667305527,10.270667305527,8.660660787827,8.524374927527,10.270667306027,10.270667306027,10.270667305927,7.801809100037,9.897854864229,10.270667305437,10.270667305337,10.270667305337,10.270667305437,10.176243075837,7.715502326937,8.968616726777,10.270667306277,10.270667306277,8.180388123577,10.270667306277,10.270667306277,10.270667306147,10.270667306147,9.711551917677,10.270667306277,10.270667306477,10.270667306477,10.270667306377,10.270667306377,5.366729722927,5.146694909647
