"","t27","t91","t92","t69","t77","t78","t105","t106","t43","t10","t32","t33","t66","t67","t51","t7","t6","t16","t55","t56","t46","t28","t40","t73","t74","t75","t89","t90","t96","t97","t44","t63","t64","t53","t54","t107","t108","t88","t111","t112","t86","t3","t2","t4","t17","t61","t62","t11","t12","t24","t93","t102","t103","t37","t71","t72","t38","t109","t110","t65","t100","t101","t70","t57","t58","t5","t30","t31","t15","t19","t34","t36","t82","t83","t22","t115","t116","t42","t47","t48","t81","t119","t120","t84","t85","t45","t8","t20","t21","t29","t59","t60","t23","t14","t98","t99","t87","t39","t113","t114","t25","t26","t94","t95","t52","t76","t79","t80","t35","t49","t50","t9","t13","t41","t68","t117","t118","t104","t18","t1"
"t59",6.7655200585,7.64425132025,7.64425132025,7.64425132025,7.64425132018,7.64425132018,7.6442513201,7.6442513201,7.64425132016,6.87177652816,7.64425131976,7.64425131976,7.64425131966,7.64425131966,7.64425131976,5.74323851011,5.71565657488,7.64425131978,7.6442513196,7.6442513196,7.6442513195,7.6442513195,7.25287156778,7.64425131958,7.64425131953,7.58744102143,6.28016110795,6.28016110795,6.28016110785,6.28016110785,6.28016110785,6.28016110735,6.28016110735,6.28016110796,6.28016110796,6.28016110793,6.28016110793,6.28016110796,6.28016110803,6.28016110803,6.28016110806,3.76879376016,3.81455533748,5.04635137165,4.83444690345,6.23373094675,6.23373094675,6.23373094725,5.60721849125,5.2145668544,5.2145668543,5.21456685429,5.21456685429,4.9281451001,5.21456685473,5.21456685473,5.21456685483,5.21456685486,5.21456685486,5.2145668549,5.21456685483,5.21456685483,5.21456685484,5.21456685486,5.21456685486,5.21456685493,4.61458404573,4.56535412383,5.21456685462,5.21456685504,5.21456685484,4.55747859761,5.21456685481,5.21456685481,3.90618835687,3.90618835723,3.90618835723,3.90618835704,3.90618835706,3.90618835706,3.90618835704,3.906188356947,3.906188356947,3.90618835704,3.90618835704,3.90618835704,3.90618835687,2.88562713154,2.88562713154,1.9619632216,0,0.8088589036,2.600220118,5.6062585825,5.6062585825,5.6062585825,5.6062585825,5.4715053557,5.60625858258,5.60625858258,4.7368043365,5.6062585829,6.0908545614,6.0908545614,6.0908545611,6.0908545611,6.090854561106,6.090854561106,6.0908545611,6.0908545612,6.0908545612,5.245068079,6.0908545607,5.6112329302,6.0908545611,6.090854561069,6.090854561069,6.09085456107,6.0908545606,3.74929678368
"t60",6.7655200585,7.64425132025,7.64425132025,7.64425132025,7.64425132018,7.64425132018,7.6442513201,7.6442513201,7.64425132016,6.87177652816,7.64425131976,7.64425131976,7.64425131966,7.64425131966,7.64425131976,5.74323851011,5.71565657488,7.64425131978,7.6442513196,7.6442513196,7.6442513195,7.6442513195,7.25287156778,7.64425131958,7.64425131953,7.58744102143,6.28016110795,6.28016110795,6.28016110785,6.28016110785,6.28016110785,6.28016110735,6.28016110735,6.28016110796,6.28016110796,6.28016110793,6.28016110793,6.28016110796,6.28016110803,6.28016110803,6.28016110806,3.76879376016,3.81455533748,5.04635137165,4.83444690345,6.23373094675,6.23373094675,6.23373094725,5.60721849125,5.2145668544,5.2145668543,5.21456685429,5.21456685429,4.9281451001,5.21456685473,5.21456685473,5.21456685483,5.21456685486,5.21456685486,5.2145668549,5.21456685483,5.21456685483,5.21456685484,5.21456685486,5.21456685486,5.21456685493,4.61458404573,4.56535412383,5.21456685462,5.21456685504,5.21456685484,4.55747859761,5.21456685481,5.21456685481,3.90618835687,3.90618835723,3.90618835723,3.90618835704,3.90618835706,3.90618835706,3.90618835704,3.906188356947,3.906188356947,3.90618835704,3.90618835704,3.90618835704,3.90618835687,2.88562713154,2.88562713154,1.9619632216,0.8088589036,0,2.600220118,5.6062585825,5.6062585825,5.6062585825,5.6062585825,5.4715053557,5.60625858258,5.60625858258,4.7368043365,5.6062585829,6.0908545614,6.0908545614,6.0908545611,6.0908545611,6.090854561106,6.090854561106,6.0908545611,6.0908545612,6.0908545612,5.245068079,6.0908545607,5.6112329302,6.0908545611,6.090854561069,6.090854561069,6.09085456107,6.0908545606,3.74929678368
"t23",6.7655200585,7.64425132025,7.64425132025,7.64425132025,7.64425132018,7.64425132018,7.6442513201,7.6442513201,7.64425132016,6.87177652816,7.64425131976,7.64425131976,7.64425131966,7.64425131966,7.64425131976,5.74323851011,5.71565657488,7.64425131978,7.6442513196,7.6442513196,7.6442513195,7.6442513195,7.25287156778,7.64425131958,7.64425131953,7.58744102143,6.28016110795,6.28016110795,6.28016110785,6.28016110785,6.28016110785,6.28016110735,6.28016110735,6.28016110796,6.28016110796,6.28016110793,6.28016110793,6.28016110796,6.28016110803,6.28016110803,6.28016110806,3.76879376016,3.81455533748,5.04635137165,4.83444690345,6.23373094675,6.23373094675,6.23373094725,5.60721849125,5.2145668544,5.2145668543,5.21456685429,5.21456685429,4.9281451001,5.21456685473,5.21456685473,5.21456685483,5.21456685486,5.21456685486,5.2145668549,5.21456685483,5.21456685483,5.21456685484,5.21456685486,5.21456685486,5.21456685493,4.61458404573,4.56535412383,5.21456685462,5.21456685504,5.21456685484,4.55747859761,5.21456685481,5.21456685481,3.90618835687,3.90618835723,3.90618835723,3.90618835704,3.90618835706,3.90618835706,3.90618835704,3.906188356947,3.906188356947,3.90618835704,3.90618835704,3.90618835704,3.90618835687,2.88562713154,2.88562713154,2.600220118,2.600220118,2.600220118,0,5.6062585825,5.6062585825,5.6062585825,5.6062585825,5.4715053557,5.60625858258,5.60625858258,4.7368043365,5.6062585829,6.0908545614,6.0908545614,6.0908545611,6.0908545611,6.090854561106,6.090854561106,6.0908545611,6.0908545612,6.0908545612,5.245068079,6.0908545607,5.6112329302,6.0908545611,6.090854561069,6.090854561069,6.09085456107,6.0908545606,3.74929678368
"t14",6.7655200586,7.64425132035,7.64425132035,7.64425132035,7.64425132028,7.64425132028,7.6442513202,7.6442513202,7.64425132026,6.87177652826,7.64425131986,7.64425131986,7.64425131976,7.64425131976,7.64425131986,5.74323851021,5.71565657498,7.64425131988,7.6442513197,7.6442513197,7.6442513196,7.6442513196,7.25287156788,7.64425131968,7.64425131963,7.58744102153,6.28016110805,6.28016110805,6.28016110795,6.28016110795,6.28016110795,6.28016110745,6.28016110745,6.28016110806,6.28016110806,6.28016110803,6.28016110803,6.28016110806,6.28016110813,6.28016110813,6.28016110816,3.76879376026,3.81455533758,5.04635137175,4.83444690355,6.23373094685,6.23373094685,6.23373094735,5.60721849135,5.6062585821,5.606258582,5.60625858199,5.60625858199,5.3198368278,5.60625858243,5.60625858243,5.60625858253,5.60625858256,5.60625858256,5.6062585826,5.60625858253,5.60625858253,5.60625858254,5.60625858256,5.60625858256,5.60625858263,5.00627577343,4.95704585153,5.60625858232,5.60625858274,5.60625858254,4.94917032531,5.60625858251,5.60625858251,5.60625858237,5.60625858273,5.60625858273,5.60625858254,5.60625858256,5.60625858256,5.60625858254,5.606258582447,5.606258582447,5.60625858254,5.60625858254,5.60625858254,5.60625858237,5.60625858224,5.60625858224,5.6062585825,5.6062585825,5.6062585825,5.6062585825,0,3.231550602,3.231550602,3.231550602,3.0967973752,3.23155060208,3.23155060208,3.2334697792,4.1029240256,6.0908545615,6.0908545615,6.0908545612,6.0908545612,6.090854561206,6.090854561206,6.0908545612,6.0908545613,6.0908545613,5.2450680791,6.0908545608,5.6112329303,6.0908545612,6.090854561169,6.090854561169,6.09085456117,6.0908545607,3.74929678378
"t98",6.7655200586,7.64425132035,7.64425132035,7.64425132035,7.64425132028,7.64425132028,7.6442513202,7.6442513202,7.64425132026,6.87177652826,7.64425131986,7.64425131986,7.64425131976,7.64425131976,7.64425131986,5.74323851021,5.71565657498,7.64425131988,7.6442513197,7.6442513197,7.6442513196,7.6442513196,7.25287156788,7.64425131968,7.64425131963,7.58744102153,6.28016110805,6.28016110805,6.28016110795,6.28016110795,6.28016110795,6.28016110745,6.28016110745,6.28016110806,6.28016110806,6.28016110803,6.28016110803,6.28016110806,6.28016110813,6.28016110813,6.28016110816,3.76879376026,3.81455533758,5.04635137175,4.83444690355,6.23373094685,6.23373094685,6.23373094735,5.60721849135,5.6062585821,5.606258582,5.60625858199,5.60625858199,5.3198368278,5.60625858243,5.60625858243,5.60625858253,5.60625858256,5.60625858256,5.6062585826,5.60625858253,5.60625858253,5.60625858254,5.60625858256,5.60625858256,5.60625858263,5.00627577343,4.95704585153,5.60625858232,5.60625858274,5.60625858254,4.94917032531,5.60625858251,5.60625858251,5.60625858237,5.60625858273,5.60625858273,5.60625858254,5.60625858256,5.60625858256,5.60625858254,5.606258582447,5.606258582447,5.60625858254,5.60625858254,5.60625858254,5.60625858237,5.60625858224,5.60625858224,5.6062585825,5.6062585825,5.6062585825,5.6062585825,3.231550602,0,0.17119783588,0.302815427,1.3274624094,1.94110042088,1.94110042088,3.2334697792,4.1029240256,6.0908545615,6.0908545615,6.0908545612,6.0908545612,6.090854561206,6.090854561206,6.0908545612,6.0908545613,6.0908545613,5.2450680791,6.0908545608,5.6112329303,6.0908545612,6.090854561169,6.090854561169,6.09085456117,6.0908545607,3.74929678378
"t99",6.7655200586,7.64425132035,7.64425132035,7.64425132035,7.64425132028,7.64425132028,7.6442513202,7.6442513202,7.64425132026,6.87177652826,7.64425131986,7.64425131986,7.64425131976,7.64425131976,7.64425131986,5.74323851021,5.71565657498,7.64425131988,7.6442513197,7.6442513197,7.6442513196,7.6442513196,7.25287156788,7.64425131968,7.64425131963,7.58744102153,6.28016110805,6.28016110805,6.28016110795,6.28016110795,6.28016110795,6.28016110745,6.28016110745,6.28016110806,6.28016110806,6.28016110803,6.28016110803,6.28016110806,6.28016110813,6.28016110813,6.28016110816,3.76879376026,3.81455533758,5.04635137175,4.83444690355,6.23373094685,6.23373094685,6.23373094735,5.60721849135,5.6062585821,5.606258582,5.60625858199,5.60625858199,5.3198368278,5.60625858243,5.60625858243,5.60625858253,5.60625858256,5.60625858256,5.6062585826,5.60625858253,5.60625858253,5.60625858254,5.60625858256,5.60625858256,5.60625858263,5.00627577343,4.95704585153,5.60625858232,5.60625858274,5.60625858254,4.94917032531,5.60625858251,5.60625858251,5.60625858237,5.60625858273,5.60625858273,5.60625858254,5.60625858256,5.60625858256,5.60625858254,5.606258582447,5.606258582447,5.60625858254,5.60625858254,5.60625858254,5.60625858237,5.60625858224,5.60625858224,5.6062585825,5.6062585825,5.6062585825,5.6062585825,3.231550602,0.17119783588,0,0.302815427,1.3274624094,1.94110042088,1.94110042088,3.2334697792,4.1029240256,6.0908545615,6.0908545615,6.0908545612,6.0908545612,6.090854561206,6.090854561206,6.0908545612,6.0908545613,6.0908545613,5.2450680791,6.0908545608,5.6112329303,6.0908545612,6.090854561169,6.090854561169,6.09085456117,6.0908545607,3.74929678378
"t87",6.7655200586,7.64425132035,7.64425132035,7.64425132035,7.64425132028,7.64425132028,7.6442513202,7.6442513202,7.64425132026,6.87177652826,7.64425131986,7.64425131986,7.64425131976,7.64425131976,7.64425131986,5.74323851021,5.71565657498,7.64425131988,7.6442513197,7.6442513197,7.6442513196,7.6442513196,7.25287156788,7.64425131968,7.64425131963,7.58744102153,6.28016110805,6.28016110805,6.28016110795,6.28016110795,6.28016110795,6.28016110745,6.28016110745,6.28016110806,6.28016110806,6.28016110803,6.28016110803,6.28016110806,6.28016110813,6.28016110813,6.28016110816,3.76879376026,3.81455533758,5.04635137175,4.83444690355,6.23373094685,6.23373094685,6.23373094735,5.60721849135,5.6062585821,5.606258582,5.60625858199,5.60625858199,5.3198368278,5.60625858243,5.60625858243,5.60625858253,5.60625858256,5.60625858256,5.6062585826,5.60625858253,5.60625858253,5.60625858254,5.60625858256,5.60625858256,5.60625858263,5.00627577343,4.95704585153,5.60625858232,5.60625858274,5.60625858254,4.94917032531,5.60625858251,5.60625858251,5.60625858237,5.60625858273,5.60625858273,5.60625858254,5.60625858256,5.60625858256,5.60625858254,5.606258582447,5.606258582447,5.60625858254,5.60625858254,5.60625858254,5.60625858237,5.60625858224,5.60625858224,5.6062585825,5.6062585825,5.6062585825,5.6062585825,3.231550602,0.302815427,0.302815427,0,1.3274624094,1.94110042088,1.94110042088,3.2334697792,4.1029240256,6.0908545615,6.0908545615,6.0908545612,6.0908545612,6.090854561206,6.090854561206,6.0908545612,6.0908545613,6.0908545613,5.2450680791,6.0908545608,5.6112329303,6.0908545612,6.090854561169,6.090854561169,6.09085456117,6.0908545607,3.74929678378
"t39",6.6307668318,7.50949809355,7.50949809355,7.50949809355,7.50949809348,7.50949809348,7.5094980934,7.5094980934,7.50949809346,6.73702330146,7.50949809306,7.50949809306,7.50949809296,7.50949809296,7.50949809306,5.60848528341,5.58090334818,7.50949809308,7.5094980929,7.5094980929,7.5094980928,7.5094980928,7.11811834108,7.50949809288,7.50949809283,7.45268779473,6.14540788125,6.14540788125,6.14540788115,6.14540788115,6.14540788115,6.14540788065,6.14540788065,6.14540788126,6.14540788126,6.14540788123,6.14540788123,6.14540788126,6.14540788133,6.14540788133,6.14540788136,3.63404053346,3.67980211078,4.91159814495,4.69969367675,6.09897772005,6.09897772005,6.09897772055,5.47246526455,5.4715053553,5.4715053552,5.47150535519,5.47150535519,5.185083601,5.47150535563,5.47150535563,5.47150535573,5.47150535576,5.47150535576,5.4715053558,5.47150535573,5.47150535573,5.47150535574,5.47150535576,5.47150535576,5.47150535583,4.87152254663,4.82229262473,5.47150535552,5.47150535594,5.47150535574,4.81441709851,5.47150535571,5.47150535571,5.47150535557,5.47150535593,5.47150535593,5.47150535574,5.47150535576,5.47150535576,5.47150535574,5.471505355647,5.471505355647,5.47150535574,5.47150535574,5.47150535574,5.47150535557,5.47150535544,5.47150535544,5.4715053557,5.4715053557,5.4715053557,5.4715053557,3.0967973752,1.3274624094,1.3274624094,1.3274624094,0,1.80634719408,1.80634719408,3.0987165524,3.9681707988,5.9561013347,5.9561013347,5.9561013344,5.9561013344,5.956101334406,5.956101334406,5.9561013344,5.9561013345,5.9561013345,5.1103148523,5.956101334,5.4764797035,5.9561013344,5.956101334369,5.956101334369,5.95610133437,5.9561013339,3.61454355698
"t113",6.76552005868,7.64425132043,7.64425132043,7.64425132043,7.64425132036,7.64425132036,7.64425132028,7.64425132028,7.64425132034,6.87177652834,7.64425131994,7.64425131994,7.64425131984,7.64425131984,7.64425131994,5.74323851029,5.71565657506,7.64425131996,7.64425131978,7.64425131978,7.64425131968,7.64425131968,7.25287156796,7.64425131976,7.64425131971,7.58744102161,6.28016110813,6.28016110813,6.28016110803,6.28016110803,6.28016110803,6.28016110753,6.28016110753,6.28016110814,6.28016110814,6.28016110811,6.28016110811,6.28016110814,6.28016110821,6.28016110821,6.28016110824,3.76879376034,3.81455533766,5.04635137183,4.83444690363,6.23373094693,6.23373094693,6.23373094743,5.60721849143,5.60625858218,5.60625858208,5.60625858207,5.60625858207,5.31983682788,5.60625858251,5.60625858251,5.60625858261,5.60625858264,5.60625858264,5.60625858268,5.60625858261,5.60625858261,5.60625858262,5.60625858264,5.60625858264,5.60625858271,5.00627577351,4.95704585161,5.6062585824,5.60625858282,5.60625858262,4.94917032539,5.60625858259,5.60625858259,5.60625858245,5.60625858281,5.60625858281,5.60625858262,5.60625858264,5.60625858264,5.60625858262,5.606258582527,5.606258582527,5.60625858262,5.60625858262,5.60625858262,5.60625858245,5.60625858232,5.60625858232,5.60625858258,5.60625858258,5.60625858258,5.60625858258,3.23155060208,1.94110042088,1.94110042088,1.94110042088,1.80634719408,0,0.09301654056,3.23346977928,4.10292402568,6.09085456158,6.09085456158,6.09085456128,6.09085456128,6.090854561286,6.090854561286,6.09085456128,6.09085456138,6.09085456138,5.24506807918,6.09085456088,5.61123293038,6.09085456128,6.090854561249,6.090854561249,6.09085456125,6.09085456078,3.74929678386
"t114",6.76552005868,7.64425132043,7.64425132043,7.64425132043,7.64425132036,7.64425132036,7.64425132028,7.64425132028,7.64425132034,6.87177652834,7.64425131994,7.64425131994,7.64425131984,7.64425131984,7.64425131994,5.74323851029,5.71565657506,7.64425131996,7.64425131978,7.64425131978,7.64425131968,7.64425131968,7.25287156796,7.64425131976,7.64425131971,7.58744102161,6.28016110813,6.28016110813,6.28016110803,6.28016110803,6.28016110803,6.28016110753,6.28016110753,6.28016110814,6.28016110814,6.28016110811,6.28016110811,6.28016110814,6.28016110821,6.28016110821,6.28016110824,3.76879376034,3.81455533766,5.04635137183,4.83444690363,6.23373094693,6.23373094693,6.23373094743,5.60721849143,5.60625858218,5.60625858208,5.60625858207,5.60625858207,5.31983682788,5.60625858251,5.60625858251,5.60625858261,5.60625858264,5.60625858264,5.60625858268,5.60625858261,5.60625858261,5.60625858262,5.60625858264,5.60625858264,5.60625858271,5.00627577351,4.95704585161,5.6062585824,5.60625858282,5.60625858262,4.94917032539,5.60625858259,5.60625858259,5.60625858245,5.60625858281,5.60625858281,5.60625858262,5.60625858264,5.60625858264,5.60625858262,5.606258582527,5.606258582527,5.60625858262,5.60625858262,5.60625858262,5.60625858245,5.60625858232,5.60625858232,5.60625858258,5.60625858258,5.60625858258,5.60625858258,3.23155060208,1.94110042088,1.94110042088,1.94110042088,1.80634719408,0.09301654056,0,3.23346977928,4.10292402568,6.09085456158,6.09085456158,6.09085456128,6.09085456128,6.090854561286,6.090854561286,6.09085456128,6.09085456138,6.09085456138,5.24506807918,6.09085456088,5.61123293038,6.09085456128,6.090854561249,6.090854561249,6.09085456125,6.09085456078,3.74929678386
"t25",5.8960658126,6.77479707435,6.77479707435,6.77479707435,6.77479707428,6.77479707428,6.7747970742,6.7747970742,6.77479707426,6.00232228226,6.77479707386,6.77479707386,6.77479707376,6.77479707376,6.77479707386,4.87378426421,4.84620232898,6.77479707388,6.7747970737,6.7747970737,6.7747970736,6.7747970736,6.38341732188,6.77479707368,6.77479707363,6.71798677553,5.41070686205,5.41070686205,5.41070686195,5.41070686195,5.41070686195,5.41070686145,5.41070686145,5.41070686206,5.41070686206,5.41070686203,5.41070686203,5.41070686206,5.41070686213,5.41070686213,5.41070686216,2.89933951426,2.94510109158,4.17689712575,3.96499265755,5.36427670085,5.36427670085,5.36427670135,4.73776424535,4.7368043361,4.736804336,4.73680433599,4.73680433599,4.4503825818,4.73680433643,4.73680433643,4.73680433653,4.73680433656,4.73680433656,4.7368043366,4.73680433653,4.73680433653,4.73680433654,4.73680433656,4.73680433656,4.73680433663,4.13682152743,4.08759160553,4.73680433632,4.73680433674,4.73680433654,4.07971607931,4.73680433651,4.73680433651,4.73680433637,4.73680433673,4.73680433673,4.73680433654,4.73680433656,4.73680433656,4.73680433654,4.736804336447,4.736804336447,4.73680433654,4.73680433654,4.73680433654,4.73680433637,4.73680433624,4.73680433624,4.7368043365,4.7368043365,4.7368043365,4.7368043365,3.2334697792,3.2334697792,3.2334697792,3.2334697792,3.0987165524,3.23346977928,3.23346977928,0,1.4226053436,5.2214003155,5.2214003155,5.2214003152,5.2214003152,5.221400315206,5.221400315206,5.2214003152,5.2214003153,5.2214003153,4.3756138331,5.2214003148,4.7417786843,5.2214003152,5.221400315169,5.221400315169,5.22140031517,5.2214003147,2.87984253778
"t26",6.765520059,7.64425132075,7.64425132075,7.64425132075,7.64425132068,7.64425132068,7.6442513206,7.6442513206,7.64425132066,6.87177652866,7.64425132026,7.64425132026,7.64425132016,7.64425132016,7.64425132026,5.74323851061,5.71565657538,7.64425132028,7.6442513201,7.6442513201,7.64425132,7.64425132,7.25287156828,7.64425132008,7.64425132003,7.58744102193,6.28016110845,6.28016110845,6.28016110835,6.28016110835,6.28016110835,6.28016110785,6.28016110785,6.28016110846,6.28016110846,6.28016110843,6.28016110843,6.28016110846,6.28016110853,6.28016110853,6.28016110856,3.76879376066,3.81455533798,5.04635137215,4.83444690395,6.23373094725,6.23373094725,6.23373094775,5.60721849175,5.6062585825,5.6062585824,5.60625858239,5.60625858239,5.3198368282,5.60625858283,5.60625858283,5.60625858293,5.60625858296,5.60625858296,5.606258583,5.60625858293,5.60625858293,5.60625858294,5.60625858296,5.60625858296,5.60625858303,5.00627577383,4.95704585193,5.60625858272,5.60625858314,5.60625858294,4.94917032571,5.60625858291,5.60625858291,5.60625858277,5.60625858313,5.60625858313,5.60625858294,5.60625858296,5.60625858296,5.60625858294,5.606258582847,5.606258582847,5.60625858294,5.60625858294,5.60625858294,5.60625858277,5.60625858264,5.60625858264,5.6062585829,5.6062585829,5.6062585829,5.6062585829,4.1029240256,4.1029240256,4.1029240256,4.1029240256,3.9681707988,4.10292402568,4.10292402568,1.4226053436,0,6.0908545619,6.0908545619,6.0908545616,6.0908545616,6.090854561606,6.090854561606,6.0908545616,6.0908545617,6.0908545617,5.2450680795,6.0908545612,5.6112329307,6.0908545616,6.090854561569,6.090854561569,6.09085456157,6.0908545611,3.74929678418
"t94",6.7655200589,7.64425132065,7.64425132065,7.64425132065,7.64425132058,7.64425132058,7.6442513205,7.6442513205,7.64425132056,6.87177652856,7.64425132016,7.64425132016,7.64425132006,7.64425132006,7.64425132016,5.74323851051,5.71565657528,7.64425132018,7.64425132,7.64425132,7.6442513199,7.6442513199,7.25287156818,7.64425131998,7.64425131993,7.58744102183,6.28016110835,6.28016110835,6.28016110825,6.28016110825,6.28016110825,6.28016110775,6.28016110775,6.28016110836,6.28016110836,6.28016110833,6.28016110833,6.28016110836,6.28016110843,6.28016110843,6.28016110846,3.76879376056,3.81455533788,5.04635137205,4.83444690385,6.23373094715,6.23373094715,6.23373094765,5.60721849165,6.090854561,6.0908545609,6.09085456089,6.09085456089,5.8044328067,6.09085456133,6.09085456133,6.09085456143,6.09085456146,6.09085456146,6.0908545615,6.09085456143,6.09085456143,6.09085456144,6.09085456146,6.09085456146,6.09085456153,5.49087175233,5.44164183043,6.09085456122,6.09085456164,6.09085456144,5.43376630421,6.09085456141,6.09085456141,6.09085456127,6.09085456163,6.09085456163,6.09085456144,6.09085456146,6.09085456146,6.09085456144,6.090854561347,6.090854561347,6.09085456144,6.09085456144,6.09085456144,6.09085456127,6.09085456114,6.09085456114,6.0908545614,6.0908545614,6.0908545614,6.0908545614,6.0908545615,6.0908545615,6.0908545615,6.0908545615,5.9561013347,6.09085456158,6.09085456158,5.2214003155,6.0908545619,0,0.2082169142,4.6464279579,4.6464279579,4.646427957906,4.646427957906,4.6464279579,4.646427958,4.646427958,3.8006414758,4.6464279575,4.166806327,4.6464279579,4.646427957869,4.646427957869,4.64642795787,4.6464279574,3.74929678408
"t95",6.7655200589,7.64425132065,7.64425132065,7.64425132065,7.64425132058,7.64425132058,7.6442513205,7.6442513205,7.64425132056,6.87177652856,7.64425132016,7.64425132016,7.64425132006,7.64425132006,7.64425132016,5.74323851051,5.71565657528,7.64425132018,7.64425132,7.64425132,7.6442513199,7.6442513199,7.25287156818,7.64425131998,7.64425131993,7.58744102183,6.28016110835,6.28016110835,6.28016110825,6.28016110825,6.28016110825,6.28016110775,6.28016110775,6.28016110836,6.28016110836,6.28016110833,6.28016110833,6.28016110836,6.28016110843,6.28016110843,6.28016110846,3.76879376056,3.81455533788,5.04635137205,4.83444690385,6.23373094715,6.23373094715,6.23373094765,5.60721849165,6.090854561,6.0908545609,6.09085456089,6.09085456089,5.8044328067,6.09085456133,6.09085456133,6.09085456143,6.09085456146,6.09085456146,6.0908545615,6.09085456143,6.09085456143,6.09085456144,6.09085456146,6.09085456146,6.09085456153,5.49087175233,5.44164183043,6.09085456122,6.09085456164,6.09085456144,5.43376630421,6.09085456141,6.09085456141,6.09085456127,6.09085456163,6.09085456163,6.09085456144,6.09085456146,6.09085456146,6.09085456144,6.090854561347,6.090854561347,6.09085456144,6.09085456144,6.09085456144,6.09085456127,6.09085456114,6.09085456114,6.0908545614,6.0908545614,6.0908545614,6.0908545614,6.0908545615,6.0908545615,6.0908545615,6.0908545615,5.9561013347,6.09085456158,6.09085456158,5.2214003155,6.0908545619,0.2082169142,0,4.6464279579,4.6464279579,4.646427957906,4.646427957906,4.6464279579,4.646427958,4.646427958,3.8006414758,4.6464279575,4.166806327,4.6464279579,4.646427957869,4.646427957869,4.64642795787,4.6464279574,3.74929678408
"t52",6.7655200586,7.64425132035,7.64425132035,7.64425132035,7.64425132028,7.64425132028,7.6442513202,7.6442513202,7.64425132026,6.87177652826,7.64425131986,7.64425131986,7.64425131976,7.64425131976,7.64425131986,5.74323851021,5.71565657498,7.64425131988,7.6442513197,7.6442513197,7.6442513196,7.6442513196,7.25287156788,7.64425131968,7.64425131963,7.58744102153,6.28016110805,6.28016110805,6.28016110795,6.28016110795,6.28016110795,6.28016110745,6.28016110745,6.28016110806,6.28016110806,6.28016110803,6.28016110803,6.28016110806,6.28016110813,6.28016110813,6.28016110816,3.76879376026,3.81455533758,5.04635137175,4.83444690355,6.23373094685,6.23373094685,6.23373094735,5.60721849135,6.0908545607,6.0908545606,6.09085456059,6.09085456059,5.8044328064,6.09085456103,6.09085456103,6.09085456113,6.09085456116,6.09085456116,6.0908545612,6.09085456113,6.09085456113,6.09085456114,6.09085456116,6.09085456116,6.09085456123,5.49087175203,5.44164183013,6.09085456092,6.09085456134,6.09085456114,5.43376630391,6.09085456111,6.09085456111,6.09085456097,6.09085456133,6.09085456133,6.09085456114,6.09085456116,6.09085456116,6.09085456114,6.090854561047,6.090854561047,6.09085456114,6.09085456114,6.09085456114,6.09085456097,6.09085456084,6.09085456084,6.0908545611,6.0908545611,6.0908545611,6.0908545611,6.0908545612,6.0908545612,6.0908545612,6.0908545612,5.9561013344,6.09085456128,6.09085456128,5.2214003152,6.0908545616,4.6464279579,4.6464279579,0,0.9507220488,0.950722048806,0.950722048806,2.807562489,2.8075624891,2.8075624891,3.5557000405,4.4014865222,3.9218648917,4.4014865226,4.401486522569,4.401486522569,4.40148652257,4.4014865221,3.74929678378
"t76",6.7655200586,7.64425132035,7.64425132035,7.64425132035,7.64425132028,7.64425132028,7.6442513202,7.6442513202,7.64425132026,6.87177652826,7.64425131986,7.64425131986,7.64425131976,7.64425131976,7.64425131986,5.74323851021,5.71565657498,7.64425131988,7.6442513197,7.6442513197,7.6442513196,7.6442513196,7.25287156788,7.64425131968,7.64425131963,7.58744102153,6.28016110805,6.28016110805,6.28016110795,6.28016110795,6.28016110795,6.28016110745,6.28016110745,6.28016110806,6.28016110806,6.28016110803,6.28016110803,6.28016110806,6.28016110813,6.28016110813,6.28016110816,3.76879376026,3.81455533758,5.04635137175,4.83444690355,6.23373094685,6.23373094685,6.23373094735,5.60721849135,6.0908545607,6.0908545606,6.09085456059,6.09085456059,5.8044328064,6.09085456103,6.09085456103,6.09085456113,6.09085456116,6.09085456116,6.0908545612,6.09085456113,6.09085456113,6.09085456114,6.09085456116,6.09085456116,6.09085456123,5.49087175203,5.44164183013,6.09085456092,6.09085456134,6.09085456114,5.43376630391,6.09085456111,6.09085456111,6.09085456097,6.09085456133,6.09085456133,6.09085456114,6.09085456116,6.09085456116,6.09085456114,6.090854561047,6.090854561047,6.09085456114,6.09085456114,6.09085456114,6.09085456097,6.09085456084,6.09085456084,6.0908545611,6.0908545611,6.0908545611,6.0908545611,6.0908545612,6.0908545612,6.0908545612,6.0908545612,5.9561013344,6.09085456128,6.09085456128,5.2214003152,6.0908545616,4.6464279579,4.6464279579,0.9507220488,0,0.516975446806,0.516975446806,2.807562489,2.8075624891,2.8075624891,3.5557000405,4.4014865222,3.9218648917,4.4014865226,4.401486522569,4.401486522569,4.40148652257,4.4014865221,3.74929678378
