"","t1","t13","t25","t26","t123","t124","t57","t35","t71","t72","t45","t85","t86","t81","t82","t40","t106","t109","t110","t14","t21","t66","t67","t113","t114","t6","t115","t116","t104","t105","t119","t120","t101","t102","t76","t77","t70","t53","t73","t74","t68","t69","t117","t118","t37","t38","t60","t61","t17","t3","t4","t89","t90","t32","t111","t112","t78","t79","t75","t56","t87","t88","t11","t47","t48","t98","t103","t121","t122","t59","t49","t50","t91","t92","t10","t62","t63","t22","t51","t52","t107","t108","t34","t33","t12","t2","t15","t27","t43","t44","t20","t23","t93","t94","t39","t24","t28","t96","t97","t95","t80","t9","t58","t83","t84","t36","t46","t64","t65","t16","t5","t18","t19","t54","t55","t41","t8","t7","t29","t99","t100","t42","t30","t31"
"t28",6.30745398648,8.79452488408,8.57493835174,9.34800166818,9.34800166812,9.34800166812,9.3480016681,8.7315617931,9.3480016682,9.3480016682,9.34800166822,9.34800166822,9.34800166822,9.34800166826,9.34800166826,9.34800166826,9.31487326427,9.348001668208,9.348001668208,9.348001668,9.3480016682,9.3480016682,9.3480016682,9.3480016682,9.3480016682,7.93609780498,9.34800166831,9.34800166831,9.34800166828,9.34800166828,9.34800166836,9.34800166836,9.34800166828,9.34800166828,9.3480016683,9.3480016683,9.34800166828,9.34800166828,9.34800166829,9.34800166829,9.34800166833,9.34800166833,9.34800166826,9.34800166826,9.26882963778,9.04134568478,9.34800166828,9.34800166828,8.35078048671,6.93704641048,7.58042005638,9.29337574503,9.29337574503,9.29337574513,9.29337574511,9.29337574511,9.293375745123,9.293375745123,9.29337574513,9.29337574513,9.29337574553,9.29337574553,8.72595180939,9.29337574509,9.13224398309,9.29337574503,9.29337574499,9.29337574502,9.29337574502,9.29337574503,9.29337574507,9.29337574507,8.17949780383,8.17949780383,7.25233289673,8.17949780323,8.17949780323,8.17949780353,8.17949780354,8.17949780354,8.17949780353,8.17949780353,8.17949780356,8.17949780353,7.28219790783,5.25173100116,4.03040181293,5.02384124693,5.02384124693,5.02384124693,5.02384124693,5.02384124643,5.02384124643,5.02384124643,5.02384124643,1.47838346193,0,1.55908746796,1.55908746796,1.55908746796,1.559087468,5.60734921973,5.41043832623,5.42129281239,5.60734922013,5.60734922013,5.60734922013,5.60734922023,5.60734922023,5.60734922003,3.63352739153,4.79759283233,5.60734922013,5.60734922013,5.60734922013,5.60734922013,3.85905120823,5.60734922023,9.82488010778,9.82488010778,9.72272298563,9.82488010778,9.82488010858,9.82488010858
"t96",6.30745398644,8.79452488404,8.5749383517,9.34800166814,9.34800166808,9.34800166808,9.34800166806,8.73156179306,9.34800166816,9.34800166816,9.34800166818,9.34800166818,9.34800166818,9.34800166822,9.34800166822,9.34800166822,9.31487326423,9.348001668168,9.348001668168,9.34800166796,9.34800166816,9.34800166816,9.34800166816,9.34800166816,9.34800166816,7.93609780494,9.34800166827,9.34800166827,9.34800166824,9.34800166824,9.34800166832,9.34800166832,9.34800166824,9.34800166824,9.34800166826,9.34800166826,9.34800166824,9.34800166824,9.34800166825,9.34800166825,9.34800166829,9.34800166829,9.34800166822,9.34800166822,9.26882963774,9.04134568474,9.34800166824,9.34800166824,8.35078048667,6.93704641044,7.58042005634,9.29337574499,9.29337574499,9.29337574509,9.29337574507,9.29337574507,9.293375745083,9.293375745083,9.29337574509,9.29337574509,9.29337574549,9.29337574549,8.72595180935,9.29337574505,9.13224398305,9.29337574499,9.29337574495,9.29337574498,9.29337574498,9.29337574499,9.29337574503,9.29337574503,8.17949780379,8.17949780379,7.25233289669,8.17949780319,8.17949780319,8.17949780349,8.1794978035,8.1794978035,8.17949780349,8.17949780349,8.17949780352,8.17949780349,7.28219790779,5.25173100112,4.03040181289,5.02384124689,5.02384124689,5.02384124689,5.02384124689,5.02384124639,5.02384124639,5.02384124639,5.02384124639,1.47838346189,1.55908746796,0,0.3479848614,0.3977962954,0.50938794456,5.60734921969,5.41043832619,5.42129281235,5.60734922009,5.60734922009,5.60734922009,5.60734922019,5.60734922019,5.60734921999,3.63352739149,4.79759283229,5.60734922009,5.60734922009,5.60734922009,5.60734922009,3.85905120819,5.60734922019,9.82488010774,9.82488010774,9.72272298559,9.82488010774,9.82488010854,9.82488010854
"t97",6.30745398644,8.79452488404,8.5749383517,9.34800166814,9.34800166808,9.34800166808,9.34800166806,8.73156179306,9.34800166816,9.34800166816,9.34800166818,9.34800166818,9.34800166818,9.34800166822,9.34800166822,9.34800166822,9.31487326423,9.348001668168,9.348001668168,9.34800166796,9.34800166816,9.34800166816,9.34800166816,9.34800166816,9.34800166816,7.93609780494,9.34800166827,9.34800166827,9.34800166824,9.34800166824,9.34800166832,9.34800166832,9.34800166824,9.34800166824,9.34800166826,9.34800166826,9.34800166824,9.34800166824,9.34800166825,9.34800166825,9.34800166829,9.34800166829,9.34800166822,9.34800166822,9.26882963774,9.04134568474,9.34800166824,9.34800166824,8.35078048667,6.93704641044,7.58042005634,9.29337574499,9.29337574499,9.29337574509,9.29337574507,9.29337574507,9.293375745083,9.293375745083,9.29337574509,9.29337574509,9.29337574549,9.29337574549,8.72595180935,9.29337574505,9.13224398305,9.29337574499,9.29337574495,9.29337574498,9.29337574498,9.29337574499,9.29337574503,9.29337574503,8.17949780379,8.17949780379,7.25233289669,8.17949780319,8.17949780319,8.17949780349,8.1794978035,8.1794978035,8.17949780349,8.17949780349,8.17949780352,8.17949780349,7.28219790779,5.25173100112,4.03040181289,5.02384124689,5.02384124689,5.02384124689,5.02384124689,5.02384124639,5.02384124639,5.02384124639,5.02384124639,1.47838346189,1.55908746796,0.3479848614,0,0.3977962954,0.50938794456,5.60734921969,5.41043832619,5.42129281235,5.60734922009,5.60734922009,5.60734922009,5.60734922019,5.60734922019,5.60734921999,3.63352739149,4.79759283229,5.60734922009,5.60734922009,5.60734922009,5.60734922009,3.85905120819,5.60734922019,9.82488010774,9.82488010774,9.72272298559,9.82488010774,9.82488010854,9.82488010854
"t95",6.30745398644,8.79452488404,8.5749383517,9.34800166814,9.34800166808,9.34800166808,9.34800166806,8.73156179306,9.34800166816,9.34800166816,9.34800166818,9.34800166818,9.34800166818,9.34800166822,9.34800166822,9.34800166822,9.31487326423,9.348001668168,9.348001668168,9.34800166796,9.34800166816,9.34800166816,9.34800166816,9.34800166816,9.34800166816,7.93609780494,9.34800166827,9.34800166827,9.34800166824,9.34800166824,9.34800166832,9.34800166832,9.34800166824,9.34800166824,9.34800166826,9.34800166826,9.34800166824,9.34800166824,9.34800166825,9.34800166825,9.34800166829,9.34800166829,9.34800166822,9.34800166822,9.26882963774,9.04134568474,9.34800166824,9.34800166824,8.35078048667,6.93704641044,7.58042005634,9.29337574499,9.29337574499,9.29337574509,9.29337574507,9.29337574507,9.293375745083,9.293375745083,9.29337574509,9.29337574509,9.29337574549,9.29337574549,8.72595180935,9.29337574505,9.13224398305,9.29337574499,9.29337574495,9.29337574498,9.29337574498,9.29337574499,9.29337574503,9.29337574503,8.17949780379,8.17949780379,7.25233289669,8.17949780319,8.17949780319,8.17949780349,8.1794978035,8.1794978035,8.17949780349,8.17949780349,8.17949780352,8.17949780349,7.28219790779,5.25173100112,4.03040181289,5.02384124689,5.02384124689,5.02384124689,5.02384124689,5.02384124639,5.02384124639,5.02384124639,5.02384124639,1.47838346189,1.55908746796,0.3977962954,0.3977962954,0,0.50938794456,5.60734921969,5.41043832619,5.42129281235,5.60734922009,5.60734922009,5.60734922009,5.60734922019,5.60734922019,5.60734921999,3.63352739149,4.79759283229,5.60734922009,5.60734922009,5.60734922009,5.60734922009,3.85905120819,5.60734922019,9.82488010774,9.82488010774,9.72272298559,9.82488010774,9.82488010854,9.82488010854
"t80",6.30745398648,8.79452488408,8.57493835174,9.34800166818,9.34800166812,9.34800166812,9.3480016681,8.7315617931,9.3480016682,9.3480016682,9.34800166822,9.34800166822,9.34800166822,9.34800166826,9.34800166826,9.34800166826,9.31487326427,9.348001668208,9.348001668208,9.348001668,9.3480016682,9.3480016682,9.3480016682,9.3480016682,9.3480016682,7.93609780498,9.34800166831,9.34800166831,9.34800166828,9.34800166828,9.34800166836,9.34800166836,9.34800166828,9.34800166828,9.3480016683,9.3480016683,9.34800166828,9.34800166828,9.34800166829,9.34800166829,9.34800166833,9.34800166833,9.34800166826,9.34800166826,9.26882963778,9.04134568478,9.34800166828,9.34800166828,8.35078048671,6.93704641048,7.58042005638,9.29337574503,9.29337574503,9.29337574513,9.29337574511,9.29337574511,9.293375745123,9.293375745123,9.29337574513,9.29337574513,9.29337574553,9.29337574553,8.72595180939,9.29337574509,9.13224398309,9.29337574503,9.29337574499,9.29337574502,9.29337574502,9.29337574503,9.29337574507,9.29337574507,8.17949780383,8.17949780383,7.25233289673,8.17949780323,8.17949780323,8.17949780353,8.17949780354,8.17949780354,8.17949780353,8.17949780353,8.17949780356,8.17949780353,7.28219790783,5.25173100116,4.03040181293,5.02384124693,5.02384124693,5.02384124693,5.02384124693,5.02384124643,5.02384124643,5.02384124643,5.02384124643,1.47838346193,1.559087468,0.50938794456,0.50938794456,0.50938794456,0,5.60734921973,5.41043832623,5.42129281239,5.60734922013,5.60734922013,5.60734922013,5.60734922023,5.60734922023,5.60734922003,3.63352739153,4.79759283233,5.60734922013,5.60734922013,5.60734922013,5.60734922013,3.85905120823,5.60734922023,9.82488010778,9.82488010778,9.72272298563,9.82488010778,9.82488010858,9.82488010858
"t9",6.30745398655,8.79452488415,8.57493835181,9.34800166825,9.34800166819,9.34800166819,9.34800166817,8.73156179317,9.34800166827,9.34800166827,9.34800166829,9.34800166829,9.34800166829,9.34800166833,9.34800166833,9.34800166833,9.31487326434,9.348001668278,9.348001668278,9.34800166807,9.34800166827,9.34800166827,9.34800166827,9.34800166827,9.34800166827,7.93609780505,9.34800166838,9.34800166838,9.34800166835,9.34800166835,9.34800166843,9.34800166843,9.34800166835,9.34800166835,9.34800166837,9.34800166837,9.34800166835,9.34800166835,9.34800166836,9.34800166836,9.3480016684,9.3480016684,9.34800166833,9.34800166833,9.26882963785,9.04134568485,9.34800166835,9.34800166835,8.35078048678,6.93704641055,7.58042005645,9.2933757451,9.2933757451,9.2933757452,9.29337574518,9.29337574518,9.293375745193,9.293375745193,9.2933757452,9.2933757452,9.2933757456,9.2933757456,8.72595180946,9.29337574516,9.13224398316,9.2933757451,9.29337574506,9.29337574509,9.29337574509,9.2933757451,9.29337574514,9.29337574514,8.1794978039,8.1794978039,7.2523328968,8.1794978033,8.1794978033,8.1794978036,8.17949780361,8.17949780361,8.1794978036,8.1794978036,8.17949780363,8.1794978036,7.2821979079,5.25173100123,4.6139097862,5.6073492202,5.6073492202,5.6073492202,5.6073492202,5.6073492197,5.6073492197,5.6073492197,5.6073492197,5.4106043412,5.60734921973,5.60734921969,5.60734921969,5.60734921969,5.60734921973,0,3.1084194405,3.11927392666,3.3053303344,3.3053303344,3.3053303344,3.3053303345,3.3053303345,3.3053303343,2.3294153426,3.7582934544,4.5680498422,4.5680498422,4.5680498422,4.5680498422,2.8197518303,4.5680498423,9.82488010785,9.82488010785,9.7227229857,9.82488010785,9.82488010865,9.82488010865
"t58",6.11054309305,8.59761399065,8.37802745831,9.15109077475,9.15109077469,9.15109077469,9.15109077467,8.53465089967,9.15109077477,9.15109077477,9.15109077479,9.15109077479,9.15109077479,9.15109077483,9.15109077483,9.15109077483,9.11796237084,9.151090774778,9.151090774778,9.15109077457,9.15109077477,9.15109077477,9.15109077477,9.15109077477,9.15109077477,7.73918691155,9.15109077488,9.15109077488,9.15109077485,9.15109077485,9.15109077493,9.15109077493,9.15109077485,9.15109077485,9.15109077487,9.15109077487,9.15109077485,9.15109077485,9.15109077486,9.15109077486,9.1510907749,9.1510907749,9.15109077483,9.15109077483,9.07191874435,8.84443479135,9.15109077485,9.15109077485,8.15386959328,6.74013551705,7.38350916295,9.0964648516,9.0964648516,9.0964648517,9.09646485168,9.09646485168,9.096464851693,9.096464851693,9.0964648517,9.0964648517,9.0964648521,9.0964648521,8.52904091596,9.09646485166,8.93533308966,9.0964648516,9.09646485156,9.09646485159,9.09646485159,9.0964648516,9.09646485164,9.09646485164,7.9825869104,7.9825869104,7.0554220033,7.9825869098,7.9825869098,7.9825869101,7.98258691011,7.98258691011,7.9825869101,7.9825869101,7.98258691013,7.9825869101,7.0852870144,5.05482010773,4.4169988927,5.4104383267,5.4104383267,5.4104383267,5.4104383267,5.4104383262,5.4104383262,5.4104383262,5.4104383262,5.2136934477,5.41043832623,5.41043832619,5.41043832619,5.41043832619,5.41043832623,3.1084194405,0,0.45062802636,0.6366844341,1.0477971571,1.5389617905,1.5389617906,1.5389617906,2.0525006902,2.1325044491,3.5613825609,4.3711389487,4.3711389487,4.3711389487,4.3711389487,2.6228409368,4.3711389488,9.62796921435,9.62796921435,9.5258120922,9.62796921435,9.62796921515,9.62796921515
"t83",6.12139757921,8.60846847681,8.38888194447,9.16194526091,9.16194526085,9.16194526085,9.16194526083,8.54550538583,9.16194526093,9.16194526093,9.16194526095,9.16194526095,9.16194526095,9.16194526099,9.16194526099,9.16194526099,9.128816857,9.161945260938,9.161945260938,9.16194526073,9.16194526093,9.16194526093,9.16194526093,9.16194526093,9.16194526093,7.75004139771,9.16194526104,9.16194526104,9.16194526101,9.16194526101,9.16194526109,9.16194526109,9.16194526101,9.16194526101,9.16194526103,9.16194526103,9.16194526101,9.16194526101,9.16194526102,9.16194526102,9.16194526106,9.16194526106,9.16194526099,9.16194526099,9.08277323051,8.85528927751,9.16194526101,9.16194526101,8.16472407944,6.75099000321,7.39436364911,9.10731933776,9.10731933776,9.10731933786,9.10731933784,9.10731933784,9.107319337853,9.107319337853,9.10731933786,9.10731933786,9.10731933826,9.10731933826,8.53989540212,9.10731933782,8.94618757582,9.10731933776,9.10731933772,9.10731933775,9.10731933775,9.10731933776,9.1073193378,9.1073193378,7.99344139656,7.99344139656,7.06627648946,7.99344139596,7.99344139596,7.99344139626,7.99344139627,7.99344139627,7.99344139626,7.99344139626,7.99344139629,7.99344139626,7.09614150056,5.06567459389,4.42785337886,5.42129281286,5.42129281286,5.42129281286,5.42129281286,5.42129281236,5.42129281236,5.42129281236,5.42129281236,5.22454793386,5.42129281239,5.42129281235,5.42129281235,5.42129281235,5.42129281239,3.11927392666,0.45062802636,0,0.29677762766,1.05865164326,1.54981627666,1.54981627676,1.54981627676,2.06335517636,2.14335893526,3.57223704706,4.38199343486,4.38199343486,4.38199343486,4.38199343486,2.63369542296,4.38199343496,9.63882370051,9.63882370051,9.53666657836,9.63882370051,9.63882370131,9.63882370131
"t84",6.30745398695,8.79452488455,8.57493835221,9.34800166865,9.34800166859,9.34800166859,9.34800166857,8.73156179357,9.34800166867,9.34800166867,9.34800166869,9.34800166869,9.34800166869,9.34800166873,9.34800166873,9.34800166873,9.31487326474,9.348001668678,9.348001668678,9.34800166847,9.34800166867,9.34800166867,9.34800166867,9.34800166867,9.34800166867,7.93609780545,9.34800166878,9.34800166878,9.34800166875,9.34800166875,9.34800166883,9.34800166883,9.34800166875,9.34800166875,9.34800166877,9.34800166877,9.34800166875,9.34800166875,9.34800166876,9.34800166876,9.3480016688,9.3480016688,9.34800166873,9.34800166873,9.26882963825,9.04134568525,9.34800166875,9.34800166875,8.35078048718,6.93704641095,7.58042005685,9.2933757455,9.2933757455,9.2933757456,9.29337574558,9.29337574558,9.293375745593,9.293375745593,9.2933757456,9.2933757456,9.293375746,9.293375746,8.72595180986,9.29337574556,9.13224398356,9.2933757455,9.29337574546,9.29337574549,9.29337574549,9.2933757455,9.29337574554,9.29337574554,8.1794978043,8.1794978043,7.2523328972,8.1794978037,8.1794978037,8.179497804,8.17949780401,8.17949780401,8.179497804,8.179497804,8.17949780403,8.179497804,7.2821979083,5.25173100163,4.6139097866,5.6073492206,5.6073492206,5.6073492206,5.6073492206,5.6073492201,5.6073492201,5.6073492201,5.6073492201,5.4106043416,5.60734922013,5.60734922009,5.60734922009,5.60734922009,5.60734922013,3.3053303344,0.6366844341,0.29677762766,0,1.244708051,1.7358726844,1.7358726845,1.7358726845,2.2494115841,2.329415343,3.7582934548,4.5680498426,4.5680498426,4.5680498426,4.5680498426,2.8197518307,4.5680498427,9.82488010825,9.82488010825,9.7227229861,9.82488010825,9.82488010905,9.82488010905
"t36",6.30745398695,8.79452488455,8.57493835221,9.34800166865,9.34800166859,9.34800166859,9.34800166857,8.73156179357,9.34800166867,9.34800166867,9.34800166869,9.34800166869,9.34800166869,9.34800166873,9.34800166873,9.34800166873,9.31487326474,9.348001668678,9.348001668678,9.34800166847,9.34800166867,9.34800166867,9.34800166867,9.34800166867,9.34800166867,7.93609780545,9.34800166878,9.34800166878,9.34800166875,9.34800166875,9.34800166883,9.34800166883,9.34800166875,9.34800166875,9.34800166877,9.34800166877,9.34800166875,9.34800166875,9.34800166876,9.34800166876,9.3480016688,9.3480016688,9.34800166873,9.34800166873,9.26882963825,9.04134568525,9.34800166875,9.34800166875,8.35078048718,6.93704641095,7.58042005685,9.2933757455,9.2933757455,9.2933757456,9.29337574558,9.29337574558,9.293375745593,9.293375745593,9.2933757456,9.2933757456,9.293375746,9.293375746,8.72595180986,9.29337574556,9.13224398356,9.2933757455,9.29337574546,9.29337574549,9.29337574549,9.2933757455,9.29337574554,9.29337574554,8.1794978043,8.1794978043,7.2523328972,8.1794978037,8.1794978037,8.179497804,8.17949780401,8.17949780401,8.179497804,8.179497804,8.17949780403,8.179497804,7.2821979083,5.25173100163,4.6139097866,5.6073492206,5.6073492206,5.6073492206,5.6073492206,5.6073492201,5.6073492201,5.6073492201,5.6073492201,5.4106043416,5.60734922013,5.60734922009,5.60734922009,5.60734922009,5.60734922013,3.3053303344,1.0477971571,1.05865164326,1.244708051,0,1.7358726844,1.7358726845,1.7358726845,2.2494115841,2.329415343,3.7582934548,4.5680498426,4.5680498426,4.5680498426,4.5680498426,2.8197518307,4.5680498427,9.82488010825,9.82488010825,9.7227229861,9.82488010825,9.82488010905,9.82488010905
"t46",6.30745398695,8.79452488455,8.57493835221,9.34800166865,9.34800166859,9.34800166859,9.34800166857,8.73156179357,9.34800166867,9.34800166867,9.34800166869,9.34800166869,9.34800166869,9.34800166873,9.34800166873,9.34800166873,9.31487326474,9.348001668678,9.348001668678,9.34800166847,9.34800166867,9.34800166867,9.34800166867,9.34800166867,9.34800166867,7.93609780545,9.34800166878,9.34800166878,9.34800166875,9.34800166875,9.34800166883,9.34800166883,9.34800166875,9.34800166875,9.34800166877,9.34800166877,9.34800166875,9.34800166875,9.34800166876,9.34800166876,9.3480016688,9.3480016688,9.34800166873,9.34800166873,9.26882963825,9.04134568525,9.34800166875,9.34800166875,8.35078048718,6.93704641095,7.58042005685,9.2933757455,9.2933757455,9.2933757456,9.29337574558,9.29337574558,9.293375745593,9.293375745593,9.2933757456,9.2933757456,9.293375746,9.293375746,8.72595180986,9.29337574556,9.13224398356,9.2933757455,9.29337574546,9.29337574549,9.29337574549,9.2933757455,9.29337574554,9.29337574554,8.1794978043,8.1794978043,7.2523328972,8.1794978037,8.1794978037,8.179497804,8.17949780401,8.17949780401,8.179497804,8.179497804,8.17949780403,8.179497804,7.2821979083,5.25173100163,4.6139097866,5.6073492206,5.6073492206,5.6073492206,5.6073492206,5.6073492201,5.6073492201,5.6073492201,5.6073492201,5.4106043416,5.60734922013,5.60734922009,5.60734922009,5.60734922009,5.60734922013,3.3053303344,1.5389617905,1.54981627666,1.7358726844,1.7358726844,0,1.0425637533,1.0425637533,2.2494115841,2.329415343,3.7582934548,4.5680498426,4.5680498426,4.5680498426,4.5680498426,2.8197518307,4.5680498427,9.82488010825,9.82488010825,9.7227229861,9.82488010825,9.82488010905,9.82488010905
"t64",6.30745398705,8.79452488465,8.57493835231,9.34800166875,9.34800166869,9.34800166869,9.34800166867,8.73156179367,9.34800166877,9.34800166877,9.34800166879,9.34800166879,9.34800166879,9.34800166883,9.34800166883,9.34800166883,9.31487326484,9.348001668778,9.348001668778,9.34800166857,9.34800166877,9.34800166877,9.34800166877,9.34800166877,9.34800166877,7.93609780555,9.34800166888,9.34800166888,9.34800166885,9.34800166885,9.34800166893,9.34800166893,9.34800166885,9.34800166885,9.34800166887,9.34800166887,9.34800166885,9.34800166885,9.34800166886,9.34800166886,9.3480016689,9.3480016689,9.34800166883,9.34800166883,9.26882963835,9.04134568535,9.34800166885,9.34800166885,8.35078048728,6.93704641105,7.58042005695,9.2933757456,9.2933757456,9.2933757457,9.29337574568,9.29337574568,9.293375745693,9.293375745693,9.2933757457,9.2933757457,9.2933757461,9.2933757461,8.72595180996,9.29337574566,9.13224398366,9.2933757456,9.29337574556,9.29337574559,9.29337574559,9.2933757456,9.29337574564,9.29337574564,8.1794978044,8.1794978044,7.2523328973,8.1794978038,8.1794978038,8.1794978041,8.17949780411,8.17949780411,8.1794978041,8.1794978041,8.17949780413,8.1794978041,7.2821979084,5.25173100173,4.6139097867,5.6073492207,5.6073492207,5.6073492207,5.6073492207,5.6073492202,5.6073492202,5.6073492202,5.6073492202,5.4106043417,5.60734922023,5.60734922019,5.60734922019,5.60734922019,5.60734922023,3.3053303345,1.5389617906,1.54981627676,1.7358726845,1.7358726845,1.0425637533,0,0.72676698,2.2494115842,2.3294153431,3.7582934549,4.5680498427,4.5680498427,4.5680498427,4.5680498427,2.8197518308,4.5680498428,9.82488010835,9.82488010835,9.7227229862,9.82488010835,9.82488010915,9.82488010915
"t65",6.30745398705,8.79452488465,8.57493835231,9.34800166875,9.34800166869,9.34800166869,9.34800166867,8.73156179367,9.34800166877,9.34800166877,9.34800166879,9.34800166879,9.34800166879,9.34800166883,9.34800166883,9.34800166883,9.31487326484,9.348001668778,9.348001668778,9.34800166857,9.34800166877,9.34800166877,9.34800166877,9.34800166877,9.34800166877,7.93609780555,9.34800166888,9.34800166888,9.34800166885,9.34800166885,9.34800166893,9.34800166893,9.34800166885,9.34800166885,9.34800166887,9.34800166887,9.34800166885,9.34800166885,9.34800166886,9.34800166886,9.3480016689,9.3480016689,9.34800166883,9.34800166883,9.26882963835,9.04134568535,9.34800166885,9.34800166885,8.35078048728,6.93704641105,7.58042005695,9.2933757456,9.2933757456,9.2933757457,9.29337574568,9.29337574568,9.293375745693,9.293375745693,9.2933757457,9.2933757457,9.2933757461,9.2933757461,8.72595180996,9.29337574566,9.13224398366,9.2933757456,9.29337574556,9.29337574559,9.29337574559,9.2933757456,9.29337574564,9.29337574564,8.1794978044,8.1794978044,7.2523328973,8.1794978038,8.1794978038,8.1794978041,8.17949780411,8.17949780411,8.1794978041,8.1794978041,8.17949780413,8.1794978041,7.2821979084,5.25173100173,4.6139097867,5.6073492207,5.6073492207,5.6073492207,5.6073492207,5.6073492202,5.6073492202,5.6073492202,5.6073492202,5.4106043417,5.60734922023,5.60734922019,5.60734922019,5.60734922019,5.60734922023,3.3053303345,1.5389617906,1.54981627676,1.7358726845,1.7358726845,1.0425637533,0.72676698,0,2.2494115842,2.3294153431,3.7582934549,4.5680498427,4.5680498427,4.5680498427,4.5680498427,2.8197518308,4.5680498428,9.82488010835,9.82488010835,9.7227229862,9.82488010835,9.82488010915,9.82488010915
"t16",6.30745398685,8.79452488445,8.57493835211,9.34800166855,9.34800166849,9.34800166849,9.34800166847,8.73156179347,9.34800166857,9.34800166857,9.34800166859,9.34800166859,9.34800166859,9.34800166863,9.34800166863,9.34800166863,9.31487326464,9.348001668578,9.348001668578,9.34800166837,9.34800166857,9.34800166857,9.34800166857,9.34800166857,9.34800166857,7.93609780535,9.34800166868,9.34800166868,9.34800166865,9.34800166865,9.34800166873,9.34800166873,9.34800166865,9.34800166865,9.34800166867,9.34800166867,9.34800166865,9.34800166865,9.34800166866,9.34800166866,9.3480016687,9.3480016687,9.34800166863,9.34800166863,9.26882963815,9.04134568515,9.34800166865,9.34800166865,8.35078048708,6.93704641085,7.58042005675,9.2933757454,9.2933757454,9.2933757455,9.29337574548,9.29337574548,9.293375745493,9.293375745493,9.2933757455,9.2933757455,9.2933757459,9.2933757459,8.72595180976,9.29337574546,9.13224398346,9.2933757454,9.29337574536,9.29337574539,9.29337574539,9.2933757454,9.29337574544,9.29337574544,8.1794978042,8.1794978042,7.2523328971,8.1794978036,8.1794978036,8.1794978039,8.17949780391,8.17949780391,8.1794978039,8.1794978039,8.17949780393,8.1794978039,7.2821979082,5.25173100153,4.6139097865,5.6073492205,5.6073492205,5.6073492205,5.6073492205,5.60734922,5.60734922,5.60734922,5.60734922,5.4106043415,5.60734922003,5.60734921999,5.60734921999,5.60734921999,5.60734922003,3.3053303343,2.0525006902,2.06335517636,2.2494115841,2.2494115841,2.2494115841,2.2494115842,2.2494115842,0,2.3294153429,3.7582934547,4.5680498425,4.5680498425,4.5680498425,4.5680498425,2.8197518306,4.5680498426,9.82488010815,9.82488010815,9.722722986,9.82488010815,9.82488010895,9.82488010895
"t5",4.33363215835,6.82070305595,6.60111652361,7.37417984005,7.37417983999,7.37417983999,7.37417983997,6.75773996497,7.37417984007,7.37417984007,7.37417984009,7.37417984009,7.37417984009,7.37417984013,7.37417984013,7.37417984013,7.34105143614,7.374179840078,7.374179840078,7.37417983987,7.37417984007,7.37417984007,7.37417984007,7.37417984007,7.37417984007,5.96227597685,7.37417984018,7.37417984018,7.37417984015,7.37417984015,7.37417984023,7.37417984023,7.37417984015,7.37417984015,7.37417984017,7.37417984017,7.37417984015,7.37417984015,7.37417984016,7.37417984016,7.3741798402,7.3741798402,7.37417984013,7.37417984013,7.29500780965,7.06752385665,7.37417984015,7.37417984015,6.37695865858,4.96322458235,5.60659822825,7.3195539169,7.3195539169,7.319553917,7.31955391698,7.31955391698,7.319553916993,7.319553916993,7.319553917,7.319553917,7.3195539174,7.3195539174,6.75212998126,7.31955391696,7.15842215496,7.3195539169,7.31955391686,7.31955391689,7.31955391689,7.3195539169,7.31955391694,7.31955391694,6.2056759757,6.2056759757,5.2785110686,6.2056759751,6.2056759751,6.2056759754,6.20567597541,6.20567597541,6.2056759754,6.2056759754,6.20567597543,6.2056759754,5.3083760797,3.27790917303,2.640087958,3.633527392,3.633527392,3.633527392,3.633527392,3.6335273915,3.6335273915,3.6335273915,3.6335273915,3.436782513,3.63352739153,3.63352739149,3.63352739149,3.63352739149,3.63352739153,2.3294153426,2.1325044491,2.14335893526,2.329415343,2.329415343,2.329415343,2.3294153431,2.3294153431,2.3294153429,0,1.7844716262,2.594228014,2.594228014,2.594228014,2.594228014,0.8459300021,2.5942280141,7.85105827965,7.85105827965,7.7489011575,7.85105827965,7.85105828045,7.85105828045
