"","t1","t6","t10","t24","t25","t85","t86","t84","t7","t21","t22","t46","t91","t92","t62","t2","t8","t40","t78","t79","t106","t107","t71","t37","t38","t31","t108","t109","t93","t59","t39","t36","t17","t55","t76","t77","t121","t122","t13","t111","t112","t110","t32","t20","t33","t34","t14","t15","t16","t26","t27","t41","t113","t114","t83","t117","t118","t60","t87","t88","t68","t80","t81","t104","t105","t29","t30","t11","t12","t102","t103","t5","t51","t52","t94","t95","t100","t101","t63","t49","t74","t75","t96","t97","t67","t47","t48","t58","t72","t73","t61","t64","t115","t116","t65","t66","t9","t42","t43","t53","t54","t35","t56","t57","t119","t120","t82","t19","t89","t90","t18","t23","t69","t70","t50","t44","t45","t98","t99","t28","t3","t4"
"t65",5.59321112154,8.35760842744,8.58004619434,9.39167276591,9.39167276591,9.39167276589,9.39167276589,9.39167276594,9.39167276643,9.39167276593,9.39167276593,9.39167276603,9.39167276613,9.39167276613,9.39167276603,5.94945355244,5.87480533614,6.98647344994,7.02085465374,7.02085465374,7.02085465371,7.02085465371,7.02085465375,7.02085465369,7.02085465369,7.02085465374,7.02085465381,6.99631442324,7.02085465385,7.02085465375,7.02085465375,6.92576426471,7.02085465368,7.02085465368,7.02085465358,7.02085465358,7.0208546537151,7.0208546537151,7.02085465377,7.02085465384,7.02085465384,7.02085465384,6.84307907217,7.02085465377,7.02085465377,7.02085465377,7.02085465367,7.02085465375,7.02085465375,7.02085465371,7.02085465371,7.02085465381,7.02085465376,7.02085465376,7.02085465377,7.02085465371,7.02085465371,7.02085465371,7.02085465371,7.02085465371,7.02085465334,7.02085465334,7.02085465334,7.02085465344,7.02085465344,6.84842793534,7.02085465374,6.78071422596,6.02708741016,7.02085465374,7.02085465374,7.02085465364,7.02085465384,6.83949818124,6.95840279903,7.02085465338,7.02085465338,7.02085465338,7.02085465344,7.02085465394,6.81779730216,7.02085465404,7.02085465394,7.02085465394,7.02085465404,2.00515884814,2.00515884814,2.00515884824,2.00515884822,2.00515884822,2.0051588482,0.83088286341,0.83088286342,0.83088286342,0,0.6479870768,2.37788561354,5.68782859704,5.48125923164,5.68782859694,5.68782859694,5.272672132543,5.567129572843,5.687828596943,5.687828596991,5.687828596991,5.68782859696,5.68782859693,5.68782859693,5.68782859693,4.99401602186,5.68782859704,5.6878285969,5.6878285969,5.68782859694,5.68782859694,5.68782859694,5.68782859734,5.68782859734,5.45739449284,3.72203229544,3.53949718334
"t66",5.59321112154,8.35760842744,8.58004619434,9.39167276591,9.39167276591,9.39167276589,9.39167276589,9.39167276594,9.39167276643,9.39167276593,9.39167276593,9.39167276603,9.39167276613,9.39167276613,9.39167276603,5.94945355244,5.87480533614,6.98647344994,7.02085465374,7.02085465374,7.02085465371,7.02085465371,7.02085465375,7.02085465369,7.02085465369,7.02085465374,7.02085465381,6.99631442324,7.02085465385,7.02085465375,7.02085465375,6.92576426471,7.02085465368,7.02085465368,7.02085465358,7.02085465358,7.0208546537151,7.0208546537151,7.02085465377,7.02085465384,7.02085465384,7.02085465384,6.84307907217,7.02085465377,7.02085465377,7.02085465377,7.02085465367,7.02085465375,7.02085465375,7.02085465371,7.02085465371,7.02085465381,7.02085465376,7.02085465376,7.02085465377,7.02085465371,7.02085465371,7.02085465371,7.02085465371,7.02085465371,7.02085465334,7.02085465334,7.02085465334,7.02085465344,7.02085465344,6.84842793534,7.02085465374,6.78071422596,6.02708741016,7.02085465374,7.02085465374,7.02085465364,7.02085465384,6.83949818124,6.95840279903,7.02085465338,7.02085465338,7.02085465338,7.02085465344,7.02085465394,6.81779730216,7.02085465404,7.02085465394,7.02085465394,7.02085465404,2.00515884814,2.00515884814,2.00515884824,2.00515884822,2.00515884822,2.0051588482,0.83088286341,0.83088286342,0.83088286342,0.6479870768,0,2.37788561354,5.68782859704,5.48125923164,5.68782859694,5.68782859694,5.272672132543,5.567129572843,5.687828596943,5.687828596991,5.687828596991,5.68782859696,5.68782859693,5.68782859693,5.68782859693,4.99401602186,5.68782859704,5.6878285969,5.6878285969,5.68782859694,5.68782859694,5.68782859694,5.68782859734,5.68782859734,5.45739449284,3.72203229544,3.53949718334
"t9",5.593211122,8.3576084279,8.5800461948,9.39167276637,9.39167276637,9.39167276635,9.39167276635,9.3916727664,9.39167276689,9.39167276639,9.39167276639,9.39167276649,9.39167276659,9.39167276659,9.39167276649,5.9494535529,5.8748053366,6.9864734504,7.0208546542,7.0208546542,7.02085465417,7.02085465417,7.02085465421,7.02085465415,7.02085465415,7.0208546542,7.02085465427,6.9963144237,7.02085465431,7.02085465421,7.02085465421,6.92576426517,7.02085465414,7.02085465414,7.02085465404,7.02085465404,7.0208546541751,7.0208546541751,7.02085465423,7.0208546543,7.0208546543,7.0208546543,6.84307907263,7.02085465423,7.02085465423,7.02085465423,7.02085465413,7.02085465421,7.02085465421,7.02085465417,7.02085465417,7.02085465427,7.02085465422,7.02085465422,7.02085465423,7.02085465417,7.02085465417,7.02085465417,7.02085465417,7.02085465417,7.0208546538,7.0208546538,7.0208546538,7.0208546539,7.0208546539,6.8484279358,7.0208546542,6.78071422642,6.02708741062,7.0208546542,7.0208546542,7.0208546541,7.0208546543,6.8394981817,6.95840279949,7.02085465384,7.02085465384,7.02085465384,7.0208546539,7.0208546544,6.81779730262,7.0208546545,7.0208546544,7.0208546544,7.0208546545,2.3778856134,2.3778856134,2.3778856135,2.37788561348,2.37788561348,2.37788561346,2.37788561347,2.37788561348,2.37788561348,2.37788561354,2.37788561354,0,5.6878285975,5.4812592321,5.6878285974,5.6878285974,5.272672133003,5.567129573303,5.687828597403,5.687828597451,5.687828597451,5.68782859742,5.68782859739,5.68782859739,5.68782859739,4.99401602232,5.6878285975,5.68782859736,5.68782859736,5.6878285974,5.6878285974,5.6878285974,5.6878285978,5.6878285978,5.4573944933,3.7220322959,3.5394971838
"t42",5.5932111215,8.3576084274,8.5800461943,9.39167276587,9.39167276587,9.39167276585,9.39167276585,9.3916727659,9.39167276639,9.39167276589,9.39167276589,9.39167276599,9.39167276609,9.39167276609,9.39167276599,5.9494535524,5.8748053361,6.9864734499,7.0208546537,7.0208546537,7.02085465367,7.02085465367,7.02085465371,7.02085465365,7.02085465365,7.0208546537,7.02085465377,6.9963144232,7.02085465381,7.02085465371,7.02085465371,6.92576426467,7.02085465364,7.02085465364,7.02085465354,7.02085465354,7.0208546536751,7.0208546536751,7.02085465373,7.0208546538,7.0208546538,7.0208546538,6.84307907213,7.02085465373,7.02085465373,7.02085465373,7.02085465363,7.02085465371,7.02085465371,7.02085465367,7.02085465367,7.02085465377,7.02085465372,7.02085465372,7.02085465373,7.02085465367,7.02085465367,7.02085465367,7.02085465367,7.02085465367,7.0208546533,7.0208546533,7.0208546533,7.0208546534,7.0208546534,6.8484279353,7.0208546537,6.78071422592,6.02708741012,7.0208546537,7.0208546537,7.0208546536,7.0208546538,6.8394981812,6.95840279899,7.02085465334,7.02085465334,7.02085465334,7.0208546534,7.0208546539,6.81779730212,7.020854654,7.0208546539,7.0208546539,7.020854654,5.6878285969,5.6878285969,5.687828597,5.68782859698,5.68782859698,5.68782859696,5.68782859697,5.68782859698,5.68782859698,5.68782859704,5.68782859704,5.6878285975,0,0.6914369136,3.1446182969,3.1446182969,2.729461832503,3.023919272803,3.144618296903,3.144618296951,3.144618296951,3.14461829692,3.14461829689,3.14461829689,3.14461829689,2.45080572182,3.144618297,3.14461829686,3.14461829686,3.1446182969,3.1446182969,3.1446182969,4.3435096823,4.3435096823,4.1130755778,3.165620941,2.9830858289
"t43",5.3866417561,8.151039062,8.3734768289,9.18510340047,9.18510340047,9.18510340045,9.18510340045,9.1851034005,9.18510340099,9.18510340049,9.18510340049,9.18510340059,9.18510340069,9.18510340069,9.18510340059,5.742884187,5.6682359707,6.7799040845,6.8142852883,6.8142852883,6.81428528827,6.81428528827,6.81428528831,6.81428528825,6.81428528825,6.8142852883,6.81428528837,6.7897450578,6.81428528841,6.81428528831,6.81428528831,6.71919489927,6.81428528824,6.81428528824,6.81428528814,6.81428528814,6.8142852882751,6.8142852882751,6.81428528833,6.8142852884,6.8142852884,6.8142852884,6.63650970673,6.81428528833,6.81428528833,6.81428528833,6.81428528823,6.81428528831,6.81428528831,6.81428528827,6.81428528827,6.81428528837,6.81428528832,6.81428528832,6.81428528833,6.81428528827,6.81428528827,6.81428528827,6.81428528827,6.81428528827,6.8142852879,6.8142852879,6.8142852879,6.814285288,6.814285288,6.6418585699,6.8142852883,6.57414486052,5.82051804472,6.8142852883,6.8142852883,6.8142852882,6.8142852884,6.6329288158,6.75183343359,6.81428528794,6.81428528794,6.81428528794,6.814285288,6.8142852885,6.61122793672,6.8142852886,6.8142852885,6.8142852885,6.8142852886,5.4812592315,5.4812592315,5.4812592316,5.48125923158,5.48125923158,5.48125923156,5.48125923157,5.48125923158,5.48125923158,5.48125923164,5.48125923164,5.4812592321,0.6914369136,0,2.9380489315,2.9380489315,2.522892467103,2.817349907403,2.938048931503,2.938048931551,2.938048931551,2.93804893152,2.93804893149,2.93804893149,2.93804893149,2.24423635642,2.9380489316,2.93804893146,2.93804893146,2.9380489315,2.9380489315,2.9380489315,4.1369403169,4.1369403169,3.9065062124,2.9590515756,2.7765164635
"t53",5.5932111214,8.3576084273,8.5800461942,9.39167276577,9.39167276577,9.39167276575,9.39167276575,9.3916727658,9.39167276629,9.39167276579,9.39167276579,9.39167276589,9.39167276599,9.39167276599,9.39167276589,5.9494535523,5.874805336,6.9864734498,7.0208546536,7.0208546536,7.02085465357,7.02085465357,7.02085465361,7.02085465355,7.02085465355,7.0208546536,7.02085465367,6.9963144231,7.02085465371,7.02085465361,7.02085465361,6.92576426457,7.02085465354,7.02085465354,7.02085465344,7.02085465344,7.0208546535751,7.0208546535751,7.02085465363,7.0208546537,7.0208546537,7.0208546537,6.84307907203,7.02085465363,7.02085465363,7.02085465363,7.02085465353,7.02085465361,7.02085465361,7.02085465357,7.02085465357,7.02085465367,7.02085465362,7.02085465362,7.02085465363,7.02085465357,7.02085465357,7.02085465357,7.02085465357,7.02085465357,7.0208546532,7.0208546532,7.0208546532,7.0208546533,7.0208546533,6.8484279352,7.0208546536,6.78071422582,6.02708741002,7.0208546536,7.0208546536,7.0208546535,7.0208546537,6.8394981811,6.95840279889,7.02085465324,7.02085465324,7.02085465324,7.0208546533,7.0208546538,6.81779730202,7.0208546539,7.0208546538,7.0208546538,7.0208546539,5.6878285968,5.6878285968,5.6878285969,5.68782859688,5.68782859688,5.68782859686,5.68782859687,5.68782859688,5.68782859688,5.68782859694,5.68782859694,5.6878285974,3.1446182969,2.9380489315,0,0.7706139416,0.821211011203,1.115668451503,1.236367475603,2.139807716051,2.139807716051,2.13980771602,2.13980771599,2.13980771599,2.13980771599,1.44599514092,2.8092278457,2.80922784556,2.80922784556,2.8092278456,2.8092278456,2.8092278456,4.3435096822,4.3435096822,4.1130755777,3.1656209409,2.9830858288
"t54",5.5932111214,8.3576084273,8.5800461942,9.39167276577,9.39167276577,9.39167276575,9.39167276575,9.3916727658,9.39167276629,9.39167276579,9.39167276579,9.39167276589,9.39167276599,9.39167276599,9.39167276589,5.9494535523,5.874805336,6.9864734498,7.0208546536,7.0208546536,7.02085465357,7.02085465357,7.02085465361,7.02085465355,7.02085465355,7.0208546536,7.02085465367,6.9963144231,7.02085465371,7.02085465361,7.02085465361,6.92576426457,7.02085465354,7.02085465354,7.02085465344,7.02085465344,7.0208546535751,7.0208546535751,7.02085465363,7.0208546537,7.0208546537,7.0208546537,6.84307907203,7.02085465363,7.02085465363,7.02085465363,7.02085465353,7.02085465361,7.02085465361,7.02085465357,7.02085465357,7.02085465367,7.02085465362,7.02085465362,7.02085465363,7.02085465357,7.02085465357,7.02085465357,7.02085465357,7.02085465357,7.0208546532,7.0208546532,7.0208546532,7.0208546533,7.0208546533,6.8484279352,7.0208546536,6.78071422582,6.02708741002,7.0208546536,7.0208546536,7.0208546535,7.0208546537,6.8394981811,6.95840279889,7.02085465324,7.02085465324,7.02085465324,7.0208546533,7.0208546538,6.81779730202,7.0208546539,7.0208546538,7.0208546538,7.0208546539,5.6878285968,5.6878285968,5.6878285969,5.68782859688,5.68782859688,5.68782859686,5.68782859687,5.68782859688,5.68782859688,5.68782859694,5.68782859694,5.6878285974,3.1446182969,2.9380489315,0.7706139416,0,0.821211011203,1.115668451503,1.236367475603,2.139807716051,2.139807716051,2.13980771602,2.13980771599,2.13980771599,2.13980771599,1.44599514092,2.8092278457,2.80922784556,2.80922784556,2.8092278456,2.8092278456,2.8092278456,4.3435096822,4.3435096822,4.1130755777,3.1656209409,2.9830858288
"t35",5.178054657003,7.942451962903,8.164889729803,8.976516301373,8.976516301373,8.976516301353,8.976516301353,8.976516301403,8.976516301893,8.976516301393,8.976516301393,8.976516301493,8.976516301593,8.976516301593,8.976516301493,5.534297087903,5.459648871603,6.571316985403,6.605698189203,6.605698189203,6.605698189173,6.605698189173,6.605698189213,6.605698189153,6.605698189153,6.605698189203,6.605698189273,6.581157958703,6.605698189313,6.605698189213,6.605698189213,6.510607800173,6.605698189143,6.605698189143,6.605698189043,6.605698189043,6.6056981891781,6.6056981891781,6.605698189233,6.605698189303,6.605698189303,6.605698189303,6.427922607633,6.605698189233,6.605698189233,6.605698189233,6.605698189133,6.605698189213,6.605698189213,6.605698189173,6.605698189173,6.605698189273,6.605698189223,6.605698189223,6.605698189233,6.605698189173,6.605698189173,6.605698189173,6.605698189173,6.605698189173,6.605698188803,6.605698188803,6.605698188803,6.605698188903,6.605698188903,6.433271470803,6.605698189203,6.365557761423,5.611930945623,6.605698189203,6.605698189203,6.605698189103,6.605698189303,6.424341716703,6.543246334493,6.605698188843,6.605698188843,6.605698188843,6.605698188903,6.605698189403,6.402640837623,6.605698189503,6.605698189403,6.605698189403,6.605698189503,5.272672132403,5.272672132403,5.272672132503,5.272672132483,5.272672132483,5.272672132463,5.272672132473,5.272672132483,5.272672132483,5.272672132543,5.272672132543,5.272672133003,2.729461832503,2.522892467103,0.821211011203,0.821211011203,0,0.6829212197,0.8036202438,1.724651251654,1.724651251654,1.724651251623,1.724651251593,1.724651251593,1.724651251593,1.030838676523,2.394071381303,2.394071381163,2.394071381163,2.394071381203,2.394071381203,2.394071381203,3.928353217803,3.928353217803,3.697919113303,2.750464476503,2.567929364403
"t56",5.472512097303,8.236909403203,8.459347170103,9.270973741673,9.270973741673,9.270973741653,9.270973741653,9.270973741703,9.270973742193,9.270973741693,9.270973741693,9.270973741793,9.270973741893,9.270973741893,9.270973741793,5.828754528203,5.754106311903,6.865774425703,6.900155629503,6.900155629503,6.900155629473,6.900155629473,6.900155629513,6.900155629453,6.900155629453,6.900155629503,6.900155629573,6.875615399003,6.900155629613,6.900155629513,6.900155629513,6.805065240473,6.900155629443,6.900155629443,6.900155629343,6.900155629343,6.9001556294781,6.9001556294781,6.900155629533,6.900155629603,6.900155629603,6.900155629603,6.722380047933,6.900155629533,6.900155629533,6.900155629533,6.900155629433,6.900155629513,6.900155629513,6.900155629473,6.900155629473,6.900155629573,6.900155629523,6.900155629523,6.900155629533,6.900155629473,6.900155629473,6.900155629473,6.900155629473,6.900155629473,6.900155629103,6.900155629103,6.900155629103,6.900155629203,6.900155629203,6.727728911103,6.900155629503,6.660015201723,5.906388385923,6.900155629503,6.900155629503,6.900155629403,6.900155629603,6.718799157003,6.837703774793,6.900155629143,6.900155629143,6.900155629143,6.900155629203,6.900155629703,6.697098277923,6.900155629803,6.900155629703,6.900155629703,6.900155629803,5.567129572703,5.567129572703,5.567129572803,5.567129572783,5.567129572783,5.567129572763,5.567129572773,5.567129572783,5.567129572783,5.567129572843,5.567129572843,5.567129573303,3.023919272803,2.817349907403,1.115668451503,1.115668451503,0.6829212197,0,0.6230493837,2.019108691954,2.019108691954,2.019108691923,2.019108691893,2.019108691893,2.019108691893,1.325296116823,2.688528821603,2.688528821463,2.688528821463,2.688528821503,2.688528821503,2.688528821503,4.222810658103,4.222810658103,3.992376553603,3.044921916803,2.862386804703
"t57",5.593211121403,8.357608427303,8.580046194203,9.391672765773,9.391672765773,9.391672765753,9.391672765753,9.391672765803,9.391672766293,9.391672765793,9.391672765793,9.391672765893,9.391672765993,9.391672765993,9.391672765893,5.949453552303,5.874805336003,6.986473449803,7.020854653603,7.020854653603,7.020854653573,7.020854653573,7.020854653613,7.020854653553,7.020854653553,7.020854653603,7.020854653673,6.996314423103,7.020854653713,7.020854653613,7.020854653613,6.925764264573,7.020854653543,7.020854653543,7.020854653443,7.020854653443,7.0208546535781,7.0208546535781,7.020854653633,7.020854653703,7.020854653703,7.020854653703,6.843079072033,7.020854653633,7.020854653633,7.020854653633,7.020854653533,7.020854653613,7.020854653613,7.020854653573,7.020854653573,7.020854653673,7.020854653623,7.020854653623,7.020854653633,7.020854653573,7.020854653573,7.020854653573,7.020854653573,7.020854653573,7.020854653203,7.020854653203,7.020854653203,7.020854653303,7.020854653303,6.848427935203,7.020854653603,6.780714225823,6.027087410023,7.020854653603,7.020854653603,7.020854653503,7.020854653703,6.839498181103,6.958402798893,7.020854653243,7.020854653243,7.020854653243,7.020854653303,7.020854653803,6.817797302023,7.020854653903,7.020854653803,7.020854653803,7.020854653903,5.687828596803,5.687828596803,5.687828596903,5.687828596883,5.687828596883,5.687828596863,5.687828596873,5.687828596883,5.687828596883,5.687828596943,5.687828596943,5.687828597403,3.144618296903,2.938048931503,1.236367475603,1.236367475603,0.8036202438,0.6230493837,0,2.139807716054,2.139807716054,2.139807716023,2.139807715993,2.139807715993,2.139807715993,1.445995140923,2.809227845703,2.809227845563,2.809227845563,2.809227845603,2.809227845603,2.809227845603,4.343509682203,4.343509682203,4.113075577703,3.165620940903,2.983085828803
"t119",5.593211121451,8.357608427351,8.580046194251,9.391672765821,9.391672765821,9.391672765801,9.391672765801,9.391672765851,9.391672766341,9.391672765841,9.391672765841,9.391672765941,9.391672766041,9.391672766041,9.391672765941,5.949453552351,5.874805336051,6.986473449851,7.020854653651,7.020854653651,7.020854653621,7.020854653621,7.020854653661,7.020854653601,7.020854653601,7.020854653651,7.020854653721,6.996314423151,7.020854653761,7.020854653661,7.020854653661,6.925764264621,7.020854653591,7.020854653591,7.020854653491,7.020854653491,7.0208546536261,7.0208546536261,7.020854653681,7.020854653751,7.020854653751,7.020854653751,6.843079072081,7.020854653681,7.020854653681,7.020854653681,7.020854653581,7.020854653661,7.020854653661,7.020854653621,7.020854653621,7.020854653721,7.020854653671,7.020854653671,7.020854653681,7.020854653621,7.020854653621,7.020854653621,7.020854653621,7.020854653621,7.020854653251,7.020854653251,7.020854653251,7.020854653351,7.020854653351,6.848427935251,7.020854653651,6.780714225871,6.027087410071,7.020854653651,7.020854653651,7.020854653551,7.020854653751,6.839498181151,6.958402798941,7.020854653291,7.020854653291,7.020854653291,7.020854653351,7.020854653851,6.817797302071,7.020854653951,7.020854653851,7.020854653851,7.020854653951,5.687828596851,5.687828596851,5.687828596951,5.687828596931,5.687828596931,5.687828596911,5.687828596921,5.687828596931,5.687828596931,5.687828596991,5.687828596991,5.687828597451,3.144618296951,2.938048931551,2.139807716051,2.139807716051,1.724651251654,2.019108691954,2.139807716054,0,0.006524118062,0.385149871831,1.969024305801,1.969024305801,1.969024305801,1.275211730731,2.809227845751,2.809227845611,2.809227845611,2.809227845651,2.809227845651,2.809227845651,4.343509682251,4.343509682251,4.113075577751,3.165620940951,2.983085828851
"t120",5.593211121451,8.357608427351,8.580046194251,9.391672765821,9.391672765821,9.391672765801,9.391672765801,9.391672765851,9.391672766341,9.391672765841,9.391672765841,9.391672765941,9.391672766041,9.391672766041,9.391672765941,5.949453552351,5.874805336051,6.986473449851,7.020854653651,7.020854653651,7.020854653621,7.020854653621,7.020854653661,7.020854653601,7.020854653601,7.020854653651,7.020854653721,6.996314423151,7.020854653761,7.020854653661,7.020854653661,6.925764264621,7.020854653591,7.020854653591,7.020854653491,7.020854653491,7.0208546536261,7.0208546536261,7.020854653681,7.020854653751,7.020854653751,7.020854653751,6.843079072081,7.020854653681,7.020854653681,7.020854653681,7.020854653581,7.020854653661,7.020854653661,7.020854653621,7.020854653621,7.020854653721,7.020854653671,7.020854653671,7.020854653681,7.020854653621,7.020854653621,7.020854653621,7.020854653621,7.020854653621,7.020854653251,7.020854653251,7.020854653251,7.020854653351,7.020854653351,6.848427935251,7.020854653651,6.780714225871,6.027087410071,7.020854653651,7.020854653651,7.020854653551,7.020854653751,6.839498181151,6.958402798941,7.020854653291,7.020854653291,7.020854653291,7.020854653351,7.020854653851,6.817797302071,7.020854653951,7.020854653851,7.020854653851,7.020854653951,5.687828596851,5.687828596851,5.687828596951,5.687828596931,5.687828596931,5.687828596911,5.687828596921,5.687828596931,5.687828596931,5.687828596991,5.687828596991,5.687828597451,3.144618296951,2.938048931551,2.139807716051,2.139807716051,1.724651251654,2.019108691954,2.139807716054,0.006524118062,0,0.385149871831,1.969024305801,1.969024305801,1.969024305801,1.275211730731,2.809227845751,2.809227845611,2.809227845611,2.809227845651,2.809227845651,2.809227845651,4.343509682251,4.343509682251,4.113075577751,3.165620940951,2.983085828851
"t82",5.59321112142,8.35760842732,8.58004619422,9.39167276579,9.39167276579,9.39167276577,9.39167276577,9.39167276582,9.39167276631,9.39167276581,9.39167276581,9.39167276591,9.39167276601,9.39167276601,9.39167276591,5.94945355232,5.87480533602,6.98647344982,7.02085465362,7.02085465362,7.02085465359,7.02085465359,7.02085465363,7.02085465357,7.02085465357,7.02085465362,7.02085465369,6.99631442312,7.02085465373,7.02085465363,7.02085465363,6.92576426459,7.02085465356,7.02085465356,7.02085465346,7.02085465346,7.0208546535951,7.0208546535951,7.02085465365,7.02085465372,7.02085465372,7.02085465372,6.84307907205,7.02085465365,7.02085465365,7.02085465365,7.02085465355,7.02085465363,7.02085465363,7.02085465359,7.02085465359,7.02085465369,7.02085465364,7.02085465364,7.02085465365,7.02085465359,7.02085465359,7.02085465359,7.02085465359,7.02085465359,7.02085465322,7.02085465322,7.02085465322,7.02085465332,7.02085465332,6.84842793522,7.02085465362,6.78071422584,6.02708741004,7.02085465362,7.02085465362,7.02085465352,7.02085465372,6.83949818112,6.95840279891,7.02085465326,7.02085465326,7.02085465326,7.02085465332,7.02085465382,6.81779730204,7.02085465392,7.02085465382,7.02085465382,7.02085465392,5.68782859682,5.68782859682,5.68782859692,5.6878285969,5.6878285969,5.68782859688,5.68782859689,5.6878285969,5.6878285969,5.68782859696,5.68782859696,5.68782859742,3.14461829692,2.93804893152,2.13980771602,2.13980771602,1.724651251623,2.019108691923,2.139807716023,0.385149871831,0.385149871831,0,1.96902430577,1.96902430577,1.96902430577,1.2752117307,2.80922784572,2.80922784558,2.80922784558,2.80922784562,2.80922784562,2.80922784562,4.34350968222,4.34350968222,4.11307557772,3.16562094092,2.98308582882
"t19",5.59321112139,8.35760842729,8.58004619419,9.39167276576,9.39167276576,9.39167276574,9.39167276574,9.39167276579,9.39167276628,9.39167276578,9.39167276578,9.39167276588,9.39167276598,9.39167276598,9.39167276588,5.94945355229,5.87480533599,6.98647344979,7.02085465359,7.02085465359,7.02085465356,7.02085465356,7.0208546536,7.02085465354,7.02085465354,7.02085465359,7.02085465366,6.99631442309,7.0208546537,7.0208546536,7.0208546536,6.92576426456,7.02085465353,7.02085465353,7.02085465343,7.02085465343,7.0208546535651,7.0208546535651,7.02085465362,7.02085465369,7.02085465369,7.02085465369,6.84307907202,7.02085465362,7.02085465362,7.02085465362,7.02085465352,7.0208546536,7.0208546536,7.02085465356,7.02085465356,7.02085465366,7.02085465361,7.02085465361,7.02085465362,7.02085465356,7.02085465356,7.02085465356,7.02085465356,7.02085465356,7.02085465319,7.02085465319,7.02085465319,7.02085465329,7.02085465329,6.84842793519,7.02085465359,6.78071422581,6.02708741001,7.02085465359,7.02085465359,7.02085465349,7.02085465369,6.83949818109,6.95840279888,7.02085465323,7.02085465323,7.02085465323,7.02085465329,7.02085465379,6.81779730201,7.02085465389,7.02085465379,7.02085465379,7.02085465389,5.68782859679,5.68782859679,5.68782859689,5.68782859687,5.68782859687,5.68782859685,5.68782859686,5.68782859687,5.68782859687,5.68782859693,5.68782859693,5.68782859739,3.14461829689,2.93804893149,2.13980771599,2.13980771599,1.724651251593,2.019108691893,2.139807715993,1.969024305801,1.969024305801,1.96902430577,0,1.6668895908,1.6668895908,1.02252623227,2.80922784569,2.80922784555,2.80922784555,2.80922784559,2.80922784559,2.80922784559,4.34350968219,4.34350968219,4.11307557769,3.16562094089,2.98308582879
"t89",5.59321112139,8.35760842729,8.58004619419,9.39167276576,9.39167276576,9.39167276574,9.39167276574,9.39167276579,9.39167276628,9.39167276578,9.39167276578,9.39167276588,9.39167276598,9.39167276598,9.39167276588,5.94945355229,5.87480533599,6.98647344979,7.02085465359,7.02085465359,7.02085465356,7.02085465356,7.0208546536,7.02085465354,7.02085465354,7.02085465359,7.02085465366,6.99631442309,7.0208546537,7.0208546536,7.0208546536,6.92576426456,7.02085465353,7.02085465353,7.02085465343,7.02085465343,7.0208546535651,7.0208546535651,7.02085465362,7.02085465369,7.02085465369,7.02085465369,6.84307907202,7.02085465362,7.02085465362,7.02085465362,7.02085465352,7.0208546536,7.0208546536,7.02085465356,7.02085465356,7.02085465366,7.02085465361,7.02085465361,7.02085465362,7.02085465356,7.02085465356,7.02085465356,7.02085465356,7.02085465356,7.02085465319,7.02085465319,7.02085465319,7.02085465329,7.02085465329,6.84842793519,7.02085465359,6.78071422581,6.02708741001,7.02085465359,7.02085465359,7.02085465349,7.02085465369,6.83949818109,6.95840279888,7.02085465323,7.02085465323,7.02085465323,7.02085465329,7.02085465379,6.81779730201,7.02085465389,7.02085465379,7.02085465379,7.02085465389,5.68782859679,5.68782859679,5.68782859689,5.68782859687,5.68782859687,5.68782859685,5.68782859686,5.68782859687,5.68782859687,5.68782859693,5.68782859693,5.68782859739,3.14461829689,2.93804893149,2.13980771599,2.13980771599,1.724651251593,2.019108691893,2.139807715993,1.969024305801,1.969024305801,1.96902430577,1.6668895908,0,0.2954638004,1.02252623227,2.80922784569,2.80922784555,2.80922784555,2.80922784559,2.80922784559,2.80922784559,4.34350968219,4.34350968219,4.11307557769,3.16562094089,2.98308582879
