"","t1","t58","t59","t135","t136","t36","t48","t49","t39","t34","t33","t65","t66","t37","t26","t83","t84","t6","t19","t20","t41","t42","t24","t25","t76","t150","t151","t73","t86","t87","t77","t46","t67","t68","t17","t2","t10","t11","t8","t9","t3","t7","t22","t43","t71","t90","t91","t96","t97","t45","t47","t152","t153","t116","t117","t92","t78","t101","t142","t143","t44","t21","t28","t29","t18","t27","t30","t104","t128","t129","t113","t162","t163","t119","t130","t170","t171","t111","t69","t32","t15","t5","t13","t14","t55","t74","t75","t99","t100","t52","t79","t105","t106","t93","t94","t51","t64","t154","t164","t165","t60","t70","t80","t81","t133","t134","t108","t109","t156","t157","t160","t161","t110","t146","t147","t141","t56","t23","t16","t31","t148","t149","t63","t126","t127","t107","t120","t121","t114","t115","t38","t40","t95","t123","t137","t138","t102","t103","t72","t174","t175","t118","t131","t132","t82","t166","t167","t168","t169","t85","t112","t144","t145","t122","t155","t172","t173","t61","t88","t89","t98","t158","t159","t139","t140","t50","t53","t54","t35","t124","t125","t57","t62","t176","t177","t12","t4"
"t169",7.088022270976,12.856365168986,12.777896086686,13.236160977476,13.236160977476,11.157074886476,13.236160977226,12.175428874526,11.437321440526,11.786610239856,11.182368972976,13.236160977076,13.236160977076,11.625575165876,13.236160976976,12.968197118476,13.236160976676,9.658693909176,12.353834350976,11.607913252976,13.236160976436,12.205578305636,13.236160976936,10.775227633036,13.168834297336,13.236160977036,13.224267315096,12.986366801036,13.236160977036,13.236160977036,13.236160977036,13.236160977436,13.236160977036,12.375901547936,10.140569699736,7.310081263276,9.998211366166,8.869285502776,8.585381106666,8.742365663966,7.098585344826,9.330760844866,10.615080115866,11.751699533366,12.974437444416,12.552691233746,12.974437444446,12.763464431046,12.974437444446,11.727514481026,12.361372265716,12.974437444486,12.974437444486,12.645681180306,12.974437444316,12.974437444316,12.974437444416,12.974437444516,12.974437444516,12.974437444516,11.710340159926,9.849312692786,10.805603837186,10.703497399886,9.523536120746,10.653582156866,12.974437444866,12.974437444514,12.974437444514,12.974437444514,12.974437444566,12.974437444506,12.974437444506,12.703242384046,12.974437444466,12.974437444516,12.974437444516,12.974437444466,12.974437444966,12.055236491766,9.289252852666,6.303426507076,6.984184768876,7.759599945476,7.209540874326,8.392759262826,8.159391816226,8.392759262726,8.392759262726,8.392759262426,8.392759262226,7.973826656188,8.392759262238,8.392759262238,8.237838851638,7.035019137426,8.392759262726,8.392759263086,8.392759263086,8.392759263086,7.112651866596,7.936489688126,8.392759262526,8.392759262526,8.392759262496,8.299889647696,8.308769994696,8.392759262496,8.392759262596,8.392759262596,8.392759262556,8.392759262556,8.392759262556,8.392759263046,8.392759263046,8.392759263026,7.139005560226,7.649224290426,5.491714119376,3.391036041676,5.242871527256,5.265374053036,4.149775956246,5.350897493156,5.350897493156,5.350897493156,5.350897493056,5.350897493056,5.350897493276,5.026995441456,3.376896737246,2.046381909976,3.532543148076,3.877944591976,3.877944592006,3.877944592006,3.877944591976,3.577006699176,3.028481601276,3.211818552364,3.211818552364,3.21181855233,3.21181855233,3.21181855233,3.21181855233,0.98178172191,0.98178172191,0.04273020766,0,1.60739553952,1.60739553952,1.60739553952,1.60739553952,3.86014328963,3.86014328969,3.860143289695,3.860143289695,3.86014328957,3.86014328917,3.23040397734,3.86014328924,3.8601432892,3.8601432892,3.86014328923,3.86014328923,3.284996573136,4.233274922026,4.414123745126,2.867018598976,6.942742671576,6.707932195386,6.942742671176,6.228779456776,6.942742670807,6.942742670807,4.940390894476,6.026486371976
"t85",7.088022271036,12.856365169046,12.777896086746,13.236160977536,13.236160977536,11.157074886536,13.236160977286,12.175428874586,11.437321440586,11.786610239916,11.182368973036,13.236160977136,13.236160977136,11.625575165936,13.236160977036,12.968197118536,13.236160976736,9.658693909236,12.353834351036,11.607913253036,13.236160976496,12.205578305696,13.236160976996,10.775227633096,13.168834297396,13.236160977096,13.224267315156,12.986366801096,13.236160977096,13.236160977096,13.236160977096,13.236160977496,13.236160977096,12.375901547996,10.140569699796,7.310081263336,9.998211366226,8.869285502836,8.585381106726,8.742365664026,7.098585344886,9.330760844926,10.615080115926,11.751699533426,12.974437444476,12.552691233806,12.974437444506,12.763464431106,12.974437444506,11.727514481086,12.361372265776,12.974437444546,12.974437444546,12.645681180366,12.974437444376,12.974437444376,12.974437444476,12.974437444576,12.974437444576,12.974437444576,11.710340159986,9.849312692846,10.805603837246,10.703497399946,9.523536120806,10.653582156926,12.974437444926,12.974437444574,12.974437444574,12.974437444574,12.974437444626,12.974437444566,12.974437444566,12.703242384106,12.974437444526,12.974437444576,12.974437444576,12.974437444526,12.974437445026,12.055236491826,9.289252852726,6.303426507136,6.984184768936,7.759599945536,7.209540874386,8.392759262886,8.159391816286,8.392759262786,8.392759262786,8.392759262486,8.392759262286,7.973826656248,8.392759262298,8.392759262298,8.237838851698,7.035019137486,8.392759262786,8.392759263146,8.392759263146,8.392759263146,7.112651866656,7.936489688186,8.392759262586,8.392759262586,8.392759262556,8.299889647756,8.308769994756,8.392759262556,8.392759262656,8.392759262656,8.392759262616,8.392759262616,8.392759262616,8.392759263106,8.392759263106,8.392759263086,7.139005560286,7.649224290486,5.491714119436,3.391036041736,5.242871527316,5.265374053096,4.149775956306,5.350897493216,5.350897493216,5.350897493216,5.350897493116,5.350897493116,5.350897493336,5.026995441516,3.376896737306,2.046381910036,3.532543148136,3.877944592036,3.877944592066,3.877944592066,3.877944592036,3.577006699236,3.028481601336,3.211818552424,3.211818552424,3.21181855239,3.21181855239,3.21181855239,3.21181855239,1.60739553957,1.60739553957,1.60739553952,1.60739553952,0,1.4224936962,1.4224936962,1.4224936962,3.86014328969,3.86014328975,3.860143289755,3.860143289755,3.86014328963,3.86014328923,3.2304039774,3.8601432893,3.86014328926,3.86014328926,3.86014328929,3.86014328929,3.284996573196,4.233274922086,4.414123745186,2.867018599036,6.942742671636,6.707932195446,6.942742671236,6.228779456836,6.942742670867,6.942742670867,4.940390894536,6.026486372036
"t112",7.088022271036,12.856365169046,12.777896086746,13.236160977536,13.236160977536,11.157074886536,13.236160977286,12.175428874586,11.437321440586,11.786610239916,11.182368973036,13.236160977136,13.236160977136,11.625575165936,13.236160977036,12.968197118536,13.236160976736,9.658693909236,12.353834351036,11.607913253036,13.236160976496,12.205578305696,13.236160976996,10.775227633096,13.168834297396,13.236160977096,13.224267315156,12.986366801096,13.236160977096,13.236160977096,13.236160977096,13.236160977496,13.236160977096,12.375901547996,10.140569699796,7.310081263336,9.998211366226,8.869285502836,8.585381106726,8.742365664026,7.098585344886,9.330760844926,10.615080115926,11.751699533426,12.974437444476,12.552691233806,12.974437444506,12.763464431106,12.974437444506,11.727514481086,12.361372265776,12.974437444546,12.974437444546,12.645681180366,12.974437444376,12.974437444376,12.974437444476,12.974437444576,12.974437444576,12.974437444576,11.710340159986,9.849312692846,10.805603837246,10.703497399946,9.523536120806,10.653582156926,12.974437444926,12.974437444574,12.974437444574,12.974437444574,12.974437444626,12.974437444566,12.974437444566,12.703242384106,12.974437444526,12.974437444576,12.974437444576,12.974437444526,12.974437445026,12.055236491826,9.289252852726,6.303426507136,6.984184768936,7.759599945536,7.209540874386,8.392759262886,8.159391816286,8.392759262786,8.392759262786,8.392759262486,8.392759262286,7.973826656248,8.392759262298,8.392759262298,8.237838851698,7.035019137486,8.392759262786,8.392759263146,8.392759263146,8.392759263146,7.112651866656,7.936489688186,8.392759262586,8.392759262586,8.392759262556,8.299889647756,8.308769994756,8.392759262556,8.392759262656,8.392759262656,8.392759262616,8.392759262616,8.392759262616,8.392759263106,8.392759263106,8.392759263086,7.139005560286,7.649224290486,5.491714119436,3.391036041736,5.242871527316,5.265374053096,4.149775956306,5.350897493216,5.350897493216,5.350897493216,5.350897493116,5.350897493116,5.350897493336,5.026995441516,3.376896737306,2.046381910036,3.532543148136,3.877944592036,3.877944592066,3.877944592066,3.877944592036,3.577006699236,3.028481601336,3.211818552424,3.211818552424,3.21181855239,3.21181855239,3.21181855239,3.21181855239,1.60739553957,1.60739553957,1.60739553952,1.60739553952,1.4224936962,0,0.8754340728,0.8754340728,3.86014328969,3.86014328975,3.860143289755,3.860143289755,3.86014328963,3.86014328923,3.2304039774,3.8601432893,3.86014328926,3.86014328926,3.86014328929,3.86014328929,3.284996573196,4.233274922086,4.414123745186,2.867018599036,6.942742671636,6.707932195446,6.942742671236,6.228779456836,6.942742670867,6.942742670867,4.940390894536,6.026486372036
"t144",7.088022271036,12.856365169046,12.777896086746,13.236160977536,13.236160977536,11.157074886536,13.236160977286,12.175428874586,11.437321440586,11.786610239916,11.182368973036,13.236160977136,13.236160977136,11.625575165936,13.236160977036,12.968197118536,13.236160976736,9.658693909236,12.353834351036,11.607913253036,13.236160976496,12.205578305696,13.236160976996,10.775227633096,13.168834297396,13.236160977096,13.224267315156,12.986366801096,13.236160977096,13.236160977096,13.236160977096,13.236160977496,13.236160977096,12.375901547996,10.140569699796,7.310081263336,9.998211366226,8.869285502836,8.585381106726,8.742365664026,7.098585344886,9.330760844926,10.615080115926,11.751699533426,12.974437444476,12.552691233806,12.974437444506,12.763464431106,12.974437444506,11.727514481086,12.361372265776,12.974437444546,12.974437444546,12.645681180366,12.974437444376,12.974437444376,12.974437444476,12.974437444576,12.974437444576,12.974437444576,11.710340159986,9.849312692846,10.805603837246,10.703497399946,9.523536120806,10.653582156926,12.974437444926,12.974437444574,12.974437444574,12.974437444574,12.974437444626,12.974437444566,12.974437444566,12.703242384106,12.974437444526,12.974437444576,12.974437444576,12.974437444526,12.974437445026,12.055236491826,9.289252852726,6.303426507136,6.984184768936,7.759599945536,7.209540874386,8.392759262886,8.159391816286,8.392759262786,8.392759262786,8.392759262486,8.392759262286,7.973826656248,8.392759262298,8.392759262298,8.237838851698,7.035019137486,8.392759262786,8.392759263146,8.392759263146,8.392759263146,7.112651866656,7.936489688186,8.392759262586,8.392759262586,8.392759262556,8.299889647756,8.308769994756,8.392759262556,8.392759262656,8.392759262656,8.392759262616,8.392759262616,8.392759262616,8.392759263106,8.392759263106,8.392759263086,7.139005560286,7.649224290486,5.491714119436,3.391036041736,5.242871527316,5.265374053096,4.149775956306,5.350897493216,5.350897493216,5.350897493216,5.350897493116,5.350897493116,5.350897493336,5.026995441516,3.376896737306,2.046381910036,3.532543148136,3.877944592036,3.877944592066,3.877944592066,3.877944592036,3.577006699236,3.028481601336,3.211818552424,3.211818552424,3.21181855239,3.21181855239,3.21181855239,3.21181855239,1.60739553957,1.60739553957,1.60739553952,1.60739553952,1.4224936962,0.8754340728,0,0.3536052366,3.86014328969,3.86014328975,3.860143289755,3.860143289755,3.86014328963,3.86014328923,3.2304039774,3.8601432893,3.86014328926,3.86014328926,3.86014328929,3.86014328929,3.284996573196,4.233274922086,4.414123745186,2.867018599036,6.942742671636,6.707932195446,6.942742671236,6.228779456836,6.942742670867,6.942742670867,4.940390894536,6.026486372036
"t145",7.088022271036,12.856365169046,12.777896086746,13.236160977536,13.236160977536,11.157074886536,13.236160977286,12.175428874586,11.437321440586,11.786610239916,11.182368973036,13.236160977136,13.236160977136,11.625575165936,13.236160977036,12.968197118536,13.236160976736,9.658693909236,12.353834351036,11.607913253036,13.236160976496,12.205578305696,13.236160976996,10.775227633096,13.168834297396,13.236160977096,13.224267315156,12.986366801096,13.236160977096,13.236160977096,13.236160977096,13.236160977496,13.236160977096,12.375901547996,10.140569699796,7.310081263336,9.998211366226,8.869285502836,8.585381106726,8.742365664026,7.098585344886,9.330760844926,10.615080115926,11.751699533426,12.974437444476,12.552691233806,12.974437444506,12.763464431106,12.974437444506,11.727514481086,12.361372265776,12.974437444546,12.974437444546,12.645681180366,12.974437444376,12.974437444376,12.974437444476,12.974437444576,12.974437444576,12.974437444576,11.710340159986,9.849312692846,10.805603837246,10.703497399946,9.523536120806,10.653582156926,12.974437444926,12.974437444574,12.974437444574,12.974437444574,12.974437444626,12.974437444566,12.974437444566,12.703242384106,12.974437444526,12.974437444576,12.974437444576,12.974437444526,12.974437445026,12.055236491826,9.289252852726,6.303426507136,6.984184768936,7.759599945536,7.209540874386,8.392759262886,8.159391816286,8.392759262786,8.392759262786,8.392759262486,8.392759262286,7.973826656248,8.392759262298,8.392759262298,8.237838851698,7.035019137486,8.392759262786,8.392759263146,8.392759263146,8.392759263146,7.112651866656,7.936489688186,8.392759262586,8.392759262586,8.392759262556,8.299889647756,8.308769994756,8.392759262556,8.392759262656,8.392759262656,8.392759262616,8.392759262616,8.392759262616,8.392759263106,8.392759263106,8.392759263086,7.139005560286,7.649224290486,5.491714119436,3.391036041736,5.242871527316,5.265374053096,4.149775956306,5.350897493216,5.350897493216,5.350897493216,5.350897493116,5.350897493116,5.350897493336,5.026995441516,3.376896737306,2.046381910036,3.532543148136,3.877944592036,3.877944592066,3.877944592066,3.877944592036,3.577006699236,3.028481601336,3.211818552424,3.211818552424,3.21181855239,3.21181855239,3.21181855239,3.21181855239,1.60739553957,1.60739553957,1.60739553952,1.60739553952,1.4224936962,0.8754340728,0.3536052366,0,3.86014328969,3.86014328975,3.860143289755,3.860143289755,3.86014328963,3.86014328923,3.2304039774,3.8601432893,3.86014328926,3.86014328926,3.86014328929,3.86014328929,3.284996573196,4.233274922086,4.414123745186,2.867018599036,6.942742671636,6.707932195446,6.942742671236,6.228779456836,6.942742670867,6.942742670867,4.940390894536,6.026486372036
"t122",7.088022271546,12.856365169556,12.777896087256,13.236160978046,13.236160978046,11.157074887046,13.236160977796,12.175428875096,11.437321441096,11.786610240426,11.182368973546,13.236160977646,13.236160977646,11.625575166446,13.236160977546,12.968197119046,13.236160977246,9.658693909746,12.353834351546,11.607913253546,13.236160977006,12.205578306206,13.236160977506,10.775227633606,13.168834297906,13.236160977606,13.224267315666,12.986366801606,13.236160977606,13.236160977606,13.236160977606,13.236160978006,13.236160977606,12.375901548506,10.140569700306,7.310081263846,9.998211366736,8.869285503346,8.585381107236,8.742365664536,7.098585345396,9.330760845436,10.615080116436,11.751699533936,12.974437444986,12.552691234316,12.974437445016,12.763464431616,12.974437445016,11.727514481596,12.361372266286,12.974437445056,12.974437445056,12.645681180876,12.974437444886,12.974437444886,12.974437444986,12.974437445086,12.974437445086,12.974437445086,11.710340160496,9.849312693356,10.805603837756,10.703497400456,9.523536121316,10.653582157436,12.974437445436,12.974437445084,12.974437445084,12.974437445084,12.974437445136,12.974437445076,12.974437445076,12.703242384616,12.974437445036,12.974437445086,12.974437445086,12.974437445036,12.974437445536,12.055236492336,9.289252853236,6.303426507646,6.984184769446,7.759599946046,7.209540874896,8.392759263396,8.159391816796,8.392759263296,8.392759263296,8.392759262996,8.392759262796,7.973826656758,8.392759262808,8.392759262808,8.237838852208,7.035019137996,8.392759263296,8.392759263656,8.392759263656,8.392759263656,7.112651867166,7.936489688696,8.392759263096,8.392759263096,8.392759263066,8.299889648266,8.308769995266,8.392759263066,8.392759263166,8.392759263166,8.392759263126,8.392759263126,8.392759263126,8.392759263616,8.392759263616,8.392759263596,7.139005560796,7.649224290996,5.491714119946,3.391036042246,5.242871527826,5.265374053606,4.149775956816,5.350897493726,5.350897493726,5.350897493726,5.350897493626,5.350897493626,5.350897493846,5.026995442026,3.376896737816,2.046381910546,3.532543148646,3.877944592546,3.877944592576,3.877944592576,3.877944592546,3.577006699746,3.028481601846,3.860143289734,3.860143289734,3.8601432897,3.8601432897,3.8601432897,3.8601432897,3.86014328968,3.86014328968,3.86014328963,3.86014328963,3.86014328969,3.86014328969,3.86014328969,3.86014328969,0,0.64701083706,0.647010837065,0.647010837065,3.32538844094,3.32538844054,2.69564912871,3.32538844061,3.32538844057,3.32538844057,3.3253884406,3.3253884406,3.284996573706,4.233274922596,4.414123745696,2.867018599546,6.942742672146,6.707932195956,6.942742671746,6.228779457346,6.942742671377,6.942742671377,4.940390895046,6.026486372546
"t155",7.088022271606,12.856365169616,12.777896087316,13.236160978106,13.236160978106,11.157074887106,13.236160977856,12.175428875156,11.437321441156,11.786610240486,11.182368973606,13.236160977706,13.236160977706,11.625575166506,13.236160977606,12.968197119106,13.236160977306,9.658693909806,12.353834351606,11.607913253606,13.236160977066,12.205578306266,13.236160977566,10.775227633666,13.168834297966,13.236160977666,13.224267315726,12.986366801666,13.236160977666,13.236160977666,13.236160977666,13.236160978066,13.236160977666,12.375901548566,10.140569700366,7.310081263906,9.998211366796,8.869285503406,8.585381107296,8.742365664596,7.098585345456,9.330760845496,10.615080116496,11.751699533996,12.974437445046,12.552691234376,12.974437445076,12.763464431676,12.974437445076,11.727514481656,12.361372266346,12.974437445116,12.974437445116,12.645681180936,12.974437444946,12.974437444946,12.974437445046,12.974437445146,12.974437445146,12.974437445146,11.710340160556,9.849312693416,10.805603837816,10.703497400516,9.523536121376,10.653582157496,12.974437445496,12.974437445144,12.974437445144,12.974437445144,12.974437445196,12.974437445136,12.974437445136,12.703242384676,12.974437445096,12.974437445146,12.974437445146,12.974437445096,12.974437445596,12.055236492396,9.289252853296,6.303426507706,6.984184769506,7.759599946106,7.209540874956,8.392759263456,8.159391816856,8.392759263356,8.392759263356,8.392759263056,8.392759262856,7.973826656818,8.392759262868,8.392759262868,8.237838852268,7.035019138056,8.392759263356,8.392759263716,8.392759263716,8.392759263716,7.112651867226,7.936489688756,8.392759263156,8.392759263156,8.392759263126,8.299889648326,8.308769995326,8.392759263126,8.392759263226,8.392759263226,8.392759263186,8.392759263186,8.392759263186,8.392759263676,8.392759263676,8.392759263656,7.139005560856,7.649224291056,5.491714120006,3.391036042306,5.242871527886,5.265374053666,4.149775956876,5.350897493786,5.350897493786,5.350897493786,5.350897493686,5.350897493686,5.350897493906,5.026995442086,3.376896737876,2.046381910606,3.532543148706,3.877944592606,3.877944592636,3.877944592636,3.877944592606,3.577006699806,3.028481601906,3.860143289794,3.860143289794,3.86014328976,3.86014328976,3.86014328976,3.86014328976,3.86014328974,3.86014328974,3.86014328969,3.86014328969,3.86014328975,3.86014328975,3.86014328975,3.86014328975,0.64701083706,0,0.114831899125,0.114831899125,3.325388441,3.3253884406,2.69564912877,3.32538844067,3.32538844063,3.32538844063,3.32538844066,3.32538844066,3.284996573766,4.233274922656,4.414123745756,2.867018599606,6.942742672206,6.707932196016,6.942742671806,6.228779457406,6.942742671437,6.942742671437,4.940390895106,6.026486372606
"t172",7.088022271611,12.856365169621,12.777896087321,13.236160978111,13.236160978111,11.157074887111,13.236160977861,12.175428875161,11.437321441161,11.786610240491,11.182368973611,13.236160977711,13.236160977711,11.625575166511,13.236160977611,12.968197119111,13.236160977311,9.658693909811,12.353834351611,11.607913253611,13.236160977071,12.205578306271,13.236160977571,10.775227633671,13.168834297971,13.236160977671,13.224267315731,12.986366801671,13.236160977671,13.236160977671,13.236160977671,13.236160978071,13.236160977671,12.375901548571,10.140569700371,7.310081263911,9.998211366801,8.869285503411,8.585381107301,8.742365664601,7.098585345461,9.330760845501,10.615080116501,11.751699534001,12.974437445051,12.552691234381,12.974437445081,12.763464431681,12.974437445081,11.727514481661,12.361372266351,12.974437445121,12.974437445121,12.645681180941,12.974437444951,12.974437444951,12.974437445051,12.974437445151,12.974437445151,12.974437445151,11.710340160561,9.849312693421,10.805603837821,10.703497400521,9.523536121381,10.653582157501,12.974437445501,12.974437445149,12.974437445149,12.974437445149,12.974437445201,12.974437445141,12.974437445141,12.703242384681,12.974437445101,12.974437445151,12.974437445151,12.974437445101,12.974437445601,12.055236492401,9.289252853301,6.303426507711,6.984184769511,7.759599946111,7.209540874961,8.392759263461,8.159391816861,8.392759263361,8.392759263361,8.392759263061,8.392759262861,7.973826656823,8.392759262873,8.392759262873,8.237838852273,7.035019138061,8.392759263361,8.392759263721,8.392759263721,8.392759263721,7.112651867231,7.936489688761,8.392759263161,8.392759263161,8.392759263131,8.299889648331,8.308769995331,8.392759263131,8.392759263231,8.392759263231,8.392759263191,8.392759263191,8.392759263191,8.392759263681,8.392759263681,8.392759263661,7.139005560861,7.649224291061,5.491714120011,3.391036042311,5.242871527891,5.265374053671,4.149775956881,5.350897493791,5.350897493791,5.350897493791,5.350897493691,5.350897493691,5.350897493911,5.026995442091,3.376896737881,2.046381910611,3.532543148711,3.877944592611,3.877944592641,3.877944592641,3.877944592611,3.577006699811,3.028481601911,3.860143289799,3.860143289799,3.860143289765,3.860143289765,3.860143289765,3.860143289765,3.860143289745,3.860143289745,3.860143289695,3.860143289695,3.860143289755,3.860143289755,3.860143289755,3.860143289755,0.647010837065,0.114831899125,0,0.01316884457,3.325388441005,3.325388440605,2.695649128775,3.325388440675,3.325388440635,3.325388440635,3.325388440665,3.325388440665,3.284996573771,4.233274922661,4.414123745761,2.867018599611,6.942742672211,6.707932196021,6.942742671811,6.228779457411,6.942742671442,6.942742671442,4.940390895111,6.026486372611
"t173",7.088022271611,12.856365169621,12.777896087321,13.236160978111,13.236160978111,11.157074887111,13.236160977861,12.175428875161,11.437321441161,11.786610240491,11.182368973611,13.236160977711,13.236160977711,11.625575166511,13.236160977611,12.968197119111,13.236160977311,9.658693909811,12.353834351611,11.607913253611,13.236160977071,12.205578306271,13.236160977571,10.775227633671,13.168834297971,13.236160977671,13.224267315731,12.986366801671,13.236160977671,13.236160977671,13.236160977671,13.236160978071,13.236160977671,12.375901548571,10.140569700371,7.310081263911,9.998211366801,8.869285503411,8.585381107301,8.742365664601,7.098585345461,9.330760845501,10.615080116501,11.751699534001,12.974437445051,12.552691234381,12.974437445081,12.763464431681,12.974437445081,11.727514481661,12.361372266351,12.974437445121,12.974437445121,12.645681180941,12.974437444951,12.974437444951,12.974437445051,12.974437445151,12.974437445151,12.974437445151,11.710340160561,9.849312693421,10.805603837821,10.703497400521,9.523536121381,10.653582157501,12.974437445501,12.974437445149,12.974437445149,12.974437445149,12.974437445201,12.974437445141,12.974437445141,12.703242384681,12.974437445101,12.974437445151,12.974437445151,12.974437445101,12.974437445601,12.055236492401,9.289252853301,6.303426507711,6.984184769511,7.759599946111,7.209540874961,8.392759263461,8.159391816861,8.392759263361,8.392759263361,8.392759263061,8.392759262861,7.973826656823,8.392759262873,8.392759262873,8.237838852273,7.035019138061,8.392759263361,8.392759263721,8.392759263721,8.392759263721,7.112651867231,7.936489688761,8.392759263161,8.392759263161,8.392759263131,8.299889648331,8.308769995331,8.392759263131,8.392759263231,8.392759263231,8.392759263191,8.392759263191,8.392759263191,8.392759263681,8.392759263681,8.392759263661,7.139005560861,7.649224291061,5.491714120011,3.391036042311,5.242871527891,5.265374053671,4.149775956881,5.350897493791,5.350897493791,5.350897493791,5.350897493691,5.350897493691,5.350897493911,5.026995442091,3.376896737881,2.046381910611,3.532543148711,3.877944592611,3.877944592641,3.877944592641,3.877944592611,3.577006699811,3.028481601911,3.860143289799,3.860143289799,3.860143289765,3.860143289765,3.860143289765,3.860143289765,3.860143289745,3.860143289745,3.860143289695,3.860143289695,3.860143289755,3.860143289755,3.860143289755,3.860143289755,0.647010837065,0.114831899125,0.01316884457,0,3.325388441005,3.325388440605,2.695649128775,3.325388440675,3.325388440635,3.325388440635,3.325388440665,3.325388440665,3.284996573771,4.233274922661,4.414123745761,2.867018599611,6.942742672211,6.707932196021,6.942742671811,6.228779457411,6.942742671442,6.942742671442,4.940390895111,6.026486372611
"t61",7.088022271486,12.856365169496,12.777896087196,13.236160977986,13.236160977986,11.157074886986,13.236160977736,12.175428875036,11.437321441036,11.786610240366,11.182368973486,13.236160977586,13.236160977586,11.625575166386,13.236160977486,12.968197118986,13.236160977186,9.658693909686,12.353834351486,11.607913253486,13.236160976946,12.205578306146,13.236160977446,10.775227633546,13.168834297846,13.236160977546,13.224267315606,12.986366801546,13.236160977546,13.236160977546,13.236160977546,13.236160977946,13.236160977546,12.375901548446,10.140569700246,7.310081263786,9.998211366676,8.869285503286,8.585381107176,8.742365664476,7.098585345336,9.330760845376,10.615080116376,11.751699533876,12.974437444926,12.552691234256,12.974437444956,12.763464431556,12.974437444956,11.727514481536,12.361372266226,12.974437444996,12.974437444996,12.645681180816,12.974437444826,12.974437444826,12.974437444926,12.974437445026,12.974437445026,12.974437445026,11.710340160436,9.849312693296,10.805603837696,10.703497400396,9.523536121256,10.653582157376,12.974437445376,12.974437445024,12.974437445024,12.974437445024,12.974437445076,12.974437445016,12.974437445016,12.703242384556,12.974437444976,12.974437445026,12.974437445026,12.974437444976,12.974437445476,12.055236492276,9.289252853176,6.303426507586,6.984184769386,7.759599945986,7.209540874836,8.392759263336,8.159391816736,8.392759263236,8.392759263236,8.392759262936,8.392759262736,7.973826656698,8.392759262748,8.392759262748,8.237838852148,7.035019137936,8.392759263236,8.392759263596,8.392759263596,8.392759263596,7.112651867106,7.936489688636,8.392759263036,8.392759263036,8.392759263006,8.299889648206,8.308769995206,8.392759263006,8.392759263106,8.392759263106,8.392759263066,8.392759263066,8.392759263066,8.392759263556,8.392759263556,8.392759263536,7.139005560736,7.649224290936,5.491714119886,3.391036042186,5.242871527766,5.265374053546,4.149775956756,5.350897493666,5.350897493666,5.350897493666,5.350897493566,5.350897493566,5.350897493786,5.026995441966,3.376896737756,2.046381910486,3.532543148586,3.877944592486,3.877944592516,3.877944592516,3.877944592486,3.577006699686,3.028481601786,3.860143289674,3.860143289674,3.86014328964,3.86014328964,3.86014328964,3.86014328964,3.86014328962,3.86014328962,3.86014328957,3.86014328957,3.86014328963,3.86014328963,3.86014328963,3.86014328963,3.32538844094,3.325388441,3.325388441005,3.325388441005,0,2.5849809196,1.95524160777,2.71157106115,2.71157106111,2.71157106111,2.71157106114,2.71157106114,3.284996573646,4.233274922536,4.414123745636,2.867018599486,6.942742672086,6.707932195896,6.942742671686,6.228779457286,6.942742671317,6.942742671317,4.940390894986,6.026486372486
