"","t4","t5","t142","t143","t122","t114","t25","t59","t60","t34","t72","t82","t111","t112","t161","t162","t139","t157","t158","t152","t113","t61","t54","t41","t42","t18","t26","t27","t39","t40","t37","t44","t45","t30","t24","t62","t63","t148","t149","t115","t116","t65","t96","t97","t31","t36","t64","t95","t153","t154","t35","t108","t123","t124","t76","t23","t55","t70","t71","t80","t83","t84","t53","t32","t67","t73","t135","t136","t92","t93","t81","t46","t128","t130","t131","t7","t155","t156","t121","t29","t47","t98","t146","t147","t91","t75","t119","t120","t117","t118","t77","t33","t104","t105","t125","t126","t78","t140","t141","t129","t85","t137","t138","t127","t90","t144","t145","t102","t103","t66","t100","t101","t94","t19","t20","t11","t12","t132","t150","t151","t56","t99","t109","t110","t88","t89","t159","t160","t106","t107","t68","t74","t79","t133","t134","t3","t1","t13","t16","t17","t6","t9","t21","t22","t38","t86","t87","t69","t50","t28","t2","t48","t49","t43","t57","t58","t51","t52","t14","t15","t10","t8"
"t16",4.098432929789,4.354120800689,8.731898649469,8.731898649469,8.731898649569,8.731898649489,7.624407791089,8.731898649899,7.728825323499,7.032908228899,8.731898650199,8.731898650229,8.731898650129,8.731898650129,8.731898650155,8.731898650155,8.731898650129,8.731898650229,8.731898650229,8.731898650229,8.731898650229,7.617234367599,7.482844653399,7.531339396999,7.846171655599,8.731898649599,6.245823719809,6.262978595109,7.233013485009,8.731898650009,7.273095355409,8.631767532909,7.751809522609,8.731898650009,5.942670785509,8.162339664199,8.731898650599,8.731898650299,8.731898650299,8.656188258219,8.731898650319,8.018510584799,8.556714498899,8.731898650299,7.412472423699,7.305259418099,8.731898650299,8.731898649799,8.731898649789,8.731898649789,8.673887030899,8.731898649399,8.731898649399,8.731898649399,8.731898649399,6.096015407409,8.731898649509,8.510275889309,8.731898649809,8.731898649909,8.731898649939,8.731898649939,7.605660532109,8.731898649259,8.212502829743,8.731898649613,8.731898649613,8.731898649613,8.731898649659,8.731898649659,8.731898649659,7.446754660459,8.731898649189,8.731898649199,8.731898649199,5.144999381509,8.731898649447,8.731898649447,8.731898649507,6.920810904907,7.794512645007,8.731898649747,8.731898649747,8.731898649747,8.731898649707,8.154634783407,8.731898649807,8.731898649807,8.731898650107,8.731898650107,8.020860882347,8.731898649807,8.731898650407,8.731898650407,8.731898650407,8.731898650407,8.647970145673,8.73189865035,8.73189865035,8.73189865037,8.45609024037,8.73189865045,8.64646829351,8.73189865043,8.23990052413,8.731898650433,8.731898650433,8.731898650307,8.731898650307,7.966762903407,8.731898650667,8.731898650667,8.731898650707,5.228672611909,5.679477930009,5.135632680789,5.204954452989,8.652939637589,8.652939637539,8.652939637539,8.652939637789,8.652939637789,8.523249455799,8.652939637799,8.652939637789,8.652939637809,8.652939637809,8.652939637809,8.652939637789,8.652939637789,8.652939637789,8.652939637869,8.652939637869,8.652939637869,8.652939637869,4.034949443109,3.6192217952,1.5479457889,0,2.3457190841,7.2727611265,5.49833933,6.337347479,5.830611429,8.5456452127,8.545645213,8.545645213,7.9568886822,8.545645213,8.5456452128,3.5686093294,8.555968974729,7.697810972229,8.555968974529,8.445821675029,7.319237193229,8.555968974619,7.633435438019,7.245757709389,7.446164770389,5.867571953189,4.869800053189
"t17",5.185471425689,5.441159296589,9.818937145369,9.818937145369,9.818937145469,9.818937145389,8.711446286989,9.818937145799,8.815863819399,8.119946724799,9.818937146099,9.818937146129,9.818937146029,9.818937146029,9.818937146055,9.818937146055,9.818937146029,9.818937146129,9.818937146129,9.818937146129,9.818937146129,8.704272863499,8.569883149299,8.618377892899,8.933210151499,9.818937145499,7.332862215709,7.350017091009,8.320051980909,9.818937145909,8.360133851309,9.718806028809,8.838848018509,9.818937145909,7.029709281409,9.249378160099,9.818937146499,9.818937146199,9.818937146199,9.743226754119,9.818937146219,9.105549080699,9.643752994799,9.818937146199,8.499510919599,8.392297913999,9.818937146199,9.818937145699,9.818937145689,9.818937145689,9.760925526799,9.818937145299,9.818937145299,9.818937145299,9.818937145299,7.183053903309,9.818937145409,9.597314385209,9.818937145709,9.818937145809,9.818937145839,9.818937145839,8.692699028009,9.818937145159,9.299541325643,9.818937145513,9.818937145513,9.818937145513,9.818937145559,9.818937145559,9.818937145559,8.533793156359,9.818937145089,9.818937145099,9.818937145099,6.232037877409,9.818937145347,9.818937145347,9.818937145407,8.007849400807,8.881551140907,9.818937145647,9.818937145647,9.818937145647,9.818937145607,9.241673279307,9.818937145707,9.818937145707,9.818937146007,9.818937146007,9.107899378247,9.818937145707,9.818937146307,9.818937146307,9.818937146307,9.818937146307,9.735008641573,9.81893714625,9.81893714625,9.81893714627,9.54312873627,9.81893714635,9.73350678941,9.81893714633,9.32693902003,9.818937146333,9.818937146333,9.818937146207,9.818937146207,9.053801399307,9.818937146567,9.818937146567,9.818937146607,6.315711107809,6.766516425909,6.222671176689,6.291992948889,9.739978133489,9.739978133439,9.739978133439,9.739978133689,9.739978133689,9.610287951699,9.739978133699,9.739978133689,9.739978133709,9.739978133709,9.739978133709,9.739978133689,9.739978133689,9.739978133689,9.739978133769,9.739978133769,9.739978133769,9.739978133769,5.121987939009,4.7062602911,2.6349842848,2.3457190841,0,8.3597996224,6.5853778259,7.4243859749,6.9176499249,9.6326837086,9.6326837089,9.6326837089,9.0439271781,9.6326837089,9.6326837087,4.6556478253,9.643007470629,8.784849468129,9.643007470429,9.532860170929,8.406275689129,9.643007470519,8.720473933919,8.332796205289,8.533203266289,6.954610449089,5.956838549089
"t6",5.824723818289,6.080411689189,10.458189537969,10.458189537969,10.458189538069,10.458189537989,9.350698679589,10.458189538399,9.455116211999,8.759199117399,10.458189538699,10.458189538729,10.458189538629,10.458189538629,10.458189538655,10.458189538655,10.458189538629,10.458189538729,10.458189538729,10.458189538729,10.458189538729,9.343525256099,9.209135541899,9.257630285499,9.572462544099,10.458189538099,7.972114608309,7.989269483609,8.959304373509,10.458189538509,8.999386243909,10.358058421409,9.478100411109,10.458189538509,7.668961674009,9.888630552699,10.458189539099,10.458189538799,10.458189538799,10.382479146719,10.458189538819,9.744801473299,10.283005387399,10.458189538799,9.138763312199,9.031550306599,10.458189538799,10.458189538299,10.458189538289,10.458189538289,10.400177919399,10.458189537899,10.458189537899,10.458189537899,10.458189537899,7.822306295909,10.458189538009,10.236566777809,10.458189538309,10.458189538409,10.458189538439,10.458189538439,9.331951420609,10.458189537759,9.938793718243,10.458189538113,10.458189538113,10.458189538113,10.458189538159,10.458189538159,10.458189538159,9.173045548959,10.458189537689,10.458189537699,10.458189537699,6.871290270009,10.458189537947,10.458189537947,10.458189538007,8.647101793407,9.520803533507,10.458189538247,10.458189538247,10.458189538247,10.458189538207,9.880925671907,10.458189538307,10.458189538307,10.458189538607,10.458189538607,9.747151770847,10.458189538307,10.458189538907,10.458189538907,10.458189538907,10.458189538907,10.374261034173,10.45818953885,10.45818953885,10.45818953887,10.18238112887,10.45818953895,10.37275918201,10.45818953893,9.96619141263,10.458189538933,10.458189538933,10.458189538807,10.458189538807,9.693053791907,10.458189539167,10.458189539167,10.458189539207,6.954963500409,7.405768818509,6.861923569289,6.931245341489,10.379230526089,10.379230526039,10.379230526039,10.379230526289,10.379230526289,10.249540344299,10.379230526299,10.379230526289,10.379230526309,10.379230526309,10.379230526309,10.379230526289,10.379230526289,10.379230526289,10.379230526369,10.379230526369,10.379230526369,10.379230526369,5.761240331609,6.2982432053,6.858585337,7.2727611265,8.3597996224,0,4.9049265775,5.7439347265,5.2371986765,8.4194429356,8.4194429359,8.4194429359,7.8306864051,8.4194429359,8.4194429357,3.9567827555,10.282259863229,9.424101860729,10.282259863029,10.172112563529,9.045528081729,10.282259863119,9.359726326519,8.972048597889,9.172455658889,7.593862841689,6.596090941689
"t9",4.050302021789,4.305989892689,8.683767741469,8.683767741469,8.683767741569,8.683767741489,7.576276883089,8.683767741899,7.680694415499,6.984777320899,8.683767742199,8.683767742229,8.683767742129,8.683767742129,8.683767742155,8.683767742155,8.683767742129,8.683767742229,8.683767742229,8.683767742229,8.683767742229,7.569103459599,7.434713745399,7.483208488999,7.798040747599,8.683767741599,6.197692811809,6.214847687109,7.184882577009,8.683767742009,7.224964447409,8.583636624909,7.703678614609,8.683767742009,5.894539877509,8.114208756199,8.683767742599,8.683767742299,8.683767742299,8.608057350219,8.683767742319,7.970379676799,8.508583590899,8.683767742299,7.364341515699,7.257128510099,8.683767742299,8.683767741799,8.683767741789,8.683767741789,8.625756122899,8.683767741399,8.683767741399,8.683767741399,8.683767741399,6.047884499409,8.683767741509,8.462144981309,8.683767741809,8.683767741909,8.683767741939,8.683767741939,7.557529624109,8.683767741259,8.164371921743,8.683767741613,8.683767741613,8.683767741613,8.683767741659,8.683767741659,8.683767741659,7.398623752459,8.683767741189,8.683767741199,8.683767741199,5.096868473509,8.683767741447,8.683767741447,8.683767741507,6.872679996907,7.746381737007,8.683767741747,8.683767741747,8.683767741747,8.683767741707,8.106503875407,8.683767741807,8.683767741807,8.683767742107,8.683767742107,7.972729974347,8.683767741807,8.683767742407,8.683767742407,8.683767742407,8.683767742407,8.599839237673,8.68376774235,8.68376774235,8.68376774237,8.40795933237,8.68376774245,8.59833738551,8.68376774243,8.19176961613,8.683767742433,8.683767742433,8.683767742307,8.683767742307,7.918631995407,8.683767742667,8.683767742667,8.683767742707,5.180541703909,5.631347022009,5.087501772789,5.156823544989,8.604808729589,8.604808729539,8.604808729539,8.604808729789,8.604808729789,8.475118547799,8.604808729799,8.604808729789,8.604808729809,8.604808729809,8.604808729809,8.604808729789,8.604808729789,8.604808729789,8.604808729869,8.604808729869,8.604808729869,8.604808729869,3.986818535109,4.5238214088,5.0841635405,5.49833933,6.5853778259,4.9049265775,0,3.541180943,3.034444893,6.6450211391,6.6450211394,6.6450211394,6.0562646086,6.6450211394,6.6450211392,2.182360959,8.507838066729,7.649680064229,8.507838066529,8.397690767029,7.271106285229,8.507838066619,7.585304530019,7.197626801389,7.398033862389,5.819441045189,4.821669145189
"t21",4.889310170789,5.144998041689,9.522775890469,9.522775890469,9.522775890569,9.522775890489,8.415285032089,9.522775890899,8.519702564499,7.823785469899,9.522775891199,9.522775891229,9.522775891129,9.522775891129,9.522775891155,9.522775891155,9.522775891129,9.522775891229,9.522775891229,9.522775891229,9.522775891229,8.408111608599,8.273721894399,8.322216637999,8.637048896599,9.522775890599,7.036700960809,7.053855836109,8.023890726009,9.522775891009,8.063972596409,9.422644773909,8.542686763609,9.522775891009,6.733548026509,8.953216905199,9.522775891599,9.522775891299,9.522775891299,9.447065499219,9.522775891319,8.809387825799,9.347591739899,9.522775891299,8.203349664699,8.096136659099,9.522775891299,9.522775890799,9.522775890789,9.522775890789,9.464764271899,9.522775890399,9.522775890399,9.522775890399,9.522775890399,6.886892648409,9.522775890509,9.301153130309,9.522775890809,9.522775890909,9.522775890939,9.522775890939,8.396537773109,9.522775890259,9.003380070743,9.522775890613,9.522775890613,9.522775890613,9.522775890659,9.522775890659,9.522775890659,8.237631901459,9.522775890189,9.522775890199,9.522775890199,5.935876622509,9.522775890447,9.522775890447,9.522775890507,7.711688145907,8.585389886007,9.522775890747,9.522775890747,9.522775890747,9.522775890707,8.945512024407,9.522775890807,9.522775890807,9.522775891107,9.522775891107,8.811738123347,9.522775890807,9.522775891407,9.522775891407,9.522775891407,9.522775891407,9.438847386673,9.52277589135,9.52277589135,9.52277589137,9.24696748137,9.52277589145,9.43734553451,9.52277589143,9.03077776513,9.522775891433,9.522775891433,9.522775891307,9.522775891307,8.757640144407,9.522775891667,9.522775891667,9.522775891707,6.019549852909,6.470355171009,5.926509921789,5.995831693989,9.443816878589,9.443816878539,9.443816878539,9.443816878789,9.443816878789,9.314126696799,9.443816878799,9.443816878789,9.443816878809,9.443816878809,9.443816878809,9.443816878789,9.443816878789,9.443816878789,9.443816878869,9.443816878869,9.443816878869,9.443816878869,4.825826684109,5.3628295578,5.9231716895,6.337347479,7.4243859749,5.7439347265,3.541180943,0,1.934635324,7.4840292881,7.4840292884,7.4840292884,6.8952727576,7.4840292884,7.4840292882,3.021369108,9.346846215729,8.488688213229,9.346846215529,9.236698916029,8.110114434229,9.346846215619,8.424312679019,8.036634950389,8.237042011389,6.658449194189,5.660677294189
"t22",4.382574120789,4.638261991689,9.016039840469,9.016039840469,9.016039840569,9.016039840489,7.908548982089,9.016039840899,8.012966514499,7.317049419899,9.016039841199,9.016039841229,9.016039841129,9.016039841129,9.016039841155,9.016039841155,9.016039841129,9.016039841229,9.016039841229,9.016039841229,9.016039841229,7.901375558599,7.766985844399,7.815480587999,8.130312846599,9.016039840599,6.529964910809,6.547119786109,7.517154676009,9.016039841009,7.557236546409,8.915908723909,8.035950713609,9.016039841009,6.226811976509,8.446480855199,9.016039841599,9.016039841299,9.016039841299,8.940329449219,9.016039841319,8.302651775799,8.840855689899,9.016039841299,7.696613614699,7.589400609099,9.016039841299,9.016039840799,9.016039840789,9.016039840789,8.958028221899,9.016039840399,9.016039840399,9.016039840399,9.016039840399,6.380156598409,9.016039840509,8.794417080309,9.016039840809,9.016039840909,9.016039840939,9.016039840939,7.889801723109,9.016039840259,8.496644020743,9.016039840613,9.016039840613,9.016039840613,9.016039840659,9.016039840659,9.016039840659,7.730895851459,9.016039840189,9.016039840199,9.016039840199,5.429140572509,9.016039840447,9.016039840447,9.016039840507,7.204952095907,8.078653836007,9.016039840747,9.016039840747,9.016039840747,9.016039840707,8.438775974407,9.016039840807,9.016039840807,9.016039841107,9.016039841107,8.305002073347,9.016039840807,9.016039841407,9.016039841407,9.016039841407,9.016039841407,8.932111336673,9.01603984135,9.01603984135,9.01603984137,8.74023143137,9.01603984145,8.93060948451,9.01603984143,8.52404171513,9.016039841433,9.016039841433,9.016039841307,9.016039841307,8.250904094407,9.016039841667,9.016039841667,9.016039841707,5.512813802909,5.963619121009,5.419773871789,5.489095643989,8.937080828589,8.937080828539,8.937080828539,8.937080828789,8.937080828789,8.807390646799,8.937080828799,8.937080828789,8.937080828809,8.937080828809,8.937080828809,8.937080828789,8.937080828789,8.937080828789,8.937080828869,8.937080828869,8.937080828869,8.937080828869,4.319090634109,4.8560935078,5.4164356395,5.830611429,6.9176499249,5.2371986765,3.034444893,1.934635324,0,6.9772932381,6.9772932384,6.9772932384,6.3885367076,6.9772932384,6.9772932382,2.514633058,8.840110165729,7.981952163229,8.840110165529,8.729962866029,7.603378384229,8.840110165619,7.917576629019,7.529898900389,7.730305961389,6.151713144189,5.153941244189
"t38",7.097607904489,7.353295775389,11.731073624169,11.731073624169,11.731073624269,11.731073624189,10.623582765789,11.731073624599,10.728000298199,10.032083203599,11.731073624899,11.731073624929,11.731073624829,11.731073624829,11.731073624855,11.731073624855,11.731073624829,11.731073624929,11.731073624929,11.731073624929,11.731073624929,10.616409342299,10.482019628099,10.530514371699,10.845346630299,11.731073624299,9.244998694509,9.262153569809,10.232188459709,11.731073624709,10.272270330109,11.630942507609,10.750984497309,11.731073624709,8.941845760209,11.161514638899,11.731073625299,11.731073624999,11.731073624999,11.655363232919,11.731073625019,11.017685559499,11.555889473599,11.731073624999,10.411647398399,10.304434392799,11.731073624999,11.731073624499,11.731073624489,11.731073624489,11.673062005599,11.731073624099,11.731073624099,11.731073624099,11.731073624099,9.095190382109,11.731073624209,11.509450864009,11.731073624509,11.731073624609,11.731073624639,11.731073624639,10.604835506809,11.731073623959,11.211677804443,11.731073624313,11.731073624313,11.731073624313,11.731073624359,11.731073624359,11.731073624359,10.445929635159,11.731073623889,11.731073623899,11.731073623899,8.144174356209,11.731073624147,11.731073624147,11.731073624207,9.919985879607,10.793687619707,11.731073624447,11.731073624447,11.731073624447,11.731073624407,11.153809758107,11.731073624507,11.731073624507,11.731073624807,11.731073624807,11.020035857047,11.731073624507,11.731073625107,11.731073625107,11.731073625107,11.731073625107,11.647145120373,11.73107362505,11.73107362505,11.73107362507,11.45526521507,11.73107362515,11.64564326821,11.73107362513,11.23907549883,11.731073625133,11.731073625133,11.731073625007,11.731073625007,10.965937878107,11.731073625367,11.731073625367,11.731073625407,8.227847586609,8.678652904709,8.134807655489,8.204129427689,11.652114612289,11.652114612239,11.652114612239,11.652114612489,11.652114612489,11.522424430499,11.652114612499,11.652114612489,11.652114612509,11.652114612509,11.652114612509,11.652114612489,11.652114612489,11.652114612489,11.652114612569,11.652114612569,11.652114612569,11.652114612569,7.034124417809,7.5711272915,8.1314694232,8.5456452127,9.6326837086,8.4194429356,6.6450211391,7.4840292881,6.9772932381,0,3.7081637883,3.7081637883,3.1194072575,3.7081637883,4.6957637379,5.2296668417,11.555143949429,10.696985946929,11.555143949229,11.444996649729,10.318412167929,11.555143949319,10.632610412719,10.244932684089,10.445339745089,8.866746927889,7.868975027889
"t86",7.097607904789,7.353295775689,11.731073624469,11.731073624469,11.731073624569,11.731073624489,10.623582766089,11.731073624899,10.728000298499,10.032083203899,11.731073625199,11.731073625229,11.731073625129,11.731073625129,11.731073625155,11.731073625155,11.731073625129,11.731073625229,11.731073625229,11.731073625229,11.731073625229,10.616409342599,10.482019628399,10.530514371999,10.845346630599,11.731073624599,9.244998694809,9.262153570109,10.232188460009,11.731073625009,10.272270330409,11.630942507909,10.750984497609,11.731073625009,8.941845760509,11.161514639199,11.731073625599,11.731073625299,11.731073625299,11.655363233219,11.731073625319,11.017685559799,11.555889473899,11.731073625299,10.411647398699,10.304434393099,11.731073625299,11.731073624799,11.731073624789,11.731073624789,11.673062005899,11.731073624399,11.731073624399,11.731073624399,11.731073624399,9.095190382409,11.731073624509,11.509450864309,11.731073624809,11.731073624909,11.731073624939,11.731073624939,10.604835507109,11.731073624259,11.211677804743,11.731073624613,11.731073624613,11.731073624613,11.731073624659,11.731073624659,11.731073624659,10.445929635459,11.731073624189,11.731073624199,11.731073624199,8.144174356509,11.731073624447,11.731073624447,11.731073624507,9.919985879907,10.793687620007,11.731073624747,11.731073624747,11.731073624747,11.731073624707,11.153809758407,11.731073624807,11.731073624807,11.731073625107,11.731073625107,11.020035857347,11.731073624807,11.731073625407,11.731073625407,11.731073625407,11.731073625407,11.647145120673,11.73107362535,11.73107362535,11.73107362537,11.45526521537,11.73107362545,11.64564326851,11.73107362543,11.23907549913,11.731073625433,11.731073625433,11.731073625307,11.731073625307,10.965937878407,11.731073625667,11.731073625667,11.731073625707,8.227847586909,8.678652905009,8.134807655789,8.204129427989,11.652114612589,11.652114612539,11.652114612539,11.652114612789,11.652114612789,11.522424430799,11.652114612799,11.652114612789,11.652114612809,11.652114612809,11.652114612809,11.652114612789,11.652114612789,11.652114612789,11.652114612869,11.652114612869,11.652114612869,11.652114612869,7.034124418109,7.5711272918,8.1314694235,8.545645213,9.6326837089,8.4194429359,6.6450211394,7.4840292884,6.9772932384,3.7081637883,0,1.3689031568,1.2281875146,3.271832186,4.6957637382,5.229666842,11.555143949729,10.696985947229,11.555143949529,11.444996650029,10.318412168229,11.555143949619,10.632610413019,10.244932684389,10.445339745389,8.866746928189,7.868975028189
"t87",7.097607904789,7.353295775689,11.731073624469,11.731073624469,11.731073624569,11.731073624489,10.623582766089,11.731073624899,10.728000298499,10.032083203899,11.731073625199,11.731073625229,11.731073625129,11.731073625129,11.731073625155,11.731073625155,11.731073625129,11.731073625229,11.731073625229,11.731073625229,11.731073625229,10.616409342599,10.482019628399,10.530514371999,10.845346630599,11.731073624599,9.244998694809,9.262153570109,10.232188460009,11.731073625009,10.272270330409,11.630942507909,10.750984497609,11.731073625009,8.941845760509,11.161514639199,11.731073625599,11.731073625299,11.731073625299,11.655363233219,11.731073625319,11.017685559799,11.555889473899,11.731073625299,10.411647398699,10.304434393099,11.731073625299,11.731073624799,11.731073624789,11.731073624789,11.673062005899,11.731073624399,11.731073624399,11.731073624399,11.731073624399,9.095190382409,11.731073624509,11.509450864309,11.731073624809,11.731073624909,11.731073624939,11.731073624939,10.604835507109,11.731073624259,11.211677804743,11.731073624613,11.731073624613,11.731073624613,11.731073624659,11.731073624659,11.731073624659,10.445929635459,11.731073624189,11.731073624199,11.731073624199,8.144174356509,11.731073624447,11.731073624447,11.731073624507,9.919985879907,10.793687620007,11.731073624747,11.731073624747,11.731073624747,11.731073624707,11.153809758407,11.731073624807,11.731073624807,11.731073625107,11.731073625107,11.020035857347,11.731073624807,11.731073625407,11.731073625407,11.731073625407,11.731073625407,11.647145120673,11.73107362535,11.73107362535,11.73107362537,11.45526521537,11.73107362545,11.64564326851,11.73107362543,11.23907549913,11.731073625433,11.731073625433,11.731073625307,11.731073625307,10.965937878407,11.731073625667,11.731073625667,11.731073625707,8.227847586909,8.678652905009,8.134807655789,8.204129427989,11.652114612589,11.652114612539,11.652114612539,11.652114612789,11.652114612789,11.522424430799,11.652114612799,11.652114612789,11.652114612809,11.652114612809,11.652114612809,11.652114612789,11.652114612789,11.652114612789,11.652114612869,11.652114612869,11.652114612869,11.652114612869,7.034124418109,7.5711272918,8.1314694235,8.545645213,9.6326837089,8.4194429359,6.6450211394,7.4840292884,6.9772932384,3.7081637883,1.3689031568,0,1.2281875146,3.271832186,4.6957637382,5.229666842,11.555143949729,10.696985947229,11.555143949529,11.444996650029,10.318412168229,11.555143949619,10.632610413019,10.244932684389,10.445339745389,8.866746928189,7.868975028189
"t69",6.508851373989,6.764539244889,11.142317093669,11.142317093669,11.142317093769,11.142317093689,10.034826235289,11.142317094099,10.139243767699,9.443326673099,11.142317094399,11.142317094429,11.142317094329,11.142317094329,11.142317094355,11.142317094355,11.142317094329,11.142317094429,11.142317094429,11.142317094429,11.142317094429,10.027652811799,9.893263097599,9.941757841199,10.256590099799,11.142317093799,8.656242164009,8.673397039309,9.643431929209,11.142317094209,9.683513799609,11.042185977109,10.162227966809,11.142317094209,8.353089229709,10.572758108399,11.142317094799,11.142317094499,11.142317094499,11.066606702419,11.142317094519,10.428929028999,10.967132943099,11.142317094499,9.822890867899,9.715677862299,11.142317094499,11.142317093999,11.142317093989,11.142317093989,11.084305475099,11.142317093599,11.142317093599,11.142317093599,11.142317093599,8.506433851609,11.142317093709,10.920694333509,11.142317094009,11.142317094109,11.142317094139,11.142317094139,10.016078976309,11.142317093459,10.622921273943,11.142317093813,11.142317093813,11.142317093813,11.142317093859,11.142317093859,11.142317093859,9.857173104659,11.142317093389,11.142317093399,11.142317093399,7.555417825709,11.142317093647,11.142317093647,11.142317093707,9.331229349107,10.204931089207,11.142317093947,11.142317093947,11.142317093947,11.142317093907,10.565053227607,11.142317094007,11.142317094007,11.142317094307,11.142317094307,10.431279326547,11.142317094007,11.142317094607,11.142317094607,11.142317094607,11.142317094607,11.058388589873,11.14231709455,11.14231709455,11.14231709457,10.86650868457,11.14231709465,11.05688673771,11.14231709463,10.65031896833,11.142317094633,11.142317094633,11.142317094507,11.142317094507,10.377181347607,11.142317094867,11.142317094867,11.142317094907,7.639091056109,8.089896374209,7.546051124989,7.615372897189,11.063358081789,11.063358081739,11.063358081739,11.063358081989,11.063358081989,10.933667899999,11.063358081999,11.063358081989,11.063358082009,11.063358082009,11.063358082009,11.063358081989,11.063358081989,11.063358081989,11.063358082069,11.063358082069,11.063358082069,11.063358082069,6.445367887309,6.982370761,7.5427128927,7.9568886822,9.0439271781,7.8306864051,6.0562646086,6.8952727576,6.3885367076,3.1194072575,1.2281875146,1.2281875146,0,2.6830756552,4.1070072074,4.6409103112,10.966387418929,10.108229416429,10.966387418729,10.856240119229,9.729655637429,10.966387418819,10.043853882219,9.656176153589,9.856583214589,8.277990397389,7.280218497389
"t50",7.097607904789,7.353295775689,11.731073624469,11.731073624469,11.731073624569,11.731073624489,10.623582766089,11.731073624899,10.728000298499,10.032083203899,11.731073625199,11.731073625229,11.731073625129,11.731073625129,11.731073625155,11.731073625155,11.731073625129,11.731073625229,11.731073625229,11.731073625229,11.731073625229,10.616409342599,10.482019628399,10.530514371999,10.845346630599,11.731073624599,9.244998694809,9.262153570109,10.232188460009,11.731073625009,10.272270330409,11.630942507909,10.750984497609,11.731073625009,8.941845760509,11.161514639199,11.731073625599,11.731073625299,11.731073625299,11.655363233219,11.731073625319,11.017685559799,11.555889473899,11.731073625299,10.411647398699,10.304434393099,11.731073625299,11.731073624799,11.731073624789,11.731073624789,11.673062005899,11.731073624399,11.731073624399,11.731073624399,11.731073624399,9.095190382409,11.731073624509,11.509450864309,11.731073624809,11.731073624909,11.731073624939,11.731073624939,10.604835507109,11.731073624259,11.211677804743,11.731073624613,11.731073624613,11.731073624613,11.731073624659,11.731073624659,11.731073624659,10.445929635459,11.731073624189,11.731073624199,11.731073624199,8.144174356509,11.731073624447,11.731073624447,11.731073624507,9.919985879907,10.793687620007,11.731073624747,11.731073624747,11.731073624747,11.731073624707,11.153809758407,11.731073624807,11.731073624807,11.731073625107,11.731073625107,11.020035857347,11.731073624807,11.731073625407,11.731073625407,11.731073625407,11.731073625407,11.647145120673,11.73107362535,11.73107362535,11.73107362537,11.45526521537,11.73107362545,11.64564326851,11.73107362543,11.23907549913,11.731073625433,11.731073625433,11.731073625307,11.731073625307,10.965937878407,11.731073625667,11.731073625667,11.731073625707,8.227847586909,8.678652905009,8.134807655789,8.204129427989,11.652114612589,11.652114612539,11.652114612539,11.652114612789,11.652114612789,11.522424430799,11.652114612799,11.652114612789,11.652114612809,11.652114612809,11.652114612809,11.652114612789,11.652114612789,11.652114612789,11.652114612869,11.652114612869,11.652114612869,11.652114612869,7.034124418109,7.5711272918,8.1314694235,8.545645213,9.6326837089,8.4194429359,6.6450211394,7.4840292884,6.9772932384,3.7081637883,3.271832186,3.271832186,2.6830756552,0,4.6957637382,5.229666842,11.555143949729,10.696985947229,11.555143949529,11.444996650029,10.318412168229,11.555143949619,10.632610413019,10.244932684389,10.445339745389,8.866746928189,7.868975028189
